"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"NCSL-1038","Jonathan Dale","SCS2","Managing Director - International","Overall responsibility for engaging with Strategic partners and taking the lead in securing International contracts/Income generation for the Colleges work.","Department for Education","National College for School Leadership","International","0115 872 2510","carmel.brown@nationalcollege.org.uk","NCSL-1001","82197","1","95000","99999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership/post/NCSL-1038","/data/nationalcollege/2011-09-30/National-College-as-at-30-Sept-11.xls","person23"
"NCSL-1000","Vanni Treves","SCS3","Chair of the Governing Council","Chairs the Colleges Governing Council","Department for Education","National College for School Leadership","Governing Council","0115 872 2510","carmel.brown@nationalcollege.org.uk","XX","0","0.4","110000","114999","","Policy","","","http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership/post/NCSL-1000","/data/nationalcollege/2011-09-30/National-College-as-at-30-Sept-11.xls","person2"
"NCSL-1032","N/D","SCS1","Director Early Years Leadership","To contribute to the vision, strategic and operational direction for the National College, working closely with the leadership group to help ensure that the organisation is fully able to meet its targets and strategic objectives. To provide strategic and operational leadership for the College in the area of Early Years Leadership, including providing leadership for the College on a range of strategic partnerships with external agencies and wider Government Departments in relation to early years, and for developing an appropriate transition plan for this work into licensed and largely sector led provision","Department for Education","National College for School Leadership","Leadership Development","0115 872 2510","carmel.brown@nationalcollege.org.uk","NCSL-1024","289200","1","85000","89999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership/post/NCSL-1032","/data/nationalcollege/2011-09-30/National-College-as-at-30-Sept-11.xls","person17"
"NCSL-1031","N/D","SCS1","Director Licensed Provision","To contribute to the vision, strategic and operational direction for the National College, working closely with the leadership group to help ensure that the organisation is fully able to meet its targets and strategic objectives. Overall responsibility for leading the development of a successful approach to licensing for the College underpinned by a set of core principles. To implement the approach such that the delivery of all National College licensed provision ensures consistent high quality Leadership Development provision for leaders in Schools and Childrens Centres. To be responsible for a number of College programmes which will either stop, or move into licensed provision between now and 2014. To manage the risks and ensure the smooth transition of such programmes, as well as the provision of new licensed programmes, into the market place.","Department for Education","National College for School Leadership","Leadership Development","0115 872 2510","carmel.brown@nationalcollege.org.uk","NCSL-1024","842730","1","65000","69999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership/post/NCSL-1031","/data/nationalcollege/2011-09-30/National-College-as-at-30-Sept-11.xls","person16"
"NCSL-1026","N/D","SCS1","Director System Leadership","Generally, to contribute to the vision, strategic and operational direction for the National College, working closely with the leadership group, to help ensure that the organisation is fully able to meet its targets and strategic objectives. Specifically, to provide strategic leadership for the National College on all issues relating to: the continuing development of the Colleges approach to system leadership and school to school support and College regional activity for a designated territory equivalent to a third of the country.","Department for Education","National College for School Leadership","School to School Support","0115 872 2510","carmel.brown@nationalcollege.org.uk","NCSL-1023","421857","1","90000","94999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership/post/NCSL-1026","/data/nationalcollege/2011-09-30/National-College-as-at-30-Sept-11.xls","person11"
"NCSL-1035","N/D","SCS1","Director Evaluation & Performance","Provides strategic and operational direction and leadership of the Colleges evaluation and impact work along with leading on all internal performance management systems, risk management, operational planning and internal project management standards and reporting. Contributes to the strategic and operational direction and vision for the National College, working closely with the Leadership Group, to help ensure that the organisation is fully able to meet its targets and strategic objectives","Department for Education","National College for School Leadership","Business Services","0115 872 2510","carmel.brown@nationalcollege.org.uk","NCSL-1004","609972","1","65000","69999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership/post/NCSL-1035","/data/nationalcollege/2011-09-30/National-College-as-at-30-Sept-11.xls","person20"
"NCSL-1029","N/D","SCS1","Director Research & Development","To contribute to the vision, strategic and operational direction for the National College, working closely with the leadership group to help ensure that the organisation is fully able to meet its targets and strategic objectives. To provide strategic and operational leadership of all the Colleges research and policy development work spanning school, childrens centre and (until the handover in March 2012) DCS leadership. This will include supporting policy implementation and working internally and externally to ensure that the College has the evidence, knowledge, and influence it needs to be effective in delivering its remit.","Department for Education","National College for School Leadership","Leadership Development","0115 872 2510","carmel.brown@nationalcollege.org.uk","NCSL-1024","549973","1","80000","84999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership/post/NCSL-1029","/data/nationalcollege/2011-09-30/National-College-as-at-30-Sept-11.xls","person14"
"NCSL-1023","Toby Salt","SCS2","Deputy CEO & Executive Director School to School Support","Shares responsibility for the strategic direction and vision for the National College, working closely with the CEO and the SLT, to ensure that the organisation is fully able to meet its targets and strategic objectives. To lead the direction of the School to School Support and Improvement directorate and to deputise for the Chief Executive Officer. Overall responsibility for ensuring School to School support and improvement across the country delivers on its key objectives through the work of associates in the region, Teaching Schools, NLEs, LLEs, SLEs and other key players","Department for Education","National College for School Leadership","School to School Support","0115 872 2510","carmel.brown@nationalcollege.org.uk","NCSL-1001","0","1","130000","134999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership/post/NCSL-1023","/data/nationalcollege/2011-09-30/National-College-as-at-30-Sept-11.xls","person6"
"NCSL-1027","Vacant","SCS1","Director School Improvement","Generally, to contribute to the vision, strategic and operational direction for the College working closely with the leadership group to help ensure that the organisation is fully able to meet its targets and strategic objectives. Specifically, to provide strategic leadership for the National College on all issues relating to the development of the Colleges role in supporting school improvement and school to school support and College regional activity for a designated territory equivalent to a third of the country","Department for Education","National College for School Leadership","School to School Support","N/A","N/A","NCSL-1023","0","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership/post/NCSL-1027","/data/nationalcollege/2011-09-30/National-College-as-at-30-Sept-11.xls","person12"
"NCSL-1034","N/D","SCS1","Director ICT & FM","To contribute to the strategic and operational direction and vision for the National College, working closely with the Leadership Group, to help ensure that the organisation is fully able to meet its targets and strategic objectives. To play a part in managing the transition of the National College from 2011/12 through to 2014/15. Responsible for managing the transition of relevant IT platforms to Shared Services which cover many areas within the College.","Department for Education","National College for School Leadership","Business Services","0115 872 2510","carmel.brown@nationalcollege.org.uk","NCSL-1004","1146472","1","90000","94999","","Information Technology","","","http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership/post/NCSL-1034","/data/nationalcollege/2011-09-30/National-College-as-at-30-Sept-11.xls","person19"
"NCSL-1024","Margaret Farrar","SCS2","Executive Director Leadership Development","To lead the direction of the Leadership Development directorate. Shares responsibility for the strategic direction and vision for the National College, working closely with the CEO and the SLT, to ensure that the organisation is fully able to meet its targets and strategic objectives. Leads on and ensures that the NC is seen as highly influential in policy development and delivery, delivers high quality research that makes a difference to leadership practice, secures the supply of leaders within the school system. Overall responsibility for designing, licensing and commissioning high quality leadership development provision for leaders at all levels, including NPQH. Responsible for developing leadership capability across schools and children's centre and the supply of Head Teachers with a focus on individuals within the system.","Department for Education","National College for School Leadership","Leadership Development","0115 872 2510","carmel.brown@nationalcollege.org.uk","NCSL-1001","652164","1","105000","109999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership/post/NCSL-1024","/data/nationalcollege/2011-09-30/National-College-as-at-30-Sept-11.xls","person7"
"NCSL-1016","N/D","SCS1","Director Finance","Provides leadership to function/department. Contributes to corporate planning and plans to deliver strategic objectives. Leads the transition to Shared Services of the finance function including the migration of all of the transactional finance tasks to the new RM platform and the smooth transition to an Executive Agency with regard to the closure of the NDPB.","Department for Education","National College for School Leadership","Business Services","0115 872 2510","carmel.brown@nationalcollege.org.uk","NCSL-1004","416176","1","80000","84999","","Finance","","","http://reference.data.gov.uk/id/public-body/national-college-for-school-leadership/post/NCSL-1016","/data/nationalcollege/2011-09-30/National-College-as-at-30-Sept-11.xls","person8"
