"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"5922338","N/D","SCS1","Deputy Director of Human Resources","Accountable as Deputy Director for the management of the HPA Human Resources function","Department of Health","Health Protection Agency","Human Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","1333823","200000","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5922338","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person25"
"6039633","N/D","SCS1","Board Secretary","Accountable as Secretary to the HPA Board","Department of Health","Health Protection Agency","Finance and Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","1333082","361035","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/6039633","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person40"
"4110968","N/D","SCS1","Interim Head of Operational Delivery","Accountable for operational delivery within operational services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","200000","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/4110968","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person12"
"2812394","John Robert Stephenson","SCS2","Executive Director","Accountable for the executive management of HPA Research & Development division","Department of Health","Health Protection Agency","Research and Development Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","6542975","200000","1","110000","114999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/2812394","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person10"
"5603343","John Cooper","SCS2","Executive Director","Accountable for the executive management of the Centre for Radiation Chemical & Environmental Hazards","Department of Health","Health Protection Agency","Centre for Radiation Chemicals and Environmental Hazards (CRCE/HPA Radiation Chemical and Environment)","020 8327 6647","Cfi-pressoffice@hpa.org.uk","6542975","200000","1","120000","124999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5603343","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person4"
"1332810","Lis Birrane","SCS2","Executive Director","Accountable for the executive management of the HPA Communications division","Department of Health","Health Protection Agency","Communications Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","6542975","2102973","1","100000","104999","","Communications","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1332810","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person3"
"1677588","N/D","SCS1","Deputy Director Head of Microbiology Research Services","Accountable for the Microbiology Research Services","Department of Health","Health Protection Agency","Microbiology Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","7295073","7832165","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1677588","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person49"
"9201868","N/D","SCS1","Deputy Director Head of Operations","Accountable for Operations Technology Development & Infrastructure of Microbiology Services","Department of Health","Health Protection Agency","Microbiology Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","7295073","2786326","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/9201868","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person30"
"1331764","N/D","SCS1","Interium Deputy Director, Quality, Governance, & Professional Leadership","Accountable for Sessional Commitment of Divisions quality and governances leads","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","0","0.5","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1331764","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person16"
"A1331764","N/D","SCS1","Regional Director","Accountable for the management of the West Midlands region of Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","3408713","0.5","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/A1331764","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person15"
"1334522","N/D","SCS1","Regional Director","Accountable for the management of the North East region of Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","1649918","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1334522","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person22"
"1333369","N/D","SCS1","Interim Deputy Director - Epidemology","Accoutable for Field Epidemiology for Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","0","0.5","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1333369","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person14"
"6063558","N/D","SCS1","Deputy Director Head of Development & Production","Accountable for the management of the Development and Production at Microbiology Services","Department of Health","Health Protection Agency","Microbiology Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","7295073","5301902","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/6063558","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person24"
"1333759","N/D","SCS1","Regional Director","Accountable for the management of the East Midlands region of Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","2740904","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1333759","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person20"
"3086204","N/D","SCS1","Deputy Director","As Deputy Director for the Centre for Radiation Chemical & Environmental Hazards accountable for a section of the centre","Department of Health","Health Protection Agency","Centre for Radiation Chemicals and Environmental Hazards (CRCE/HPA Radiation Chemical and Environment)","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5603343","2423698","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/3086204","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person29"
"5236963","N/D","SCS1","Head of Bacteriology","Accountable for the management of the Bacteriology Department at the National Institute of Biological Standards & Control","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5238701","1477933","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5236963","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person32"
"1332520","N/D","SCS1","Regional Director","Accountable for the management of the South East region of Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","4301115","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1332520","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person18"
"9047114","N/D","SCS1","Deputy Director: Director of Reference Microbiology Services","Accountable for Reference Microbiology Services","Department of Health","Health Protection Agency","Microbiology Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","7295073","10730775","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/9047114","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person47"
"5240405","N/D","SCS1","Head of Retrovirology","Accountable for the management of the Retrovirology Department at the National Institute of Biological Standards & Control","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5238701","895261","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5240405","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person34"
"5240318","N/D","SCS1","Head of Operations","Accountable for the management of the Operational Services function at the National Institute of Biological Standards & Control","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5238701","1084165","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5240318","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person35"
"1585665","N/D","SCS1","Head of Finance","Accountable for the management of the HPA Finance Department","Department of Health","Health Protection Agency","Finance and Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","1333082","3064353","1","N/D","N/D","","Finance","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1585665","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person39"
"A1333369","N/D","SCS1","Regional Director","Accountable for the management of the South West region of Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","2760144","0.5","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/A1333369","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person13"
"1536977","Vacant","SCS1","Head of Internal Audit","Accountable for the management of the HPA Internal Audit Department","Department of Health","Health Protection Agency","Finance and Resources Division","N/A","N/A","1333082","200000","1","N/D","N/D","","Internal Audit","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1536977","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person43"
"3733661","N/D","SCS1","Deputy Director","As Deputy Director for the Centre for Radiation Chemical & Environmental Hazards accountable for a section of the centre","Department of Health","Health Protection Agency","Centre for Radiation Chemicals and Environmental Hazards (CRCE/HPA Radiation Chemical and Environment)","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5603343","2315828","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/3733661","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person26"
"1333082","Tony Sannia","SCS2","Executive Director","Accountable for the executive management of the HPA Finance and Resources division which includes the finance, information systems, Health and safety and corporate governance functions","Department of Health","Health Protection Agency","Finance and Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","6542975","310769","1","140000","144999","","Finance","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1333082","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person9"
"6542975","James Justin McCracken","SCS3","Chief Executive Officer","Accountable for the executive management of the HPA","Department of Health","Health Protection Agency","Health Protection Agency","020 8327 6647","Cfi-pressoffice@hpa.org.uk","XX","0","1","175000","179999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/6542975","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person2"
"5240340","N/D","SCS1","Head of Quality","Accountable for the management of the Quality function at the National Institute of Biological Standards & Control","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5238701","216000","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5240340","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person37"
"5734671","N/D","SCS1","Regional Director","Accountable for the management of the Yorkshire & Humberside region of Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","2672007","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5734671","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person21"
"6542999","Anthony Kessel","SCS2","Executive Director","Accountable for the executive management of the HPA Public Health Strategy division and Medical Director","Department of Health","Health Protection Agency","Public Health Strategy Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","6542975","1690377","1","170000","174999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/6542999","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person7"
"4834072","N/D","SCS1","Regional Director","Accountable for the management of the London region of Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","4075550","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/4834072","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person19"
"1333823","Tony Vickers-Byrne","SCS2","Executive Director","Accountable for the executive management of the HPA Human Resources division","Department of Health","Health Protection Agency","Human Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","6542975","1682114","1","100000","104999","","Human Resources","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1333823","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person11"
"5240760","N/D","SCS1","Head of Technology Development & Infrastructure","Accountable for the management of the Technology Development & Infrastructure Department at the National Institute of Biological Standards & Control","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5238701","1352889","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5240760","/data/hpa/2011-09-30/final-25-Nov-2011-V1.xls","person33"
