"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"42","Alison Rumsey","SCS2","HR Director","To deliver a people strategy that will enable the Department to meet its challenging people agenda. This includes the development and delivery of a range of strategies such as pay and reward, learning and development, and diversity.","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","38","N/D","1","95000","99999","","Human Resources","","","http://reference.data.gov.uk/id/department/decc/post/42","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person38"
"44","","SCS1","Strategic Analysis","Delivery of high quality economic advice to DECC Ministers and lead development of evidence base for DECC policies","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","43","1103941","1","0","0","","Economics","","","http://reference.data.gov.uk/id/department/decc/post/44","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person40"
"3","Jonathan Brearley","SCS2","Energy Strategy & Futures","Address critical issues in the UK Energy Market - including electricity market reform, security of supply and the future of electricity networks","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","2","800785","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/3","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person4"
"12","","SCS1","Nuclear Development","Facilitating the deployment of new nuclear power, implementing nuclear waste management policy, including geological disposal.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","","","8","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/department/decc/post/12","",""
"61","","SCS1","Climate Change Economics","Working to reduce greenhouse gas emissions from activities in the UK","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","77","663015","1","0","0","","Economics","","","http://reference.data.gov.uk/id/department/decc/post/61","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person57"
"85","","SCS1","Smart Meters","To lead the Smart Meter Programme and deliver the required outcomes of Stage 2 (Foundation stage)","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","81","736928","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/85","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person80"
"36","","SCS1","Science","To manage the science programme that supports the development of future UK energy security and the reduction of the risk of climate change","Department of Energy and Climate Change","Department of Energy and Climate Change","Science & Innovation Group","0300 060 4000","correspondence@decc.gsi.gov.uk","35","1006383","1","0","0","","science and engineering","","","http://reference.data.gov.uk/id/department/decc/post/36","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person32"
"39","Ravi Gurumurthy","SCS2","Strategy Director","Responsible for Carbon Budgets, the 2050 Calculator, and ad hoc policy projects","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy Directorate","0300 060 4000","correspondence@decc.gsi.gov.uk","1","1369887","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/39","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person35"
"53","","SCS1","Legal Team 3: Downstream Energy","To provide Legal Advice and Services for DECC","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","41","367967","1","0","0","","Law","","","http://reference.data.gov.uk/id/department/decc/post/53","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person49"
"77","Colin Church","SCS2","National Climate Change","Working to reduce greenhouse gas emissions from activities in the UK","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","76","N/D","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/77","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person72"
"89","","SCS1","Insulation and Delivery","Programme of legislation for the Green Deal and Senior Responsible Officer for the programme, including the development of policy on accreditation, standards and redress","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","80","1536230","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/89","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person84"
"21","","SCS1","Offshore Environment and Decommissioning","Responsible for leading on the management of coal health liabilities, the licensing and environmental regulation of the UK's oil and gas activity, and planning issues associated with electricity power generation in England and Wales.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","5","1455581","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/21","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person20"
"94","","SCS1","HR Strategy & Change","To deliver a people strategy that will enable the Department to meet its challenging people agenda. This includes the development and delivery of a range of strategies such as pay and reward, learning and development, and diversity.","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","42","373044","1","0","0","","Human Resources","","","http://reference.data.gov.uk/id/department/decc/post/94","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person89"
"8","Mark Higson","SCS2","CEO, Office for Nuclear Development","Facilitating the deployment of new nuclear power, implementing nuclear waste management policy, including geological disposal.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","2","N/D","0.78","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/8","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person9"
"88","","SCS1","Customer Insight","Programme of legislation for the Green Deal and Senior Responsible Officer for the programme, including the development of policy on accreditation, standards and redress","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","80","280399","1","0","0","","Social Research","","","http://reference.data.gov.uk/id/department/decc/post/88","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person83"
"76","Phil Wynn Owen","SCS3","Director General, National Climate Change and Consumer Support","Director General with responsibility to encourage the transition to a low-carbon economy, with help for those who need it most.","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","1","898783","1","140000","144999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/76","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person71"
"52","","SCS1","Chief Information Officer","The team are responsible for providing DECC�s IT, Knowledge and Information Management and Security services. They also manage DECC�s estate and the Department�s Sustainability targets.","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","40","850686","1","0","0","","Knowledge and Information Management (KIM)","","","http://reference.data.gov.uk/id/department/decc/post/52","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person48"
"20","","SCS1","Carbon Capture and Storage Strategy","To encourage rapid investment in CCS to keep the UK at the forefront of global activity","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","6","576353","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/20","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person19"
"7","","SCS2","Commercial","To work with teams across DECC to improve the commercial viability of DECC�s major policies and programmes; lead the Commercial Team�s effort to enhance DECC�s understanding of our major investors and the capital markets as well as developing DECC�s commercial skills and awareness.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","","","2","0","","","","","","","","http://reference.data.gov.uk/id/department/decc/post/7","",""
"93","","SCS1","Corporate Communications","To provide an information service to staff, stakeholders and the public","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","78","1083101","1","0","0","","Communications","","","http://reference.data.gov.uk/id/department/decc/post/93","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person88"
"29","","SCS1","Development Consents and Planning Reform","Responsible for leading on the management of coal health liabilities, the licensing and environmental regulation of the UK's oil and gas activity, and planning issues associated with electricity power generation in England and Wales.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","5","949748","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/29","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person25"
"70","","SCS1","International Climate Change: Finance and Forests","Government�s overall strategy for international action on climate change, including UN negotiations and DECC�s interest in disbursement of climate finance and in wider influencing.","Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","0300 060 4000","correspondence@decc.gsi.gov.uk","66","633198","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/70","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person66"
"11","","SCS1","Commercial","To work with teams across DECC to improve the commercial viability of DECC�s major policies and programmes; to enhance DECC�s understanding of our major investors and the capital markets as well as developing DECC�s commercial skills and awareness.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","2","244523","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/11","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person11"
"38","Edmund Hosker","SCS3","Director General, Corporate and Professional Services (Acting)","Responsible for corporate and other services that meet DECC�s needs and provide value for money","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","1","911303","1","120000","124999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/38","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person34"
"35","Paul Hollinshead","SCS2","Director of Science and Innovation","To manage the science and innovation programme that underpins future UK energy security, provides evidence to underpin decision making and contributes to the reduction of the risk of climate change","Department of Energy and Climate Change","Department of Energy and Climate Change","Science & Innovation Group","0300 060 4000","correspondence@decc.gsi.gov.uk","34","385087","1","80000","84999","","science and engineering","","","http://reference.data.gov.uk/id/department/decc/post/35","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person31"
"79","James Hughes","SCS2","Institutional Reform (Acting)","Review of DECC's Delivery Bodies and input into the BIS led project to develop a Green Investment Bank","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","76","N/D","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/79","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person74"
"67","Graham White","SCS2","International Energy and Technology","Responsible for policy on international energy security, European energy and climate change policy and the international low carbon technology agenda.","Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","0300 060 4000","correspondence@decc.gsi.gov.uk","65","514630","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/67","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person63"
"96","","SCS1","Institutional Reform","Review of DECC's Delivery Bodies and input into the BIS led project to develop a Green Investment Bank","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","79","419843","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/96","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person91"
"46","","SCS1","Strategy","Responsible for Carbon Budgets, the 2050 Calculator, and ad hoc policy projects","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy Directorate","0300 060 4000","correspondence@decc.gsi.gov.uk","39","N/D","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/46","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person42"
"63","","SCS1","Delivery Unit","Responsible for Carbon Budgets, the 2050 Calculator, and ad hoc policy projects","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy Directorate","0300 060 4000","correspondence@decc.gsi.gov.uk","39","284393","1","0","0","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/decc/post/63","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person59"
"49","","SCS1","Principal Private Secretary","Private Office and Parliamentary Support to Ministers and the Permanent Secretary","Department of Energy and Climate Change","Department of Energy and Climate Change","Private Office Group","0300 060 4000","correspondence@decc.gsi.gov.uk","1","1052282","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/49","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person45"
"14","","SCS1","Energy Security","Address critical issues in the UK Energy Market - including electricity market reform, security of supply and the future of electricity networks","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","","","3","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/department/decc/post/14","",""
"87","","SCS1","Pay As You Save","Programme of legislation for the Green Deal and Senior Responsible Officer for the programme, including the development of policy on accreditation, standards and redress","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","80","560708","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/87","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person82"
"99","","SCS1","Corporate Governance and Performance","Provides a Secretariat for the Management Board, its sub-committees and Honours; statutory reporting; risk policy, including the Department�s risk register; performance management - Balanced Scorecard and Group Performance Reviews; governance policy","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","45","300327","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/99","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person94"
"72","","SCS1","Strategy and Engagement","Government�s overall strategy for international action on climate change, including UN negotiations and DECC�s interest in disbursement of climate finance and in wider influencing.","Department of Energy and Climate Change","Department of Energy and Climate Change","International Energy & Climate Change","0300 060 4000","correspondence@decc.gsi.gov.uk","66","866058","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/72","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person68"
"4","Bernard Bulkin","SCS2","Chair, Office for Renewable Energy Development","To liaise with industry and other stakeholders, and help build a strong reputation for Office for Renewable Energy Deployment (ORED) as a delivery body","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","2","0","0.33","35000","39999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/4","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person5"
"31","","SCS1","Renewables Financial Incentives","To increase the deployment of renewable energy in the UK as cost effectively as possible.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","9","1144921","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/31","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person27"
"9","Hugh McNeal","SCS2","Office for Renewable Energy Development","To increase the deployment of renewable energy in the UK as cost effectively as possible.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","2","0","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/9","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person10"
"23","","SCS1","Coal Liabilities","Responsible for leading on the management of coal health liabilities, the licensing and environmental regulation of the UK's oil and gas activity, and planning issues associated with electricity power generation in England and Wales.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","5","628633","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/23","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person22"
"37","","SCS1","Energy Innovation","To manage the innovation programme that supports the development of future UK energy security and the reduction of the risk of climate change","Department of Energy and Climate Change","Department of Energy and Climate Change","Science & Innovation Group","0300 060 4000","correspondence@decc.gsi.gov.uk","35","489677","1","0","0","","science and engineering","","","http://reference.data.gov.uk/id/department/decc/post/37","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person33"
"54","","SCS1","Finance Strategy and Business Planning","Ensures that DECC manages its resources effectively","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","40","439954","1","0","0","","Finance","","","http://reference.data.gov.uk/id/department/decc/post/54","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person50"
"98","","SCS1","Energy Security","Address critical issues in the UK Energy Market - including electricity market reform, security of supply and the future of electricity networks","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","3","575198","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/98","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person93"
"22","","SCS1","Energy Economics and Analysis","Address critical issues in the UK Energy Market - including electricity market reform, security of supply and the future of electricity networks","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","","","3","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/department/decc/post/22","",""
"95","","SCS1","Bill Team","Develop and deliver a Bill to provide for a step change in the provision of energy efficiency measures to homes and businesses, and make improvements to our framework to enable and secure, low carbon energy supplies and fair competition in the energy markets.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","2","N/D","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/95","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person90"
"80","Tracy Vegro","SCS2","Director Household Energy Efficiency","Programme of legislation for the Green Deal and Senior Responsible Officer for the programme, including the development of policy on accreditation, standards and redress","Department of Energy and Climate Change","Department of Energy and Climate Change","National Climate Change & Consumer Support","0300 060 4000","correspondence@decc.gsi.gov.uk","76","N/D","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/80","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person75"
"48","","SCS1","Head of Financial Accounting","Preparing financial accounts and managing the purchase of shared services by DECC","Department of Energy and Climate Change","Department of Energy and Climate Change","Corporate and Professional Services","0300 060 4000","correspondence@decc.gsi.gov.uk","40","427900","1","0","0","","Finance","","","http://reference.data.gov.uk/id/department/decc/post/48","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person44"
"62","","SCS1","Strategy","Responsible for Carbon Budgets, the 2050 Calculator, and ad hoc policy projects","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy Directorate","0300 060 4000","correspondence@decc.gsi.gov.uk","39","N/D","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/62","/data/decc/2011-03-31/DECC-Final-Upload-Spring-2011.xls","person58"
