"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"HMCI","Miriam Rosen","SCS4","Her Majesty's Chief Inspector","Responsible for Ofsted's inspection and regulation services, and reports annually on the quality of education, children's services and skills in England. HMCI has overall responsibility for the organisation, management and staffing of Ofsted. HMCI is the Accounting Officer for Ofsted, and is answerable to Parliament for ensuring that all resources are used properly.","Department for Education","Ofsted","Her Majesty's Chief Inspector","0300 123 4234","enquiries@ofsted.gov.uk","XX","0","1","140000","144999","","Policy","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/HMCI","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person2"
"ED1","ND","SCS1","Divisional Manager, Education","The Divisional Manager, Education reports to the Director, Development, Education and Care. Holds a significant policy lead in the development of school inspection. Ensures that Ofsteds work is driving real improvements in the school system, through framework and related policy development.","Department for Education","Ofsted","Education and Care","0300 123 4234","enquiries@ofsted.gov.uk","IDST2","1019517","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/ED1","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person15"
"INTS1SC","ND","SCS1","Divisional Manager, Social Care","The Divisional Manager, Social Care reports to the National Director, Development and Strategy. The Divisional Manager, Social Care has lead responsibility for the continuous development and improvement of Ofsteds inspection methodology in social care. The Divisional Manager is also responsible for providing advice to HMCI, Ministers, and Government departments, and will engage with a wide range of internal and external stakeholders.","Department for Education","Ofsted","Social Care","0300 123 4234","enquiries@ofsted.gov.uk","NDDS1","786736.8","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/INTS1SC","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person31"
"IDCA1","ND","SCS1","Divisional Manager, Children's Services Assessment","The Divisional Manager, Children's Services Assessment reports to the National Director, Development and Strategy. Leads on the national coordination and development of local authority Children's Services Annual Assessment, ensuring high quality assessments that make an effective contribution to Ofsteds strategic aims and better public services for all.","Department for Education","Ofsted","Social Care","0300 123 4234","enquiries@ofsted.gov.uk","NDDS1","850482","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/IDCA1","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person24"
"IDST14","ND","SCS1","Divisional Manager, Safeguarding and Regulation","The Divisional Manager, Safeguarding and Regulation reports to the Regional Director (Nottingham). Has Responsibility for compliance, investigation and enforcement. Involves making use of inspection findings, briefing relating to accidents sustained by children and young people and to provide advice to HMCI and internal and external stakeholders.","Department for Education","Ofsted","Safeguarding and Regulation","0300 123 4234","enquiries@ofsted.gov.uk","INTS5B","4848500.6455556","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/IDST14","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person16"
"COMMS1","Vacant","SCS1","Divisional Manager, Communications","The Divisional Manager, Communications, reports to the Head of HMCI's Performance and Impact Unit. Responsible for the development and delivery of internal and external communications strategies and providing strong leadership to the Divisions staff. Ensures that Ofsteds communications reflect best practice, presenting messages consistently to a range of audiences, via a variety of channels.","Department for Education","Ofsted","Communications","N/a","N/a","STDU1","0","1","N/D","N/D","","Communications","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/COMMS1","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person35"
"OD1","Lorraine Langham","SCS2","Executive Director","The Executive Director, reports to Her Majesty Chief Inspector (HMCI). The Director is a member of Ofsted's Executive Board. Deputising for the HMCI as appropriate, undertaking tasks for the Chair and providing directors support, advice and guidance in relation to the leadership and management of Ofsted. The Executive Director also holds strategic responsibilities for increasing the level of our public involvement and leads on a number of high level initiatives.","Department for Education","Ofsted","Her Majesty's Chief Inspector","0300 123 4234","enquiries@ofsted.gov.uk","HMCI","0","1","130000","134999","","Policy","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/OD1","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person4"
"FRD1","Darryl Nunn","SCS2","Director, Finance and Resources","The Director, Finance and Resources, reports to Her Majesty's Chief Inspector. The Director is a member of Ofsted's Executive Board. Finance and Resources provides high quality professional services to support inspection and regulation activity. The directorate includes Finance, Property, Human Resources and Organisational Development, Information Services, and Commercial Services.","Department for Education","Ofsted","Finance","0300 123 4234","enquiries@ofsted.gov.uk","HMCI","551041.8","1","120000","124999","","Finance","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/FRD1","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person8"
"CRT1","ND","SCS1","Children's Rights Director","Children's Rights Director reports to the National Director, Development and Strategy. Promote the views, rights and welfare of children living away from home or receiving children's social care services. The Children's Rights Director carries out personal statutory functions independently of Ofsted, but he and his team are responsible to Ofsted for the non-statutory work they carry out, for example in assisting on childrens input to inspection.","Department for Education","Ofsted","Social Care","0300 123 4234","enquiries@ofsted.gov.uk","NDDS1","386276","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/CRT1","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person33"
"INTS1S","ND","SCS1","Divisional Manager, Inspection Delivery","The Divisional Manager, Inspection Delivery (Bristol) reports to the Regional Director (Bristol). Ensures the delivery of high quality inspections in the South in Education, Learning and Skills and Social Care providers, in line with agreed timescales and quality standards and helps develop high quality inspectors and inspector managers.","Department for Education","Ofsted","Inspection","0300 123 4234","enquiries@ofsted.gov.uk","INTS1B","11382755.38","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/INTS1S","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person10"
"INTS14","Susan Gregory","SCS2","National Director, Inspection Delivery","The National Director, Delivery reports to Her Majesty's Chief Inspector. The National Director is a member of Ofsted's Executive Board. Delivers timely and high quality inspections in settings and services that Ofsted regulates and inspects, through ensuring consistent standards across remits, developing high quality inspectors and ensuring they are used to best effect on inspections.","Department for Education","Ofsted","Inspection","0300 123 4234","enquiries@ofsted.gov.uk","HMCI","501152","1","120000","124999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/INTS14","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person3"
"IDST2","Patrick Leeson","SCS2","Director, Development, Education and Care","The Director, Development, Education and Care reports to Her Majesty's Chief Inspector. The Director is a member of Ofsted's Executive Board. Develops world class inspection methodology that drives improvement for users and also at individual provider and system levels. Builds national expertise in relation to Young Learners aged 0-19 and promotes this expertise inside and outside Ofsted, drawing from inspection insights to improve how Ofsted inspects and shaping the opinions and actions of policy makers.","Department for Education","Ofsted","Education and Care","0300 123 4234","enquiries@ofsted.gov.uk","HMCI","0","1","150000","154999","","Policy","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/IDST2","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person5"
"INTS5M","ND","SCS1","Divisional Manager, Inspection Delivery","The Divisional Manager, Inspection Delivery (Manchester) reports to the Regional Director (Manchester). Ensures the delivery of high quality inspections in the North in Education, Learning and Skills and Social Care providers in line with agreed timescales and quality standards, and help develop high quality inspectors and inspector managers.","Department for Education","Ofsted","Inspection","0300 123 4234","enquiries@ofsted.gov.uk","INTS1M","10234638.87","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/INTS5M","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person12"
"INTS1M","ND","SCS1","Regional Director","The Regional Director (Manchester) reports to the National Director, Delivery. Ensures that the Inspection Delivery Directorate delivers inspections and other planned outcomes against consistent national standards, agreed targets and deadlines. Responsible for ensuring that Ofsteds inspections and regulation activities in the North, are delivered to the quality standards set by the Development Directorate. Oversees the operational management of our Education, Learning and Skills contract.","Department for Education","Ofsted","Inspection","0300 123 4234","enquiries@ofsted.gov.uk","INTS14","4331908.51","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/INTS1M","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person18"
"INQC1","ND","SCS1","Divisional Manager, Quality Assurance","The Divisional Manager, Quality Assurance reports to the Regional Director, Inspection Delivery (Manchester). Ensures consistent processes for quality assurance and inspectors' performance management across all remit areas, including contributing to the development of national standards of inspection practice.","Department for Education","Ofsted","Quality Assurance","0300 123 4234","enquiries@ofsted.gov.uk","INTS1M","1370513","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/INQC1","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person23"
"HR1","ND","SCS1","Head of Human Resources and Organisational Development","The Head of Human Resources and Organisational Development reports to the Director, Finance and Resources. Leads and manages Ofsteds HR Division; acts as the principal adviser to HMCI and the Executive Board on HR issues; ensures that the organisation is supported well by robust HR policies, frameworks and procedures. They are also responsible for leading and managing the Organisational Development Division in order to develop, deliver and evaluate effective, corporate learning and development.","Department for Education","Ofsted","Human resources and Organisational Development","0300 123 4234","enquiries@ofsted.gov.uk","FRD1","1442295","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/HR1","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person28"
"NBU5","Vacant","SCS1","Divisional Manager, National Business Unit","Divisional Manager, National Business Unit, reports to Regional Director, (Manchester). The National Business Unit is Ofsted's central point of contact for customers and provides cost-effective administrative support to the organisation.","Department for Education","Ofsted","National Business Unit","N/a","N/a","INTS1M","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/NBU5","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person36"
"INTS1N","Matthew Coffey","SCS2","Director, Development, Learning and Skills","The Director, Learning and Skills reports to Her Majesty's Chief Inspector. The Director is a member of Ofsted's Executive Board. Develops world class inspection methodology that ensures the inspection frameworks and that ensures the inspection frameworks and guidance materials produced for inspectors and the sector are fit for purpose and have the greatest possible impact on raising standards and improving lives of learners and employers.","Department for Education","Ofsted","Development, Learning and Skills","0300 123 4234","enquiries@ofsted.gov.uk","HMCI","0","1","110000","114999","","Policy","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/INTS1N","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person9"
"STLD1","Vacant","SCS1","Divisional Manager, Organisational and Professional Development","The Divisional Manager, Organisational and Professional Development reports to the Director, Finance and Resources. Responsible for leading and managing the Organisational and Professional Development Division in order to develop, deliver and evaluate effective, corporate and inspector learning and development.","Department for Education","Ofsted","Human resources and Organisational Development","N/a","N/a","FRD1","0","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/STLD1","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person37"
"ECL1","Vacant","SCS1","Divisional Manager, Education & Care Literacy","The Divisional Manager, Education & Care Literacy, reports to the Director, Development, Education and Care. Holds a significant policy lead in the development of school inspection and Literacy. Ensures that Ofsteds work is driving real improvements in the school system, through framework and related policy development.","Department for Education","Ofsted","Education and Care","N/a","N/a","IDST2","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/ECL1","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person39"
"CFL1","ND","SCS1","Interim Divisional Manager, Legal Services","The Divisional Manager, Legal Services reports to the Director, Finance and Resources. Acts as principal legal adviser to Her Majesty's Chief Inspector, the Ofsted Board and Executive Board. Ensures that the legal health of the organisation is protected and that the legal implications of decisions are understood.","Department for Education","Ofsted","Legal Services","0300 123 4234","enquiries@ofsted.gov.uk","FRD1","672548.6","1","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/CFL1","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person27"
"INTS1B","ND","SCS1","Regional Director","The Regional Director (Bristol) reports to the National Director, Delivery. Ensures that the Inspection Delivery Directorate delivers inspections and other planned outcomes against consistent national standards, agreed targets and deadlines. Responsible for ensuring that Ofsted's inspections and regulation activities in the South are delivered to the quality standards set by the Development Directorate. Oversees the operational management of our Education, Learning and Skills contract and our Early Years contractor.","Department for Education","Ofsted","Inspection","0300 123 4234","enquiries@ofsted.gov.uk","INTS14","2060661.37","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/INTS1B","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person22"
"STD1","Richard Brooks","SCS2","Director, Strategy","The role of the Director, Strategy is to ensure Ofsted makes the best use of all its evidence to improve outcomes for children and learners. He is responsible for the data that supports inspections, for the publication of Ofsteds official statistics, and for generating critical insight from Ofsteds rich evidence base.","Department for Education","Ofsted","Strategy","0300 123 4234","enquiries@ofsted.gov.uk","HMCI","459649","1","110000","114999","","Policy","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/STD1","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person6"
"RES31","ND","SCS1","Divisional Manage, Finance","The Divisional Manager, Finance, reports to the Director, Finance and Resources. Ensures the integrity of all financial information provided both internally and externally and acts as the principal adviser within the organisation providing input and support for projects and business cases.","Department for Education","Ofsted","Finance","0300 123 4234","enquiries@ofsted.gov.uk","FRD1","1611130","1","N/D","N/D","","Finance","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/RES31","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person25"
"IDPF41","ND","SCS1","Divisional Manager, Learning & Skills","The Divisional Manager, Learning and Skills reports to the Director, Development, Learning and Skills. Holds a significant policy lead in the Policy and Guidance team. Ensures that Ofsteds work is driving real improvements in the system, through framework and related policy development.","Department for Education","Ofsted","Development, Learning and Skills","0300 123 4234","enquiries@ofsted.gov.uk","INTS1N","445620","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/IDPF41","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person32"
"PRO1","ND","SCS1","Divisional Manager, Property","The Divisional Manager, Property reports to Director, Finance and Resources. The Divisional Managers role is to coordinate and lead on the implementation of Ofsteds property strategy and, where required, make amendments to it in accordance with Government and business requirements.","Department for Education","Ofsted","Property","0300 123 4234","enquiries@ofsted.gov.uk","FRD1","0","1","N/D","N/D","","Property and asset management","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/PRO1","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person29"
"ID1","ND","SCS1","Divisional Manager, Challenge and Analysis","The Divisional Manager, Challenge and Analysis reports to the Director, Strategy. Responsible for ensuring that Ofsteds work is driving real improvements in the system, through framework and related policy development, the lead role for Ofsted in collecting and analysing inspection outcomes, evaluating evidence about inspection performance and its impact, and evidence from user engagement.","Department for Education","Ofsted","Strategy","0300 123 4234","enquiries@ofsted.gov.uk","STD1","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/ID1","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person17"
"INC10","ND","SCS1","Divisional Manager, Social Care","The Divisional Manager, Social Care reports to the National Director, Delivery. Responsible and accountable for the management of inspection of social care in the Directorate. Ensures the delivery of high quality inspection by HMI and high quality inspection, regulation and enforcement work by regulatory inspectors across all settings and providers.","Department for Education","Ofsted","Inspection","0300 123 4234","enquiries@ofsted.gov.uk","INTS14","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/INC10","/data/ofsted/2011-09-30/Government-staff-and-salary-data-blank-template---October-2011-V3.xls","person34"
