"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"50","N/D","SCS1","Head of HR Pay, Policy and Operations","To provide legally compliant and best practice HR policy, pay strategy and advice","Department of Energy and Climate Change","Department of Energy and Climate Change","Operations Group","0300 060 4000","correspondence@decc.gsi.gov.uk","42","614382","0.9","0","0","","Human Resources","","","http://reference.data.gov.uk/id/department/decc/post/50","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person46"
"94","N/D","SCS1","Head of HR Strategy and Change","To ensure that DECC has strategies in place to develop the capability - through both recruiting the right people and developing the right skills - it needs to deliver on its business objectives","Department of Energy and Climate Change","Department of Energy and Climate Change","Operations Group","0300 060 4000","correspondence@decc.gsi.gov.uk","42","497405","1","0","0","","Human Resources","","","http://reference.data.gov.uk/id/department/decc/post/94","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person88"
"88","N/D","SCS1","Head of Customer Insight","Customer insight and social research","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","76","336447","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/88","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person82"
"111","N/D","SCS1","Head of Green Deal Programme Support & Delivery","Green Deal programme management and procurement of outsourced functions for Green Deal framework. Sponsorship of Carbon Trust, Energy Saving Trust and Energy Efficiency Partnership for Homes.","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","80","360724","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/111","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person107"
"90","N/D","SCS1","Head of Corporate Communication","Corporate Communication","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy and Evidence Group","0300 060 4000","correspondence@decc.gsi.gov.uk","39","963240","1","0","0","","Communications","","","http://reference.data.gov.uk/id/department/decc/post/90","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person84"
"22","N/D","SCS1","Head - Energy Economics and Analysis","Provision of economic analysis and advice on energy policy. This includes on wholesale and retail competition, electricity market reform, networks and system balancing","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","3","736040","1","0","0","","Economics","","","http://reference.data.gov.uk/id/department/decc/post/22","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person21"
"70","N/D","SCS1","Deputy Director, International Climate Policy and Finance","Responsible for international climate finance (including the UKs International Climate Fund, the Capital Markets Climate Initiative, and long-term sources of finance), and Government policy on EU emissions reduction targets, global carbon markets, and Monitoring, Reporting & Verification (MRV).","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","66","889175","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/70","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person65"
"58","N/D","SCS1","Deputy Director, Legal: Climate Change","To provide legal advice on UK, EU and international climate change action, energy and competence issues.","Department of Energy and Climate Change","Department of Energy and Climate Change","Operations Group","0300 060 4000","correspondence@decc.gsi.gov.uk","41","423789","1","0","0","","Law","","","http://reference.data.gov.uk/id/department/decc/post/58","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person54"
"11","N/D","SCS1","Head of Commercial Team","The Commercial Team provides power & utilities and capital markets analysis for Minister and policy colleagues in DECC; and co-ordinates investor relations for the department.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","7","283516","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/11","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person11"
"55","N/D","SCS1","Statistics (Acting)","Head of Profession for statistics, delivery of high quality National Statistics that meet users needs, advice to DECC Ministers and lead development of evidence base for DECC policies","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy and Evidence Group","0300 060 4000","correspondence@decc.gsi.gov.uk","43","960091","1","0","0","","Statisticians","","","http://reference.data.gov.uk/id/department/decc/post/55","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person51"
"28","N/D","SCS1","Head of Energy Market Design","Leading development of a package of reforms to the electricity market that will enable sufficient investment to deliver secure, affordable, and low carbon power.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","3","645768","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/28","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person24"
"80","Tracy Vegro","SCS2","Director Household Energy Efficiency","Programme of legislation for the Green Deal and Senior Responsible Officer for the programme, including the development of policy on accreditation, standards, redress and finance. Procurement of Green Deal oversight and support services and sponsorship for Carbon Trust and Energy Saving Trust.","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","76","N/D","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/80","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person74"
"104","N/D","SCS1","Head of Secretariat, Hills Independent Fuel Poverty Review (Acting)","Hills Independent Fuel Poverty Review","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","81","N/D","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/104","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person100"
"48","N/D","SCS1","Head of Financial Accounting","Responsible for preparing the financial accounts for the department, financial accounting advice, and managing the supply of shared services to the department.","Department of Energy and Climate Change","Department of Energy and Climate Change","Operations Group","0300 060 4000","correspondence@decc.gsi.gov.uk","40","386347","1","0","0","","Finance","","","http://reference.data.gov.uk/id/department/decc/post/48","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person44"
"113","N/D","SCS1","Head of EU Renewables Target","To develop EU Renewables Target","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","3","756635","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/113","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person109"
"108","Vacant","SCS1","Green Deal Consumer Demand","Green Deal Consumer Demand","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","80","0","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/108","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person104"
"38","Wendy Barnes","SCS3","Director General, Operations Group (Acting)","Responsible for corporate and other services that meet DECCs needs and provide value for money","Department of Energy and Climate Change","Department of Energy and Climate Change","Operations Group","0300 060 4000","correspondence@decc.gsi.gov.uk","1","2751874","1","140000","144999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/38","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person34"
"42","Alison Rumsey","SCS2","HR Director","To deliver a people strategy that will enable the Department to meet its challenging people agenda. This includes the development and delivery of a range of strategies such as pay and reward, learning and development, and diversity.","Department of Energy and Climate Change","Department of Energy and Climate Change","Operations Group","0300 060 4000","correspondence@decc.gsi.gov.uk","38","444376","1","95000","99999","","Human Resources","","","http://reference.data.gov.uk/id/department/decc/post/42","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person38"
"105","N/D","SCS1","Head of Regulatory Design","Regulatory Design","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","97","1005607","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/105","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person101"
"5","Jim Campbell","SCS2","Energy Development","Responsible for leading on the management of coal health liabilities, the licensing and environmental regulation of the UK's oil and gas activity and planning issues associated with electricity power generation in England and Wales.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","2","N/D","0.97","95000","99999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/5","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person6"
"85","N/D","SCS1","Head, Smart Metering Policy and Strategy","Development of strategy and policy on smart metering","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","81","610461","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/85","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person79"
"41","Scott Milligan","SCS2","Director of Legal Services","To provide Legal Advice and Services for DECC","Department of Energy and Climate Change","Department of Energy and Climate Change","Operations Group","0300 060 4000","correspondence@decc.gsi.gov.uk","38","N/D","1","120000","124999","","Law","","","http://reference.data.gov.uk/id/department/decc/post/41","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person37"
"26","N/D","SCS1","Head, Land-based Renewables","Promote deployment of cost effective renewables in the UK","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","9","998808","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/26","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person23"
"110","N/D","SCS1","Deputy director, Green Deal Legislation and Finance","Responsible for advice to Ministers on the development and delivery of the Green Deal finance mechanism","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","80","778015","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/110","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person106"
"4","Bernard Bulkin","SCS2","Chair, Office for Renewable Energy Deployment","To provide expert advice to government and externally, to help build a strong reputation for Office for Renewable Energy Deployment (ORED) as a delivery body","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","2","0","0.33","35000","39999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/4","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person5"
"43","Steven Fries","SCS2","Chief Economist and Director of Analysis","Chief Economist's Directorate and Head of Analytical Professions","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy and Evidence Group","0300 060 4000","correspondence@decc.gsi.gov.uk","1","240242","1","135000","139999","","Economics","","","http://reference.data.gov.uk/id/department/decc/post/43","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person39"
"0","N/D","SCS1","Not in Post","N/A","Department of Energy and Climate Change","Department of Energy and Climate Change","N/A","N/A","N/A","39","0","1","115000","119999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/0","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person61"
"0","N/D","SCS3","Not in Post","N/A","Department of Energy and Climate Change","Department of Energy and Climate Change","N/A","'N/A'","N/A","39","0","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/0","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person97"
"0","N/D","SCS3","Not in Post","N/A","Department of Energy and Climate Change","Department of Energy and Climate Change","N/A","'N/A'","N/A","39","0","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/0","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person98"
"112","N/D","SCS1","Head of EMR Programme Office","To lead EMR Programme Office","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","3","344826","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/112","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person108"
"9","Hugh McNeal","SCS2","Office for Renewable Energy Deployment","To increase the deployment of renewable energy in the UK as cost effectively as possible.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","2","0","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/9","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person10"
"84","N/D","SCS1","Head - Fuel Poverty","Fuel Poverty policy","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","81","404743","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/84","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person78"
"21","N/D","SCS1","Head of Offshore Oil and Gas Environment and Decommissioning","Environmental regulation of the offshore oil and gas industry","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","5","1966511","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/21","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person20"
"33","N/D","SCS1","Head of Renewables Strategy & Delivery","To increase the deployment of renewable energy in the UK as cost effectively as possible","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","9","761959","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/33","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person29"
"1","Moira Wallace","SCS4","Permanent Secretary","Senior official leading a Government Department","Department of Energy and Climate Change","Department of Energy and Climate Change","Private Office Group","0300 060 4000","correspondence@decc.gsi.gov.uk","XX","718258","1","165000","169999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/1","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person2"
"8","Mark Higson","SCS2","CEO, Office for Nuclear Development","Facilitating the deployment of new nuclear power, implementing nuclear waste management policy, including geological disposal.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","2","232542","0.78","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/8","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person9"
"91","N/D","SCS1","Head of News","DECC News","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy and Evidence Group","0300 060 4000","correspondence@decc.gsi.gov.uk","39","431561","1","0","0","","Communications","","","http://reference.data.gov.uk/id/department/decc/post/91","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person85"
"82","N/D","SCS1","Head Transport and carbon budget management (Acting)","Implementation of the Climate Change Act 2008. Key projects are: setting the fourth carbon budget (2023-2027); cross-government management of carbon budgets (i.e. is the UK meeting its climate change targets)","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy and Evidence Group","0300 060 4000","correspondence@decc.gsi.gov.uk","39","N/D","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/82","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person76"
"20","N/D","SCS1","Head of Carbon Capture & Storage Policy","Developing Carbon Capture & Storage Policy","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","6","1502185","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/20","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person19"
"7","Hugo Robson","SCS2","Commercial Director","To work with teams across DECC to improve the commercial viability of DECCs major policies and programmes; lead the Commercial Teams effort to enhance DECCs understanding of our major investors and the capital markets as well as developing DECCs commercial skills and awareness.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","2","0","1","140000","144999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/7","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person8"
"109","N/D","SCS1","Head of Accreditation and Obligation Frameworks","To develop energy company obligations, property assessments and installation and products for Green Deal","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","80","1213142","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/109","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person105"
"52","N/D","SCS1","Chief Information Officer","Responsible for strategy, policy and provision of services related to IT, Security, Accommodation, Sustainability and Knowledge and Information Management services to the Department","Department of Energy and Climate Change","Department of Energy and Climate Change","Operations Group","0300 060 4000","correspondence@decc.gsi.gov.uk","40","860196","1","0","0","","Knowledge and Information Management (KIM)","","","http://reference.data.gov.uk/id/department/decc/post/52","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person48"
"81","Daron Walker","SCS2","Smart Meters, Distributed Energy and Fuel Poverty","Facilitate the transition to low carbon economy through the successful roll out of smart meters to homes and small businesses by 2019, and implementing projects that help more of the lowest income and vulnerable households with the costs of heating their homes.","Department of Energy and Climate Change","Department of Energy and Climate Change","International Climate Change and Energy Efficiency","0300 060 4000","correspondence@decc.gsi.gov.uk","76","193976","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/81","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person75"
"37","Vacant","SCS1","Head of Engineering","To manage Science engineers","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy and Evidence Group","0300 060 4000","correspondence@decc.gsi.gov.uk","35","0","1","0","0","","Science and Engineering","","","http://reference.data.gov.uk/id/department/decc/post/37","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person33"
"98","N/D","SCS1","Head of Security of Electricity Supply","To lead on security of electricity supply, including through reform of the electricity market","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","3","623239","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/98","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person92"
"54","N/D","SCS1","Deputy Director, Strategy Projects","Flexible project team providing advice on strategy and policy for a secure, cost effective transition to a low carbon economy: as at 30/9/11 undertaking work on the power sector","Department of Energy and Climate Change","Department of Energy and Climate Change","Strategy and Evidence Group","0300 060 4000","correspondence@decc.gsi.gov.uk","39","N/D","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/54","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person50"
"95","N/D","SCS1","Head of Bill Team","To Develop and deliver a Bill to provide for a step change in the provision of energy efficiency measures to homes and businesses, and make improvements to our framework to enable and secure, low carbon energy supplies and fair competition in the energy markets.","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","2","628718","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/95","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person89"
"68","N/D","SCS1","Head of European Policy","To develop European Energy Policy","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","67","563820","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/68","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person64"
"13","N/D","SCS1","Head of Delivery, Office of Carbon Capture and Storage","Deliver CCS demonstration projects","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","6","632733","1","0","0","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/13","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person13"
"67","Edmund Hosker","SCS2","Director, International, EU and Energy Security","Responsible for International Energy, EU issues and energy security","Department of Energy and Climate Change","Department of Energy and Climate Change","Energy Markets & Infrastructure","0300 060 4000","correspondence@decc.gsi.gov.uk","2","1559771","1","110000","114999","","Policy","","","http://reference.data.gov.uk/id/department/decc/post/67","/data/decc/2011-09-30/government-staff-and-salary-data---October-11-Final.xls","person63"
