"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"EG25","","SCS1","Head of Provision Performance Division","Lead the division that provides the infrastructure to plan, refer, pay, monitor, analyse and assure contracted employment provision to support the delivery of jobs (outcomes), value for money and security of approx �1bn spend. The division has 150 staff and an admin budget of �5.8m. Additionally, is the Senior Responsible Officer for Rockingham House, Sheffield as well as the Head of Profession for Social Researchers within DWP. Also Joint Head of Government Social Research Service which covers approx 20 central government departments and c.1,200 staff.","Department for Work and Pensions","Department for Work and Pensions","Employment Group","020 7449 5003","eg@dwp.gsi.gov.uk","EG5","3869137","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/EG25","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person111"
"Comms5","","SCS1","Deputy Director, Customer Insight","The DWP Customer Insight Division seeks to fully understand customer needs, attitudes and behaviours to help DWP reduce costs and improve outcomes without reducing customer service.","Department for Work and Pensions","Department for Work and Pensions","Communications Group","020 7449 5775","dwpcommunications@dwp.gsi.gov.uk","SIP20","0","1","N/D","N/D","","Communications","","","http://reference.data.gov.uk/id/department/dwp/post/Comms5","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person73"
"Finance11","","SCS1","Head of Financial Policy","Advice to Ministers on methods of paying benefits, and recovery of overpayments. Managing the Method of Payment Reform Programme; initiatives to increase financial inclusion and to support credit unions and internal communications within the Finance function, and support to the Finance Director General.","Department for Work and Pensions","Department for Work and Pensions","Group Finance","020 7449 5782","finance@dwp.gsi.gov.uk","Finance3","0","1","N/D","N/D","","Finance","","","http://reference.data.gov.uk/id/department/dwp/post/Finance11","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person124"
"PDCS5","Stuart McKinnon-Evans","SCS2","Resources and Performance Director","Leading the Resources and Performance teams to work with all parties in PDCS to deliver value for money in current and future operations. These teams cover financial planning, management and reporting; performance reporting; business planning; governance, risk and controls management; commercials; infrastructure; information and asset security; fraud and error measurement, strategy and planning. Head of Finance Profession (DWP & PDCS) Sponsor for Encashment Cost Reduction in the current strategic review.","Department for Work and Pensions","Department for Work and Pensions","Pension, Disability and Carers Service","01253 333 233","pdcs@dwp.gsi.gov.uk","PDCS1","2117675","1","100000","104999","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/PDCS5","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person231"
"SIP1","Richard Heaton","SCS3","Director General, Strategy, Information and Pensions","Leading Pensions Strategy and Transformation.","Department for Work and Pensions","Department for Work and Pensions","Strategy, Information and Pensions","020 7449 7000","sip@dwp.gsi.gov.uk","PO1","470961","1","130000","134999","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/SIP1","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person256"
"WWG9","","SCS1","Senior Medical Policy Adviser","Responsibility for managing the medical advisory team, ensuring delivery is focused on Departmental priorities. This includes provision of medical advice within the Department such as Customer Case management guidance and medical policy support.","Department for Work and Pensions","Department for Work and Pensions","Welfare and Wellbeing Group","020 7449 5517","wwg@dwp.gsi.gov.uk","WWG5","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/WWG9","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person294"
"Finance18","","SCS1","Deputy Director, Finance, Strategy and Communications","To lead a team of qualified accountants in providing professional accountancy support to ensure funding for projects is affordable, represents value for money and that spend is challenged, monitored and meets departmental and Cabinet Office governance requirements. To provide financial support to Business Directorates enabling the better management of budgets to meet business needs. To provide LEAN expertise across Jobcentre Plus Finance to help eliminate waste in our processes and empower staff to improve customer service.","Department for Work and Pensions","Department for Work and Pensions","Jobcentre Plus","020 7829 3364","jcp@dwp.gsi.gov.uk","JCP3","2209565","1","N/D","N/D","","Finance","","","http://reference.data.gov.uk/id/department/dwp/post/Finance18","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person131"
"CIT33","","SCS1","Head of Supplier Relationship and Performance Management","The team is responsible for the contract and commercial management of a range of major Office Service contracts. This includes contracts for the provision of the Departments Estate under a PFI arrangement and contracts for Networks, Travel, Fleet, Accommodation, consultancy services and contingent labour.","Department for Work and Pensions","Department for Work and Pensions","Corporate Information Technology","020 7449 5941","cit-sharedservices@dwp.gsi.gov.uk","CIT11","0","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/dwp/post/CIT33","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person41"
"PDCS1","Vivien Hopkins","SCS3","Acting Chief Executive, Pension, Disability and Carers Service","Leads the Pension, Disability and Carers Service, which serves 16 million customers, from disabled children through to the oldest members of our society. Our customers include some of the country's most vulnerable citizens. We pay pensions and benefits, and provide people with information about their entitlements and future State Pensions to help them to plan for their retirement.","Department for Work and Pensions","Department for Work and Pensions","Pension, Disability and Carers Service","01253 333 233","pdcs@dwp.gsi.gov.uk","PO1","325758","1","110000","114999","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/dwp/post/PDCS1","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person227"
"PDCS6","Jason Feeney","SCS2","Chief Operating Officer","As Pension Disability and Carers Service* Chief Operating Officer leading and directing a multi-channel customer service delivery organisation comprising of approximately 12,000 staff with responsibility for timely and accurate delivery of c.�100b payments to 16m customers. *(Disability Benefit Centres, Carers Allowance Unit, Disability and Carers Processing Unit, Pension Centres, International Pension Centre, Future Pension Centre and Local service). Ensuring the continuity of business during crisis. Senior Responsible Owner for Personal Independence payment (Reform of DLA) as well as 4 other major projects.","Department for Work and Pensions","Department for Work and Pensions","Pension, Disability and Carers Service","01253 333 233","pdcs@dwp.gsi.gov.uk","PDCS1","54506","1","105000","109999","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/PDCS6","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person232"
"CIT34","","SCS1","Head of Networks and Telephony","Responsible for DWP Telephony and Network Infrastructure. Supplier and Customer Relationship Management. Contractual; and Service obligations and Strategy and Innovation; Pan Government Responsibilities; Conferencing services, Mobile phone estate (including Blackberrys). Supporting IP Call centre operational infrastructureTeam of 30.","Department for Work and Pensions","Department for Work and Pensions","Corporate Information Technology","020 7449 5941","cit-sharedservices@dwp.gsi.gov.uk","CIT3","0","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/dwp/post/CIT34","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person42"
"PDCS4","Nigel Richardson","SCS2","Customer and Partnership Director","The Customer and Partnership Directorate has a pivotal role within the Pension, Disability and Carers Service of putting the customer at the heart of the services we deliver. This ensures that we deliver effective, reliable and value-for-money services and our customers take up their entitlements when they need them. We also work with others across DWP to enable the delivery of key welfare reform initiatives establishing a customer-orientated business approach including new organisations, joined-up services, call and contact centres, face-to-face information provision and improvements in accuracy and service.","Department for Work and Pensions","Department for Work and Pensions","Pension, Disability and Carers Service","01253 333 233","pdcs@dwp.gsi.gov.uk","PDCS1","817280","1","110000","114999","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dwp/post/PDCS4","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person230"
"HR7","","SCS1","Deputy Director Employee Reward","The Total Reward Team delivers DWP reward policy, including annual pay awards, allowances, senior civil service HR services, honours and HR management information and analysis.","Department for Work and Pensions","Department for Work and Pensions","Human Resources","020 796 28835","hr@dwp.gsi.gov.uk","HR2","784270","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/department/dwp/post/HR7","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person145"
"SS12","Janet Wilkes","SCS2","Director Civil Service Pensions Transformation Programme","Responsible for creating a new Civil Service pensions delivery organisation out of existing civil service and private sector providers.","Department for Work and Pensions","Department for Work and Pensions","Shared Services","020 7449 5941","cit-sharedservices@dwp.gsi.gov.uk","SS3","0","1","0","0","","Human Resources","","","http://reference.data.gov.uk/id/department/dwp/post/SS12","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person68"
"EG18","","SCS1","Deputy Director, Parents Employment Division","Responsible for policies for those who need to combine caring responsibilities with employment.","Department for Work and Pensions","Department for Work and Pensions","Employment Group","020 7449 5003","eg@dwp.gsi.gov.uk","EG3","1401301","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/EG18","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person104"
"SIP25","","SCS1","Head of Statistical Services Division","Leading a team on statistical services.","Department for Work and Pensions","Department for Work and Pensions","Strategy, Information and Pensions","","","SIP23","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/department/dwp/post/SIP25","",""
"JCP7","Val Gibson","SCS2","Jobcentre Plus Universal Credit.","Ensuring that Jobcentre Plus completes the necessary work to support the Universal Credit Programme Director in successfully passing Gate 0.","Department for Work and Pensions","Department for Work and Pensions","Jobcentre Plus","020 7829 3364","jcp@dwp.gsi.gov.uk","JCP5","0","1","90000","94999","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dwp/post/JCP7","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person155"
"PDCS25","","SCS1","Business Strategy, Deputy Director","Responsible for the evolution of PDCS service delivery strategy so that we continue to meet the changing needs of customer and taxpayers. This includes responding to a range of new strategic initiatives. Departmental lead on safeguarding and assuring the identity of customers and representatives, including online assurance. PDCS self service lead - taking forward our digital agenda and leading the transition to our new Departmental Chief Operating Officer structure.","Department for Work and Pensions","Department for Work and Pensions","Pension, Disability and Carers Service","01253 333 233","pdcs@dwp.gsi.gov.uk","PDCS7","685597","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/PDCS25","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person251"
"Legal14","","SCS1","Head of Disability Benefits and Discrimination Team","The provision of Legal Services (advice, drafting and litigation) to the DWP, Office for Disability Issues and Child Poverty Unit in relation to disability benefits, statutory payments, discrimination and child poverty.","Department for Work and Pensions","Department for Work and Pensions","Legal Group","020 7712 2540","legal@dwp.gsi.gov.uk","Legal2","0","0.89","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/department/dwp/post/Legal14","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person211"
"JCP22","","SCS1","Customer Service Director","Accountable to the Director of Jobcentres for all customer services delivered through Jobcentres and other local service outlets, including advisory services, financial assessment and help with job search. The post holder is accountable for the end-to-end customer experience in the Group; ensuring that all face to face customer service is undertaken to required standards; within budget and headcount; and for delivering against all agreed operational targets and Key Management Indicators. The main purpose of the role is to drive performance across the Jobcentre network, and to provide senior leadership across the Group.","Department for Work and Pensions","Department for Work and Pensions","Jobcentre Plus","020 7829 3364","jcp@dwp.gsi.gov.uk","JCP8","166180824","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dwp/post/JCP22","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person171"
"CIT37","","SCS1","Head of Service Transition","Head of Service Transition and Network Tower, part of Corporate IT function. Ensuring that new IT projects have a successful handover into the live running environment. Also accountable for the management oversight of the Network service tower contract, including all aspects of contract and supplier delivery .","Department for Work and Pensions","Department for Work and Pensions","Corporate Information Technology","020 7449 5941","cit-sharedservices@dwp.gsi.gov.uk","CIT3","613851","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/dwp/post/CIT37","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person45"
"CIT6","Steve Dover","SCS2","Programme Delivery Director","This role includes coordination of all programme strands of activity to deliver successful change in line with Government policies as well as the management and direction of the DWP�s IT Service Providers. Responsible for the introduction of Agile methodology and advising other Government Departments on this.","Department for Work and Pensions","Department for Work and Pensions","Corporate Information Technology","020 7449 5941","cit-sharedservices@dwp.gsi.gov.uk","CIT4","4408286","1","120000","124999","","Information Technology","","","http://reference.data.gov.uk/id/department/dwp/post/CIT6","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person14"
"Legal8","","SCS1","Decision Making & Appeals","Lead on Decision Making and Appeals within Legal Group","Department for Work and Pensions","Department for Work and Pensions","Legal Group","","","Legal2","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/department/dwp/post/Legal8","",""
"PO1","Robert Devereux","SCS4","Permanent Secretary DWP","Head of Department - providing strategic and operational leadership of the Department.","Department for Work and Pensions","Department for Work and Pensions","Private Office","020 7449 5775","dwpcommunications@dwp.gsi.gov.uk","XX","0","1","180000","184999","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/PO1","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person254"
"CIT20","","SCS1","Deputy Director Corporate Information Technology, Customer Services Delivery Division","The Customer Services Delivery (CSD) division is responsible for ensuring that the huge and highly complex computer systems used by DWP are available for regular and continuous operation. In addition to over 6000 mid-range and large mainframe computers running more than 200 different systems, DWP has over 120,000 Personal Computers used by staff in more than 900 locations across the UK. Alongside this DWP has the largest advanced telephony network in the world handling over 2 million telephone calls per day.","Department for Work and Pensions","Department for Work and Pensions","Corporate Information Technology","020 7449 5941","cit-sharedservices@dwp.gsi.gov.uk","CIT3","310345","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/dwp/post/CIT20","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person28"
"CIT36","","SCS1","Deputy Director Project Delivery - Core Business Development","Manage the development and integration of DWP IT software applications (assets). These assets ensure the payment of pensions and benefits to claimants, manage interactions between claimants, the Department and other Government departments such as HMRC, and provide the means by which the Department can manage and administer it�s internal business.","Department for Work and Pensions","Department for Work and Pensions","Corporate Information Technology","020 7449 5941","cit-sharedservices@dwp.gsi.gov.uk","CIT16","2884221","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/dwp/post/CIT36","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person44"
"HR6","","SCS1","Deputy Director Employee Policy and Head of Health, Safety and Wellbeing","Influence, design and implementation of HR policies for all DWP employees. Development and delivery of Pay and Reward strategy for all DWP employees. Management of a range of departmental health/wellbeing contracts including an Employee Assistance Programme covering 241,000 employees across 17 Government departments. Leadership of Complex Case Advisory Service providing HR advice/support to all DWP employees in managing complex cases. Departmental lead on Employee Relations. Ensuring suitable arrangements are in place across DWP for the sensible and proportionate management of health and safety risk.","Department for Work and Pensions","Department for Work and Pensions","Human Resources","020 796 28835","hr@dwp.gsi.gov.uk","HR2","3612678","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/department/dwp/post/HR6","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person144"
"PDCS13","","SCS1","Finance and Business Performance Deputy Director","To lead a group of professionals and experts to enable the Agency to plan, control and deliver financial and business performance. Accountable for equipping the Agency with: systems, processes and capability to manage the Agency�s DEL (Departmental Expenditure Limit) funding and expenditure resources; and with non-financial management information to report and enable operational managers to monitor and improve business performance.","Department for Work and Pensions","Department for Work and Pensions","Pension, Disability and Carers Service","01253 333 233","pdcs@dwp.gsi.gov.uk","PDCS5","4273187","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dwp/post/PDCS13","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person239"
"SIP29","","SCS1","Deputy Director, Departmental Transformation Programme","Changing the corporate centre of the department to enable it radically to reform the welfare system while reducing its administrative budget by 40%.","Department for Work and Pensions","Department for Work and Pensions","Strategy, Information and Pensions","020 7449 7000","sip@dwp.gsi.gov.uk","SIP1","0","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/dwp/post/SIP29","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person284"
"Comms4","","SCS1","Head of People and Business Management","The team supports the Department�s Communications function by ensuring transparency, value for money and efficiency are at the forefront of all decisions whilst making sure that any business changes for Communications improves efficiency or reduces costs. We ensure all paid for marketing and advertising is approved in line with Cabinet Office spending controls and that it is evaluated to ensure a return on any investment made. We also oversee the Department�s Communication risk management and business continuity as well as developing specialist professional learning for DWP Communication staff.","Department for Work and Pensions","Department for Work and Pensions","Communications Group","020 7449 5775","dwpcommunications@dwp.gsi.gov.uk","Comms6","1190307","1","N/D","N/D","","Communications","","","http://reference.data.gov.uk/id/department/dwp/post/Comms4","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person72"
"JCP8","Alastair Macdonald","SCS2","Director of Jobcentres","Accountable to the Chief Operating Officer for all customer services delivered through Jobcentres and other local service outlets, including advisory services, financial assessment and help with job search.�The post holder is accountable for the end-to-end customer experience in Jobcentres throughout Great Britain; ensuring that all face to face customer service is undertaken to required standards; within budget and headcount and for delivering against all agreed operational targets and Key Management Indicators.� The main purpose of the role is to drive performance across the Jobcentre network and to provide senior leadership throughout the country.","Department for Work and Pensions","Department for Work and Pensions","Jobcentre Plus","020 7829 3364","jcp@dwp.gsi.gov.uk","JCP2","170296","1","80000","84999","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dwp/post/JCP8","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person156"
"SIP10","","SCS1","Senior Finance Business Partner for Strategy and Pensions","Supporting and challenging Strategy and Pensions to make sensible decisions, ensuring affordability and value for money for the taxpayer, and keeping the Department safe.","Department for Work and Pensions","Department for Work and Pensions","Strategy, Information and Pensions","020 796 28835","sip@dwp.gsi.gov.uk","EG4","0","1","N/D","N/D","","Finance","","","http://reference.data.gov.uk/id/department/dwp/post/SIP10","/data/DWP/2011-03-31/government-staff-and-salary-data---March-2011---DWP-08-06-11.xls","person265"
