"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"1331764","","SCS1","Interim Deputy Director, Quality, Governance, & Professional Leadership","Accountable for Sessional Commitment of Divisions quality and governances leads","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","0","0.5","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1331764","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person16"
"A1331764","","SCS1","Regional Director","Accountable for the management of the West Midlands region of Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","3395391","0.5","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/A1331764","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person15"
"6063558","","SCS1","Deputy Director Head of Development & Production","Accountable for the management of the Development and Production at Microbiology Services","Department of Health","Health Protection Agency","Microbiology Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","7295073","4425591","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/6063558","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person24"
"1334522","","SCS1","Regional Director","Accountable for the management of the North East region of Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","1613460","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1334522","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person22"
"3086204","","SCS1","Deputy Director","As Deputy Director for the Centre for Radiation Chemical & Environmental Hazards accountable for a section of the centre","Department of Health","Health Protection Agency","Centre for Radiation Chemicals and Environmental Hazards (CRCE/HPA Radiation Chemical and Environment)","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5603343","1672116","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/3086204","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person30"
"5240405","","SCS1","Head of Retrovirology","Accountable for the management of the Retrovirology Department at the National Institute of Biological Standards & Control","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5238701","961871","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5240405","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person35"
"2516334","","SCS1","Deputy Director of Research & Development","Accountable as Deputy for the management of HPA Research & Development function","Department of Health","Health Protection Agency","Research and Development Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","2812394","281242","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/2516334","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person39"
"1333082","Tony Sannia","SCS2","Executive Director","Accountable for the executive management of the HPA Finance and Resources division which includes the finance, information systems, Health and safety and corporate governance functions","Department of Health","Health Protection Agency","Finance and Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","6542975","140873","1","140000","144999","","Finance","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1333082","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person9"
"5240340","","SCS1","Head of Quality","Accountable for the management of the Quality function at the National Institute of Biological Standards & Control","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5238701","208229","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5240340","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person38"
"2812394","John Robert Stephenson","SCS2","Executive Director","Accountable for the executive management of HPA Research & Development division","Department of Health","Health Protection Agency","Research and Development Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","6542975","200000","1","110000","114999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/2812394","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person10"
"6257295","","SCS1","Deputy Director:Head of Specialist Microbiology Services","Accountable for Specialist Microbiology Services","Department of Health","Health Protection Agency","Finance and Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","7295073","23663972","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/6257295","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person49"
"5669690","","SCS1","Interim Deputy Director of Health Protection Services - Director of Emergency Preparedness","Accountable for Emergency Response Department. Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","2307256","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5669690","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person51"
"9201868","","SCS1","Deputy Director Head of Operations","Accountable for Operations Technology Development & Infrastructure of Microbiology Services","Department of Health","Health Protection Agency","Microbiology Services","","","7295073","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/9201868","",""
"1677588","","SCS1","Deputy Director Head of Microbiology Research Services","Accountable for the Microbiology Research Services","Department of Health","Health Protection Agency","Finance and Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","7295073","8881266","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1677588","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person50"
"5603454","","SCS1","Deputy Director","As Deputy Director for the Centre for Radiation Chemical & Environmental Hazards accountable for a section of the centre","Department of Health","Health Protection Agency","Centre for Radiation Chemicals and Environmental Hazards (CRCE/HPA Radiation Chemical and Environment)","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5603343","4000394","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5603454","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person28"
"1533521","","SCS1","Head of Information Systems","Accountable for the management of the HPA Information Systems Department","Department of Health","Health Protection Agency","Finance and Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","1333082","2146847","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1533521","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person46"
"5238701","Stephen Inglis","SCS2","Executive Director","Accountable for the executive management of the National Institute of Biological Standards & Control","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","6542975","1595999","1","160000","164999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5238701","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person6"
"1332570","","SCS1","Regional Director","Accountable for the management of the East of England region of Health Protection Servives","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","2575433","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1332570","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person17"
"8461754","","SCS1","Interim Deputy Director National Specialist Epidemology and Intelligence","Accountable for Specialist Epidemiology & Surveillance Teams. Professional Leadership for Regional Information Manager","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","9034026","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/8461754","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person52"
"1585665","","SCS1","Head of Finance","Accountable for the management of the HPA Finance Department","Department of Health","Health Protection Agency","Finance and Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","1333082","3178459","1","N/D","N/D","","Finance","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1585665","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person40"
"A1333369","","SCS1","Regional Director","Accountable for the management of the South West region of Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","2625220","0.5","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/A1333369","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person13"
"5240318","","SCS1","Head of Operations","Accountable for the management of the Operational Services function at the National Institute of Biological Standards & Control","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5238701","1169640","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5240318","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person36"
"6542975","James Justin McCracken","SCS3","Chief Executive Officer","Accountable for the executive management of the HPA","Department of Health","Health Protection Agency","Health Protection Agency","020 8327 6647","Cfi-pressoffice@hpa.org.uk","XX","0","1","175000","179999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/6542975","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person2"
"7756872","","SCS1","Head of Business Development","Accountable for the management of the HPA Business Development function","Department of Health","Health Protection Agency","Finance and Resources Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","1333082","520234","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/7756872","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person45"
"5734671","","SCS1","Regional Director","Accountable for the management of the Yorkshire & Humberside region of Health Protection Services","Department of Health","Health Protection Agency","Health Protection Services","020 8327 6647","Cfi-pressoffice@hpa.org.uk","8534754","2572214","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5734671","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person21"
"5603343","John Cooper","SCS2","Executive Director","Accountable for the executive management of the Centre for Radiation Chemical & Environmental Hazards","Department of Health","Health Protection Agency","Centre for Radiation Chemicals and Environmental Hazards (CRCE/HPA Radiation Chemical and Environment)","020 8327 6647","Cfi-pressoffice@hpa.org.uk","6542975","200000","1","120000","124999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5603343","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person4"
"1332810","Lis Birrane","SCS2","Executive Director","Accountable for the executive management of the HPA Communications division","Department of Health","Health Protection Agency","Communications Division","020 8327 6647","Cfi-pressoffice@hpa.org.uk","6542975","1879253","1","100000","104999","","Communications","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/1332810","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person3"
"5240760","","SCS1","Head of Technology Development & Infrastructure","Accountable for the management of the Technology Development & Infrastructure Department at the National Institute of Biological Standards & Control","Department of Health","Health Protection Agency","National Institute for Biological Standards and Control","020 8327 6647","Cfi-pressoffice@hpa.org.uk","5238701","1735470","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/health-protection-agency/post/5240760","/data/hpa/2011-03-31/final-25-May-2011-V1.xls","person34"
