"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"LBS4","","SCS1","Sector Leader","LBS is responsible for over 770 of the largest businesses that pay a significant proportion of the total business taxes and duties that HMRC collects. Each business has a Customer Relationship Manager (CRM) who is responsible for managing the overall relationship with the customer and all aspects of the customer�s tax affairs","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Large Business Service","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","LBS1","685000","1","N/D","N/D","","Tax Professionals","","","http://reference.data.gov.uk/id/department/hmrc/post/LBS4","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person311"
"LBS29","","SCS1","Enquiry Co-ordinator","LBS is responsible for over 770 of the largest businesses that pay a significant proportion of the total business taxes and duties that HMRC collects. Each business has a Customer Relationship Manager (CRM) who is responsible for managing the overall relationship with the customer and all aspects of the customer�s tax affairs","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Large Business Service","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","LBS6","0","1","N/D","N/D","","Tax Professionals","","","http://reference.data.gov.uk/id/department/hmrc/post/LBS29","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person101"
"CAR3","","SCS1A","Deputy Director High Net Worth Unit & Personal Tax International","CAR deals with the specialist aspects of the personal tax system. This covers: specialist taxes like Inheritance Tax and Capital Gains Tax; specialist tax incentives, like pension reliefs and Gift Aid; and specialist customer groups, like Trusts, Charities, the Globally Mobile, and High Net Worth Individuals.","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","CAR1","0","1","","","","Policy","","","http://reference.data.gov.uk/id/department/hmrc/post/CAR3","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person208"
"ECP3","","SCS1","Programme Manager for Risk and Response","The E&C Change Directorate is responsible for all delivery of the Change Portfolio in E&C from business requirements to delivery and successful integration into business operations. To achieve this the Change Directorate is organised to support each E&C business Directorate by close working with the Head or Deputy Director of Change in each area and through operating a PMO for all reporting, financial and benefits management, a central Pacesetter team, a IT enabled change team and overall management and development of all PPM resources","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Compliance & Enforcement Programme","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","EC1","3102000","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/hmrc/post/ECP3","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person278"
"CI4","","SCS1A","Head of Internal Governance","The Criminal Investigation Directorate provides HMRC with an effective investigation arm to enforce the Exchequer�s Compliance Policies and deliver against the strategic responsibilities across direct, indirect tax, criminal finance and excise regimes.","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Criminal Investigation","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","CI1","3134000","1","","","","Operational Delivery","","","http://reference.data.gov.uk/id/department/hmrc/post/CI4","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person300"
"CH3","","SCS1","Pacesetter Delivery Manager","The Central Change Function is headed by the DG Change and is responsible for overall management, delivery and assurance of HMRC�s SR10 Programme. It comprises of investment, assurance and delivery functions and works closely with the HMRC lines of business and Chief areas.","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Information Management Services","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","I1","1277000","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/hmrc/post/CH3","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person270"
"P3","","SCS1","Head of Learning & Leadership Development","The aim of People Function is to ensure that HMRC has at the heart of everything it does our people, the community, the environment and our customers. Create a working environment which motivates and develops our people to give of their best and take pride in working for HMRC in order to contribute to the transformation of our business","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","P13","6564000","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/department/hmrc/post/P3","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person93"
"CP1","Peter Michael","SCS2","Director Central Policy","The Central Tax Policy team provides technical and policy advice covering administrative frameworks, future policy and legislation, policy improvement and professionalism","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Central Policy","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","PS1","0","1","115000","119999","","Policy","","","http://reference.data.gov.uk/id/department/hmrc/post/CP1","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person193"
"IC2","","SCS1","Deputy Director PaceSetter Personal Tax","Individuals Customer Directorate (ICD) has responsibility for improving cost-efficiency and customer service delivery across all areas which impact individual customers. We do this by helping directorates design, deliver and operate processes and services based on customer insight and best practice design. We work on the principal that making it as easy as possible for customers to get things right reduces our costs and improves voluntary compliance. As part of delivering these objectives ICD also manages cross-HMRC areas such as Complaints Policy and Diversity Strategies, Charitable and Voluntary Sector Management together with the PaceSetter (operational improvement) programme for Personal Tax","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Individuals","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","IC1","591000","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/hmrc/post/IC2","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person232"
"BC15","","SCS1","Deputy Director Product, Process Owner and Policy","Benefits and Credits make sure that the money is available to fund the UK's public services. We help families and individuals with targeted financial support, working to protect public finances and help eradicate child poverty and make work pay","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Benefits & Credits","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","BC14","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/hmrc/post/BC15","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person285"
"CCS1","","SCS2","Director of Strategy & Customer","CCS is the Department�s central strategy function. We are responsible for the Department�s customer-centric business strategy and work with business areas to develop, align and maintain supporting strategies across HMRC � supporting delivery of the department�s business objectives. We oversee HMRC input into all new initiatives and proposals from outside the Department, providing a gateway and design function for new work. We help ensure that HMRC puts customer understanding and behavioural change at the heart of our plans and activities, as well as overseeing the HMRC Customer Charter, the management of complaints and HMRC�s relationship with the Adjudicator�s Office","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Government Banking Services","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","BT1","0","1","","","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/hmrc/post/CCS1","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person346"
"CTV14","","SCS1","Enquiry Co-ordinator - Large Business Service","Corporation Tax and Business Income Tax: We are responsible for the policy and design of Corporation Tax products and processes, and for Business Income Tax products. We work with customer and operations owners on the targeting, monitoring and assuring the delivery of those taxes. We also provide policy advice, technical advice and some operational services for our taxes. International: Our role is to maintain and, with HMT, to develop the UK's cross-border regime for direct business tax, in line with the HMRC's objectives to close the tax gap, improve the customer experience and contribute to improving the UK business environment. Anti-Avoidance: AAG�s role in the delivery of HMRC�s vision is to lead the effective prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share, so our customers feel that the tax system is even-handed","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Corporation Tax & VAT","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","CTV16","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/hmrc/post/CTV14","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person117"
"CO4","","SCS1A","Director of PSA","Customer Operations plays a vital role in handling the tax affairs of many millions of customers in the UK. Our staff deal with tax returns, �exceptions� worklists and correspondence, and what we do affects every individual in the UK who pays income tax. Customer Operations PSA (Pay As You Earn and Self Assessment) handles tax returns, worklists and correspondence, and deals with employers, self-employed people, pensioners and employees. Customer Operations NIC&EO (National Insurance Contributions and Employer Office) records and maintains National Insurance Contributions from employers, self-employed people and personal pension contributors, and deals with a large number of employers� records","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Customer Operations","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","CO1","186718000","1","","","","Operational Delivery","","","http://reference.data.gov.uk/id/department/hmrc/post/CO4","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person85"
"LBS22","","SCS1","Customer Relationship Manager","LBS is responsible for over 770 of the largest businesses that pay a significant proportion of the total business taxes and duties that HMRC collects. Each business has a Customer Relationship Manager (CRM) who is responsible for managing the overall relationship with the customer and all aspects of the customer�s tax affairs","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Large Business Service","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","LBS2","0","1","N/D","N/D","","Tax Professionals","","","http://reference.data.gov.uk/id/department/hmrc/post/LBS22","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person218"
"LBS45","","SCS1","Customer Relationship Manager","LBS is responsible for over 770 of the largest businesses that pay a significant proportion of the total business taxes and duties that HMRC collects. Each business has a Customer Relationship Manager (CRM) who is responsible for managing the overall relationship with the customer and all aspects of the customer�s tax affairs","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Large Business Service","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","LBS4","0","1","N/D","N/D","","Tax Professionals","","","http://reference.data.gov.uk/id/department/hmrc/post/LBS45","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person254"
"EC4","","SCS1","Deputy Director Compliance Strategy","Enforcement & Compliance is a group of directorates whose staff ensure that HMRC successfully collects the full and correct amount of money due from UK taxpayers.","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Central Compliance","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","EC3","1248000","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/hmrc/post/EC4","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person129"
"LC13","","SCS1","Deputy Director SME","Local Compliance is responsible for operational compliance work across a range of business taxes and duties including Corporation Tax, Employer Compliance, PAYE, VAT, Excise, International Trade and enforcing the National Minimum Wage. Activity is based around 3 customer groups - Large and Complex Businesses, Small and Medium Enterprises and Individuals & Public Bodies.","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","LC6","144890000","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/hmrc/post/LC13","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person310"
"R8","","SCS1","Head of Strategic Analysis","The Risk & Intelligence Service is at the heart of HMRC compliance and enforcement activity. We have a key role to play in enabling HMRC to understand and manage the risks to taxation and frontiers. To fulfil this role we are divided into four areas - Analysis & Information, Campaigns, criminal Intelligence Group and Operations.","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Risk & Intelligence Services","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","R4","8082000","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/hmrc/post/R8","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person171"
"ECSM9","","SCS1","Business Change, Customs Service Transformation Programme and Trade Statistics","ECSM are accountable for the design, integrity and management of customs, excise and stamp duties and environmental taxes, including HMRC�s relationship with UKBA. We also produce trade-related national statistics and supervise four business sectors under the money laundering regulations","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Excise, Customs, Stamps & Money","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","ECSM1","4441000","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/hmrc/post/ECSM9","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person149"
"I24","","SCS1","IMS Business Partners, Account Director","IMS is responsible for: Managing and developing the Information Technology (IT), systems and infrastructure, for HMRC. Maintaining over 650 IT systems which HMRC uses to collect around","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Information Management Services","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","I6","563000","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/hmrc/post/I24","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person337"
"LBS6","","SCS1A","Sector Leader - Financial Sector","LBS is responsible for over 770 of the largest businesses that pay a significant proportion of the total business taxes and duties that HMRC collects. Each business has a Customer Relationship Manager (CRM) who is responsible for managing the overall relationship with the customer and all aspects of the customer�s tax affairs","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Large Business Service","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","LBS1","1368000","1","","","","Tax Professionals","","","http://reference.data.gov.uk/id/department/hmrc/post/LBS6","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person52"
"CAR14","","SCS1","Head of Capital Gains Tax, Trusts & Estates Technical","CAR deals with the specialist aspects of the personal tax system. This covers: specialist taxes like Inheritance Tax and Capital Gains Tax; specialist tax incentives, like pension reliefs and Gift Aid; and specialist customer groups, like Trusts, Charities, the Globally Mobile, and High Net Worth Individuals.","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Charity, Assets & Residence","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","CAR4","1530000","1","N/D","N/D","","Tax Professionals","","","http://reference.data.gov.uk/id/department/hmrc/post/CAR14","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person250"
"L22","","SCS1","VAT & Excise Litigation","Solicitor's Office provides legal services to the whole of HMRC. This includes the provision of legal advice to the Board and staff; work on new legislation, draft statutory instruments and other legal documents, and conduct of tribunal and civil litigation on a very full range of services.","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Solicitor's Office","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","L2","926000","1","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/department/hmrc/post/L22","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person143"
"L9","","SCS1","Head of Employment and Commercial Law","Solicitor's Office provides legal services to the whole of HMRC. This includes the provision of legal advice to the Board and staff; work on new legislation, draft statutory instruments and other legal documents, and conduct of tribunal and civil litigation on a very full range of services.","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Solicitor's Office","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","L4","530000","1","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/department/hmrc/post/L9","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person239"
"P17","","SCS1","NGHR","The aim of People Function is to ensure that HMRC has at the heart of everything it does our people, the community, the environment and our customers. Create a working environment which motivates and develops our people to give of their best and take pride in working for HMRC in order to contribute to the transformation of our business","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","People Function","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","P2","0","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/hmrc/post/P17","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person46"
"CP10","","SCS1","Budget & Finance Bill","The Central Tax Policy team provides technical and policy advice covering administrative frameworks, future policy and legislation, policy improvement and professionalism","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Central Policy","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","CP2","1118000","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/hmrc/post/CP10","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person241"
"K13","","SCS1","Deputy Director E&C","Knowledge, Analysis and Intelligence's (KAI) role is to identify, build on and share knowledge to help HMRC and HMT deliver better, evidence-based policy and improvements to the service HMRC offers to its customers","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Knowledge, Analysis & Intelligence","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","K1","1858000","1","N/D","N/D","","Statisticians","","","http://reference.data.gov.uk/id/department/hmrc/post/K13","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person295"
"CTV10","","SCS1","Assistant Director, CT&VAT (CT Product and Processes)","Corporation Tax and Business Income Tax: We are responsible for the policy and design of Corporation Tax products and processes, and for Business Income Tax products. We work with customer and operations owners on the targeting, monitoring and assuring the delivery of those taxes. We also provide policy advice, technical advice and some operational services for our taxes. International: Our role is to maintain and, with HMT, to develop the UK's cross-border regime for direct business tax, in line with the HMRC's objectives to close the tax gap, improve the customer experience and contribute to improving the UK business environment. Anti-Avoidance: AAG�s role in the delivery of HMRC�s vision is to lead the effective prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share, so our customers feel that the tax system is even-handed","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Corporation Tax & VAT","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","CTV16","0","1","N/D","N/D","","Tax Professionals","","","http://reference.data.gov.uk/id/department/hmrc/post/CTV10","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person253"
"CTV17","","SCS1A","Deputy Director, CT&VAT (VAT Product and Processes)","VAT is responsible for the policy and process design of VAT and Insurance Premium Tax, and for targeting, monitoring and assuring the delivery of those taxes. We also provide policy advice, technical advice and some operational services for our taxes. In addition we're also responsible for the VAT Written Enquiries team and the VAT Registration Service","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Corporation Tax & VAT","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","BT1","0","1","","","","Policy","","","http://reference.data.gov.uk/id/department/hmrc/post/CTV17","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person288"
"L19","","SCS1","Personal Tax Litigation","Solicitor's Office provides legal services to the whole of HMRC. This includes the provision of legal advice to the Board and staff; work on new legislation, draft statutory instruments and other legal documents, and conduct of tribunal and civil litigation on a very full range of services.","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Solicitor's Office","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","L2","432000","1","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/department/hmrc/post/L19","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person258"
"IC7","","SCS1","Head of Customer Insight","Individuals Customer Directorate (ICD) has responsibility for improving cost-efficiency and customer service delivery across all areas which impact individual customers. We do this by helping directorates design, deliver and operate processes and services based on customer insight and best practice design. We work on the principal that making it as easy as possible for customers to get things right reduces our costs and improves voluntary compliance. As part of delivering these objectives ICD also manages cross-HMRC areas such as Complaints Policy and Diversity Strategies, Charitable and Voluntary Sector Management together with the PaceSetter (operational improvement) programme for Personal Tax","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Individuals","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","IC1","286000","1","N/D","N/D","","Social Research","","","http://reference.data.gov.uk/id/department/hmrc/post/IC7","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person70"
"LC11","","SCS1","Deputy Director Tax Professionalism Change & Capability","Local Compliance is responsible for operational compliance work across a range of business taxes and duties including Corporation Tax, Employer Compliance, PAYE, VAT, Excise, International Trade and enforcing the National Minimum Wage. Activity is based around 3 customer groups - Large and Complex Businesses, Small and Medium Enterprises and Individuals & Public Bodies.","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Local Compliance","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","LC4","622000","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/hmrc/post/LC11","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person227"
"K1","Sarah Walker","SCS2","Director KAI (Temp)","Knowledge, Analysis and Intelligence's (KAI) role is to identify, build on and share knowledge to help HMRC and HMT deliver better, evidence-based policy and improvements to the service HMRC offers to its customers","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Knowledge, Analysis & Intelligence","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","PS1","1587000","1","110000","114999","","Policy","","","http://reference.data.gov.uk/id/department/hmrc/post/K1","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person312"
"K10","","SCS1","Head of KAI Project Group","Knowledge, Analysis and Intelligence's (KAI) role is to identify, build on and share knowledge to help HMRC and HMT deliver better, evidence-based policy and improvements to the service HMRC offers to its customers","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Knowledge, Analysis & Intelligence","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","K1","2372000","1","N/D","N/D","","Economics","","","http://reference.data.gov.uk/id/department/hmrc/post/K10","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person325"
"I11","","SCS1","Account Director Personal Tax, Benefits & Credits and Cental Policy","IMS is responsible for: Managing and developing the Information Technology (IT), systems and infrastructure, for HMRC. Maintaining over 650 IT systems which HMRC uses to collect around","Her Majesty's Revenue and Customs","Her Majesty's Revenue and Customs","Information Management Services","020 7147 2412","ContactUs@hmrc.gsi.gov.uk","I6","0","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/hmrc/post/I11","/data/hmrc/2011-03-31/HMRC-organogram-data-03-06-2011.xls","person106"
