"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"INTS1M","","SCS1","Regional Director","The Regional Director (Manchester) reports to the National Director, Delivery. Ensures that the Inspection Delivery Directorate delivers inspections and other planned outcomes against consistent national standards, agreed targets and deadlines. Responsible for ensuring that Ofsted�s inspections and regulation activities in the North, are delivered to the quality standards set by the Development Directorate. Oversees the operational management of our Education, Learning and Skills contract.","Department for Education","Ofsted","Delivery","0300 123 4234","enquiries@ofsted.gov.uk","INTS14","1002022","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/INTS1M","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person23"
"INTS5N","","SCS1","Divisional Manager, Inspection Delivery","The Divisional Manager, Inspection Delivery (Nottingham) reports to the Regional Director (Nottingham). Ensures the delivery of high quality inspections in the Midlands in Education, Learning and Skills and Social Care providers, in line with agreed timescales and quality standards and helps develop high quality inspectors and inspector managers.","Department for Education","Ofsted","Midlands Inspection","0300 123 4234","enquiries@ofsted.gov.uk","INTS1N","9117448","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/INTS5N","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person21"
"NBU5","","SCS1","Divisional Manager, National Business Unit","Divisional Manager, National Business Unit, reports to Regional Director, (Manchester). The National Business Unit is Ofsted's central point of contact for customers and provides cost-effective administrative support to the organisation.","Department for Education","Ofsted","National Business Unit","0300 123 4234","enquiries@ofsted.gov.uk","INTS1M","4717255","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/NBU5","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person29"
"IDSC1","","SCS1","Divisional Manager, Social Care","The Divisional Manager, Social Care reports to the National Director, Development and Strategy. Responsible for developing policy and guidance across the children�s social care and related inspection activity, and for the development of user and stakeholder engagement throughout Ofsted.","Department for Education","Ofsted","Social Care Development","","","NDDS1","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/IDSC1","",""
"IDI1","","SCS1","Chief Statistician","The Chief Statistician reports to the Regional Director (Bristol). Responsible for leading and managing the work of the Inspection Information and Data team, ensuring outstanding quality of delivery of all pre-inspection data support across Ofsted and pursuing the highest possible quality of data assurance in Ofsted.","Department for Education","Ofsted","Inspection Data and Insight","0300 123 4234","enquiries@ofsted.gov.uk","STD1","2309022","1","N/D","N/D","","Statisticians","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/IDI1","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person2"
"COMMS1","","SCS1","Divisional Manager, Communications","The Divisional Manager Communications, reports to the Director, Organisational Development. Responsible for the development and delivery of internal and external communications strategies and providing strong leadership to the Division�s staff. Ensures that Ofsted�s communications reflect best practice, presenting messages consistently to a range of audiences, via a variety of channels.","Department for Education","Ofsted","Communications","0300 123 4234","enquiries@ofsted.gov.uk","OD1","809349","1","N/D","N/D","","Communications","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/COMMS1","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person38"
"STDU1","","SCS1","Divisional Manager, Her Majesty's Chief Inspector's Delivery Unit","The Divisional Manager, Her Majesty's Chief Inspector's Delivery Unit reports to Her Majesty's Chief Inspector. Responsible for Ofsted�s: strategic and corporate planning and monitoring, corporate governance and project and programme management.","Department for Education","Ofsted","Her Majesty's Chief Inspector's Delivery Unit","0300 123 4234","enquiries@ofsted.gov.uk","HMCI","930969","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/STDU1","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person25"
"FRD1","Darryl Nunn","SCS2","Director, Finance and Resources","The Director, Finance and Resources, reports to Her Majesty's Chief Inspector. The Director is a member of Ofsted's Executive Board. Finance and Resources provides high quality professional services to support inspection and regulation activity. The directorate includes Finance, Property and Procurement, Human Resources, Information Services, and Legal Services.","Department for Education","Ofsted","Finance and Resources","0300 123 4234","enquiries@ofsted.gov.uk","HMCI","782312","1","120000","124999","","Finance","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/FRD1","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person37"
"INTS1N","","SCS1","Regional Director","The Regional Director (Nottingham) reports to the National Director, Delivery. Ensures that the Inspection Delivery Directorate delivers inspections and other planned outcomes against consistent national standards, agreed targets and deadlines. Responsible for ensuring that Ofsted�s inspections and regulation activities in the Midlands, are delivered to the quality standards set by the Development Directorate. Oversees the operational management of our Education, Learning and Skills contract and our Early Years contractor.","Department for Education","Ofsted","Delivery","0300 123 4234","enquiries@ofsted.gov.uk","INTS14","1430881","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/INTS1N","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person22"
"IDST7","","SCS1","Divisional Manager, Safeguarding","The Divisional Manager, Safeguarding reports to the National Director, Delivery. Responsibility for safeguarding across Ofsted's remits and for the serious case review process. Involves making use of inspection findings, and notified serious incidents relating to the death or severe injury of children and young people and to provide advice to HMCI and internal and external stakeholders, including ministers.","Department for Education","Ofsted","South Inspection","0300 123 4234","enquiries@ofsted.gov.uk","INTS14","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/IDST7","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person17"
"INTS14","Susan Gregory","SCS2","National Director, Delivery","The National Director, Delivery reports to Her Majesty's Chief Inspector. The National Director is a member of Ofsted's Executive Board. Delivers timely and high quality inspections in settings and services that Ofsted regulates and inspects, through ensuring consistent standards across remits, developing high quality inspectors and ensuring they are used to best effect on inspections.","Department for Education","Ofsted","Delivery","0300 123 4234","enquiries@ofsted.gov.uk","HMCI","581755","1","120000","124999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/INTS14","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person8"
"CFL1","","SCS1","Divisional Manager, Legal Services","The Divisional Manager, Legal Services reports to the Director, Finance and Resources. Acts as principal legal adviser to Her Majesty's Chief Inspector, the Ofsted Board and Executive Board. Ensures that the legal health of the organisation is protected and that the legal implications of decisions are understood.","Department for Education","Ofsted","Legal Services","0300 123 4234","enquiries@ofsted.gov.uk","FRD1","631834","1","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/CFL1","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person33"
"INTS1B","","SCS1","Regional Director","The Regional Director (Bristol) reports to the National Director, Delivery. Ensures that the Inspection Delivery Directorate delivers inspections and other planned outcomes against consistent national standards, agreed targets and deadlines. Responsible for ensuring that Ofsted's inspections and regulation activities in the South are delivered to the quality standards set by the Development Directorate. Oversees the operational management of our Education, Learning and Skills contract and our Early Years contractor.","Department for Education","Ofsted","Delivery","0300 123 4234","enquiries@ofsted.gov.uk","INTS14","1764715","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/INTS1B","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person28"
"RES31","","SCS1","Divisional Manager Finance","The Divisional Manager, Finance, reports to the Director, Finance. Ensures the integrity of all financial information provided both internally and externally and acts as the principal adviser within the organisation providing input and support for projects and business cases.","Department for Education","Ofsted","Finance and Resources","0300 123 4234","enquiries@ofsted.gov.uk","FRD1","1489870","1","N/D","N/D","","Finance","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/RES31","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person13"
"IDPF41","","SCS1","Divisional Manager, Learning & Skills","The Divisional Manager, Learning and Skills reports to the Director, Development Learning and Skills. Holds a significant policy lead in the Policy and Guidance team. Ensures that Ofsted�s work is driving real improvements in the system, through framework and related policy development.","Department for Education","Ofsted","Learning and Skills Development","0300 123 4234","enquiries@ofsted.gov.uk","HMCI","681663","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/IDPF41","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person20"
"INC10","","SCS1","Divisional Manager, Social Care","The Divisional Manager, Social Care reports to the the National Director, Delivery. Responsible and accountable for the management of inspection of social care in the Directorate. Ensures the delivery of high quality inspection by HMI and high quality inspection, regulation and enforcement work by regulatory inspectors across all settings and providers.","Department for Education","Ofsted","South Inspection","0300 123 4234","enquiries@ofsted.gov.uk","INTS14","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/INC10","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person14"
"IDPF42","","SCS1","Divisional Manager, Education and Care","The Divisional Manager Education and Care reports to the Director, Development Education and Care. Holds a significant policy lead in the development of school inspection. Ensures that Ofsted�s work is driving real improvements in the school system, through framework and related policy development.","Department for Education","Ofsted","Education and Care Development","0300 123 4234","enquiries@ofsted.gov.uk","IDST2","595065","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/IDPF42","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person15"
"IDEY1","","SCS1","Divisional Manager, Early Years","The Divisional Manager, Early Years, reports to Director of Development, Education and Care. Responsible for regulatory policy for the Early Years and Childcare Registers and for inspection guidance for the Early Years Foundation Stage across all schools and settings.","Department for Education","Ofsted","Early Years Development","0300 123 4234","enquiries@ofsted.gov.uk","IDST2","283037","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/IDEY1","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person16"
"CRT1","","SCS1","Children's Rights Director","Children's Rights Director reports to Director, Development Social Care. Promote the views, rights and welfare of children living away from home or receiving children's social care services. The Children's Rights Director carries out personal statutory functions independently of Ofsted, but he and his team are responsible to Ofsted for the non-statutory work they carry out, for example in assisting on children�s input to inspection.","Department for Education","Ofsted","Children's Rights Team","0300 123 4234","enquiries@ofsted.gov.uk","NDDS1","409910","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/CRT1","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person27"
"INQC1","","SCS1","Divisional Manager, Quality Assurance","The Divisional Manager, Quality Assurance reports to the Regional Director Inspection Delivery (Manchester). Ensures consistent processes for quality assurance and inspectors' performance management across all remit areas, including contributing to the development of national standards of inspection practice.","Department for Education","Ofsted","Quality Assurance","0300 123 4234","enquiries@ofsted.gov.uk","INTS1M","1379100","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/INQC1","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person11"
"HR1","","SCS1","Divisional Manager, Human Resources","The Divisional Manager, Human Resources reports to the Director, Finance and Resources. Leads and manages Ofsted�s HR Division; acts as the principal adviser to HMCI and the Executive Board on HR issues; ensures that the organisation is supported well by robust HR policies, frameworks and procedures.","Department for Education","Ofsted","Human Resources","0300 123 4234","enquiries@ofsted.gov.uk","FRD1","1181034","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/public-body/office-for-standards-in-education-childrens-servic/post/HR1","/data/ofsted/2011-03-31/Government-staff-and-salary-data----March-2011.xls","person36"
