"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"34","Angiolina Foster","SCS2","Director Of Cabinet Operations","Cabinet Directorate","Scottish Government","Scottish Government","CABINET DIRECTORATE","0131 556 8400","ceu@scotland.gsi.gov.uk","1","216467","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/34","/data/scotland/2011-03-31/March-2011-Organogram.xls","person35"
"9","David Wilson","SCS2","Director For Energy And Climate Change","Directorate For Energy And Climate Change","Scottish Government","Scottish Government","DIRECTORATE FOR ENERGY AND CLIMATE CHANGE","0131 556 8400","ceu@scotland.gsi.gov.uk","2","455601","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/9","/data/scotland/2011-03-31/March-2011-Organogram.xls","person10"
"104","","SCS1","Deputy Director Pharmacy And Medicines Division","Pharmacy And Medicines Division","Scottish Government","Scottish Government","PHARMACY AND MEDICINES DIVISION","0131 556 8400","ceu@scotland.gsi.gov.uk","159","245436","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/104","/data/scotland/2011-03-31/March-2011-Organogram.xls","person105"
"60","","SCS1","Deputy Director Building Standards","Building Standards","Scottish Government","Scottish Government","BUILT ENVIRONMENT DIRECTORATE","0131 556 8400","ceu@scotland.gsi.gov.uk","14","1022662","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/60","/data/scotland/2011-03-31/March-2011-Organogram.xls","person61"
"152","","SCS1A","Deputy Director Directorate For Legal Services (Solicitor To The Scottish Government)","Directorate For Legal Services (Solicitor To The Scottish Government)","Scottish Government","Scottish Government","DIRECTORATE FOR LEGAL SERVICES (SOLICITOR TO THE SCOTTISH GO","0131 556 8400","ceu@scotland.gsi.gov.uk","18","281936","1","","","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/152","/data/scotland/2011-03-31/March-2011-Organogram.xls","person153"
"67","","SCS1","Deputy Director Organisational Development, Leadership And Learning","Organisational Development, Leadership And Learning","Scottish Government","Scottish Government","DIRECTORATE FOR HR AND ORGANISATIONAL DEVELOPMENT","0131 556 8400","ceu@scotland.gsi.gov.uk","16","857444","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/67","/data/scotland/2011-03-31/March-2011-Organogram.xls","person68"
"35","","SCS1","Deputy Director European Structural Funds","European Structural Funds","Scottish Government","Scottish Government","EUROPEAN STRUCTURAL FUNDS","0131 556 8400","ceu@scotland.gsi.gov.uk","8","692403","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/35","/data/scotland/2011-03-31/March-2011-Organogram.xls","person36"
"99","","SCS1","Deputy Director Positive Futures","Positive Futures","Scottish Government","Scottish Government","POSITIVE FUTURES","0131 556 8400","ceu@scotland.gsi.gov.uk","26","340070","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/99","/data/scotland/2011-03-31/March-2011-Organogram.xls","person100"
"159","","SCS1A","Deputy Director Directorate For Health And Healthcare Improvement","Directorate For Health And Healthcare Improvement","Scottish Government","Scottish Government","DIRECTORATE FOR HEALTH AND HEALTHCARE IMPROVEMENT","0131 556 8400","ceu@scotland.gsi.gov.uk","5","992295","1","","","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/159","/data/scotland/2011-03-31/March-2011-Organogram.xls","person160"
"126","","SCS1","Deputy Director Options And Partnerships","Options And Partnerships","Scottish Government","Scottish Government","OPTIONS AND PARTNERSHIPS","0131 556 8400","ceu@scotland.gsi.gov.uk","32","300244","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/126","/data/scotland/2011-03-31/March-2011-Organogram.xls","person127"
"196","","SCS1","Hm Chief Inspector Of Prisons For Scotland","Hm Inspectorate Of Prisons Division","Scottish Government","Scottish Government","HM INSPECTORATE OF PRISONS DIVISION","0131 556 8400","ceu@scotland.gsi.gov.uk","31","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/196","/data/scotland/2011-03-31/March-2011-Organogram.xls","person197"
"150","","SCS1A","Deputy Director Solicitors Economy And Transport","Solicitors Economy And Transport","Scottish Government","Scottish Government","SOLICITORS ECONOMY AND TRANSPORT","0131 556 8400","ceu@scotland.gsi.gov.uk","152","744664","1","","","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/150","/data/scotland/2011-03-31/March-2011-Organogram.xls","person151"
"13","Alastair Merrill","SCS2","Director Scottish Procurement And Commercial Directorate","Scottish Procurement And Commercial Directorate","Scottish Government","Scottish Government","SCOTTISH PROCUREMENT AND COMMERCIAL DIRECTORATE","0131 556 8400","ceu@scotland.gsi.gov.uk","3","1408076","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/13","/data/scotland/2011-03-31/March-2011-Organogram.xls","person14"
"45","","SCS1","Deputy Director Agriculture And Rural Development","Agriculture And Rural Development","Scottish Government","Scottish Government","AGRICULTURE AND RURAL DEVELOPMENT","0131 556 8400","ceu@scotland.gsi.gov.uk","11","847675","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/45","/data/scotland/2011-03-31/March-2011-Organogram.xls","person46"
"214","","SCS1","Consultant in Public Health Medicine","Chief Medical Officer And Secretariat","Scottish Government","Scottish Government","CHIEF MEDICAL OFFICER AND SECRETARIAT","0131 556 8400","ceu@scotland.gsi.gov.uk","210","0","0.7","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/214","/data/scotland/2011-03-31/March-2011-Organogram.xls","person215"
"131","","SCS1","Deputy Director Fire And Rescue Services Division","Fire And Rescue Services Division","Scottish Government","Scottish Government","FIRE AND RESCUE SERVICES DIVISION","0131 556 8400","ceu@scotland.gsi.gov.uk","33","220340","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/131","/data/scotland/2011-03-31/March-2011-Organogram.xls","person132"
"46","","SCS1","Deputy Director Animal Health And Welfare","Animal Health And Welfare","Scottish Government","Scottish Government","ANIMAL HEALTH AND WELFARE","0131 556 8400","ceu@scotland.gsi.gov.uk","11","1056254","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/46","/data/scotland/2011-03-31/March-2011-Organogram.xls","person47"
"137","","SCS1","Deputy Director Chief Scientific Adviser For Rural Affairs And The Environment","Chief Scientific Adviser For Rural Affairs And The Environment","Scottish Government","Scottish Government","CHIEF SCIENTIFIC ADVISER FOR RURAL AFFAIRS AND THE ENVIRONMENT","0131 556 8400","ceu@scotland.gsi.gov.uk","12","181862","0.3","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/137","/data/scotland/2011-03-31/March-2011-Organogram.xls","person138"
"105","","SCS1","Deputy Director Health Improvement","Health Improvement","Scottish Government","Scottish Government","HEALTH IMPROVEMENT","0131 556 8400","ceu@scotland.gsi.gov.uk","159","553401","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/105","/data/scotland/2011-03-31/March-2011-Organogram.xls","person106"
"175","","SCS1","Deputy Director Head Of Directorate 1 And Ps","Head Of Directorate 1 And Ps","Scottish Government","Scottish Government","HMI EDUCATION","0131 556 8400","ceu@scotland.gsi.gov.uk","170","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/175","/data/scotland/2011-03-31/March-2011-Organogram.xls","person176"
"23","Willie Ferrie","SCS2","Scottish Parliamentary Counsel","Office Of The Scottish Parliamentary Counsel","Scottish Government","Scottish Government","OFFICE OF THE SCOTTISH PARLIAMENTARY COUNSEL","0131 556 8400","ceu@scotland.gsi.gov.uk","21","107420","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/23","/data/scotland/2011-03-31/March-2011-Organogram.xls","person24"
"91","","SCS1","Deputy Director Office Of The Scottish Parliamentary Counsel","Office Of The Scottish Parliamentary Counsel","Scottish Government","Scottish Government","OFFICE OF THE SCOTTISH PARLIAMENTARY COUNSEL","0131 556 8400","ceu@scotland.gsi.gov.uk","21","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/91","/data/scotland/2011-03-31/March-2011-Organogram.xls","person92"
"33","Kenneth Hogg","SCS2","Director For Safer Communities","Directorate For Safer Communities","Scottish Government","Scottish Government","DIRECTORATE FOR SAFER COMMUNITIES","0131 556 8400","ceu@scotland.gsi.gov.uk","6","444863","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/33","/data/scotland/2011-03-31/March-2011-Organogram.xls","person34"
"142","","SCS1","Deputy Director Marine Scotland Science","Marine Scotland Science","Scottish Government","Scottish Government","MARINE SCOTLAND SCIENCE","0131 556 8400","ceu@scotland.gsi.gov.uk","10","7844902","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/142","/data/scotland/2011-03-31/March-2011-Organogram.xls","person143"
"116","","SCS1","Deputy Director Employability And Tackling Poverty","Employability And Tackling Poverty","Scottish Government","Scottish Government","EMPLOYABILITY AND TACKLING POVERTY","0131 556 8400","ceu@scotland.gsi.gov.uk","30","633749","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/116","/data/scotland/2011-03-31/March-2011-Organogram.xls","person117"
"98","","SCS1","Deputy Director Head Of Chief Nursing Officer","Head Of Chief Nursing Officer","Scottish Government","Scottish Government","DIRECTORATE FOR CHIEF NURSING OFFICER, PATIENTS, PUBLIC AND HEALTH PROFESSIONS","0131 556 8400","ceu@scotland.gsi.gov.uk","25","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/98","/data/scotland/2011-03-31/March-2011-Organogram.xls","person99"
"66","","SCS1","Deputy Director Facilities And Estates Services","Facilities And Estates Services","Scottish Government","Scottish Government","FACILITIES AND ESTATES SERVICES","0131 556 8400","ceu@scotland.gsi.gov.uk","16","4577080","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/66","/data/scotland/2011-03-31/March-2011-Organogram.xls","person67"
"215","","SCS1","Senior Medical Officer","Chief Medical Officer And Secretariat","Scottish Government","Scottish Government","CHIEF MEDICAL OFFICER AND SECRETARIAT","0131 556 8400","ceu@scotland.gsi.gov.uk","210","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/215","/data/scotland/2011-03-31/March-2011-Organogram.xls","person216"
"149","","SCS1A","Deputy Director North America Division","North America Division","Scottish Government","Scottish Government","NORTH AMERICA DIVISION","0131 556 8400","ceu@scotland.gsi.gov.uk","17","N/D","1","","","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/149","/data/scotland/2011-03-31/March-2011-Organogram.xls","person150"
"140","","SCS1A","Deputy Director Defence Review Response","Defence Review Response","Scottish Government","Scottish Government","DEFENCE REVIEW RESPONSE","0131 556 8400","ceu@scotland.gsi.gov.uk","8","934217","1","","","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/140","/data/scotland/2011-03-31/March-2011-Organogram.xls","person141"
"186","","SCS1","Deputy Director Transport Policy Directorate","Transport Policy Directorate","Scottish Government","Scottish Government","TRANSPORT POLICY DIRECTORATE","0131 556 8400","ceu@scotland.gsi.gov.uk","172","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/186","/data/scotland/2011-03-31/March-2011-Organogram.xls","person187"
"44","","SCS1","Deputy Director Natural Resources","Natural Resources","Scottish Government","Scottish Government","NATURAL RESOURCES","0131 556 8400","ceu@scotland.gsi.gov.uk","11","847189","0.6","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/44","/data/scotland/2011-03-31/March-2011-Organogram.xls","person45"
"153","","SCS1A","Deputy Director Legal Secretariat To The Lord Advocate","Legal Secretariat To The Lord Advocate","Scottish Government","Scottish Government","LEGAL SECRETARIAT TO THE LORD ADVOCATE","0131 556 8400","ceu@scotland.gsi.gov.uk","18","130427","1","","","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/153","/data/scotland/2011-03-31/March-2011-Organogram.xls","person154"
"12","Valerie Macniven","SCS2","Director For Rural Payments And Inspections","Directorate For Rural Payments And Inspections","Scottish Government","Scottish Government","DIRECTORATE FOR RURAL PAYMENTS AND INSPECTIONS","0131 556 8400","ceu@scotland.gsi.gov.uk","2","337304","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/12","/data/scotland/2011-03-31/March-2011-Organogram.xls","person13"
"70","","SCS1","Deputy Director National Conversation, Referendum And Elections Division","National Conversation, Referendum And Elections Division","Scottish Government","Scottish Government","NATIONAL CONVERSATION, REFERENDUM AND ELECTIONS DIVISION","0131 556 8400","ceu@scotland.gsi.gov.uk","17","642869","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/70","/data/scotland/2011-03-31/March-2011-Organogram.xls","person71"
"77","","SCS1","Deputy Director Solicitors Commercial And Business Services","Solicitors Commercial And Business Services","Scottish Government","Scottish Government","SOLICITORS COMMERCIAL AND BUSINESS SERVICES","0131 556 8400","ceu@scotland.gsi.gov.uk","152","1299923","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/77","/data/scotland/2011-03-31/March-2011-Organogram.xls","person78"
"121","","SCS1","Deputy Director Law Reform Division","Law Reform Division","Scottish Government","Scottish Government","LAW REFORM DIVISION","0131 556 8400","ceu@scotland.gsi.gov.uk","31","485681","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/121","/data/scotland/2011-03-31/March-2011-Organogram.xls","person122"
"19","Sarah Davidson","SCS2","Director For Local Government And Third Sector","Directorate For Local Government And Third Sector","Scottish Government","Scottish Government","DIRECTORATE FOR LOCAL GOVERNMENT AND THIRD SECTOR","0131 556 8400","ceu@scotland.gsi.gov.uk","4","978144","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/19","/data/scotland/2011-03-31/March-2011-Organogram.xls","person20"
"127","","SCS1","Deputy Director Qualifications, Assessment And Skills","Qualifications, Assessment And Skills","Scottish Government","Scottish Government","QUALIFICATIONS, ASSESSMENT AND SKILLS","0131 556 8400","ceu@scotland.gsi.gov.uk","32","497936","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/127","/data/scotland/2011-03-31/March-2011-Organogram.xls","person128"
"164","","SCS1A","Deputy Director Fire And Rescue Services Division","Fire And Rescue Services Division","Scottish Government","Scottish Government","FIRE AND RESCUE SERVICES DIVISION","0131 556 8400","ceu@scotland.gsi.gov.uk","33","1097019","1","","","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/164","/data/scotland/2011-03-31/March-2011-Organogram.xls","person165"
"197","","SCS1","Deputy Director Oscr","Oscr","Scottish Government","Scottish Government","OSCR","0131 556 8400","ceu@scotland.gsi.gov.uk","31","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/197","/data/scotland/2011-03-31/March-2011-Organogram.xls","person198"
"87","","SCS1","Deputy Director Office Of Chief Statistician","Office Of Chief Statistician","Scottish Government","Scottish Government","OFFICE OF CHIEF STATISTICIAN","0131 556 8400","ceu@scotland.gsi.gov.uk","20","557128","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/87","/data/scotland/2011-03-31/March-2011-Organogram.xls","person88"
"138","","SCS1","Deputy Director Scottish Investment Bank Project","Scottish Investment Bank Project","Scottish Government","Scottish Government","SCOTTISH INVESTMENT BANK PROJECT","0131 556 8400","ceu@scotland.gsi.gov.uk","9","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/138","/data/scotland/2011-03-31/March-2011-Organogram.xls","person139"
"55","","SCS1","Deputy Director Finance Programme Management","Finance Programme Management","Scottish Government","Scottish Government","FINANCE PROGRAMME MANAGEMENT","0131 556 8400","ceu@scotland.gsi.gov.uk","3","435015","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/55","/data/scotland/2011-03-31/March-2011-Organogram.xls","person56"
"100","","SCS1","Deputy Director Care And Justice","Care And Justice","Scottish Government","Scottish Government","CARE AND JUSTICE","0131 556 8400","ceu@scotland.gsi.gov.uk","26","1005550","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/100","/data/scotland/2011-03-31/March-2011-Organogram.xls","person101"
"83","","SCS1","Deputy Director Strategy And Economic Policy Division","Strategy And Economic Policy Division","Scottish Government","Scottish Government","STRATEGY AND ECONOMIC POLICY DIVISION","0131 556 8400","ceu@scotland.gsi.gov.uk","155","113177","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/83","/data/scotland/2011-03-31/March-2011-Organogram.xls","person84"
"51","","SCS1","Deputy Director Research And Science Division","Research And Science Division","Scottish Government","Scottish Government","RESEARCH AND SCIENCE DIVISION","0131 556 8400","ceu@scotland.gsi.gov.uk","137","504215","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/51","/data/scotland/2011-03-31/March-2011-Organogram.xls","person52"
"179","","SCS1","Deputy Director Futures Directorate","Futures Directorate","Scottish Government","Scottish Government","FUTURES DIRECTORATE","0131 556 8400","ceu@scotland.gsi.gov.uk","170","0","0.5","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/179","/data/scotland/2011-03-31/March-2011-Organogram.xls","person180"
"69","","SCS1A","Deputy Director International Division","International Division","Scottish Government","Scottish Government","INTERNATIONAL DIVISION","0131 556 8400","ceu@scotland.gsi.gov.uk","17","1042141","1","","","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/69","/data/scotland/2011-03-31/March-2011-Organogram.xls","person70"
"162","","SCS1A","Deputy Director Scottish Tribunals Service","Scottish Tribunals Service","Scottish Government","Scottish Government","SCOTTISH TRIBUNALS SERVICE","0131 556 8400","ceu@scotland.gsi.gov.uk","31","1995559","1","","","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/162","/data/scotland/2011-03-31/March-2011-Organogram.xls","person163"
"147","","SCS1A","Deputy Director Human Resources","Human Resources","Scottish Government","Scottish Government","HUMAN RESOURCES","0131 556 8400","ceu@scotland.gsi.gov.uk","16","3602796","1","","","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/147","/data/scotland/2011-03-31/March-2011-Organogram.xls","person148"
"170","Bill Maxwell","SCS2","Hm Senior Chief Inspector Of Education","Hmie","Scottish Government","Scottish Government","HMI EDUCATION","0131 556 8400","ceu@scotland.gsi.gov.uk","6","N/D","1","110000","114999","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/170","/data/scotland/2011-03-31/March-2011-Organogram.xls","person171"
"26","Sarah Smith","SCS2","Director For Children And Families","Directorate For Children And Families","Scottish Government","Scottish Government","DIRECTORATE FOR CHILDREN AND FAMILIES","0131 556 8400","ceu@scotland.gsi.gov.uk","5","448719","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/26","/data/scotland/2011-03-31/March-2011-Organogram.xls","person27"
"30","Andrew Scott","SCS2","Director For Employability, Skills And Lifelong Learning","Directorate For Employability, Skills And Lifelong Learning","Scottish Government","Scottish Government","DIRECTORATE FOR EMPLOYABILITY, SKILLS AND LIFELONG LEARNING","0131 556 8400","ceu@scotland.gsi.gov.uk","6","410056","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/30","/data/scotland/2011-03-31/March-2011-Organogram.xls","person31"
"103","","SCS1","Deputy Director Children's Rights And Wellbeing (Crw)","Children's Rights And Wellbeing (Crw)","Scottish Government","Scottish Government","CHILDREN'S RIGHTS AND WELLBEING (CRW)","0131 556 8400","ceu@scotland.gsi.gov.uk","26","922897","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/103","/data/scotland/2011-03-31/March-2011-Organogram.xls","person104"
"210","Harry Burns","SCS2","Chief Medical Officer","Chief Medical Officer","Scottish Government","Scottish Government","CHIEF MEDICAL OFFICER","0131 556 8400","ceu@scotland.gsi.gov.uk","5","660914","1","","","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/210","/data/scotland/2011-03-31/March-2011-Organogram.xls","person211"
"62","","SCS1","Deputy Director Communities Analytical Services","Communities Analytical Services","Scottish Government","Scottish Government","COMMUNITIES ANALYTICAL SERVICES","0131 556 8400","ceu@scotland.gsi.gov.uk","33","2812623","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/62","/data/scotland/2011-03-31/March-2011-Organogram.xls","person63"
"94","","SCS1","Deputy Director Office Of The Scottish Parliamentary Counsel","Office Of The Scottish Parliamentary Counsel","Scottish Government","Scottish Government","OFFICE OF THE SCOTTISH PARLIAMENTARY COUNSEL","0131 556 8400","ceu@scotland.gsi.gov.uk","21","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/94","/data/scotland/2011-03-31/March-2011-Organogram.xls","person95"
"37","","SCS1","Deputy Director Energy","Energy","Scottish Government","Scottish Government","ENERGY","0131 556 8400","ceu@scotland.gsi.gov.uk","9","1108531","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/37","/data/scotland/2011-03-31/March-2011-Organogram.xls","person38"
"202","","SCS1","Penrose Enquiry","Recov Secondments","Scottish Government","Scottish Government","PENROSE ENQUIRY","0131 556 8400","ceu@scotland.gsi.gov.uk","204","N/D","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/202","/data/scotland/2011-03-31/March-2011-Organogram.xls","person203"
"125","","SCS1","Deputy Director Scottish Tribunals Service","Scottish Tribunals Service","Scottish Government","Scottish Government","SCOTTISH TRIBUNALS SERVICE","0131 556 8400","ceu@scotland.gsi.gov.uk","31","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/125","/data/scotland/2011-03-31/March-2011-Organogram.xls","person126"
"208","Ruth Parsons","SCS2","Chief Executive Historic Scotland","Historic Scotland","Scottish Government","Scottish Government","HISTORIC SCOTLAND","0131 556 8400","ceu@scotland.gsi.gov.uk","4","439379","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/208","/data/scotland/2011-03-31/March-2011-Organogram.xls","person209"
"181","","SCS1","Keeper Of The Records Of Scotland","National Archives For Scotland","Scottish Government","Scottish Government","NAS","0131 556 8400","ceu@scotland.gsi.gov.uk","208","124198","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/181","/data/scotland/2011-03-31/March-2011-Organogram.xls","person182"
"7","Andrew Goudie","SCS3","Director General Chief Economic Adviser","Economy","Scottish Government","Scottish Government","CHIEF ECONOMIC ADVISER DG","0131 556 8400","ceu@scotland.gsi.gov.uk","1","0","1","130000","134999","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/7","/data/scotland/2011-03-31/March-2011-Organogram.xls","person8"
"168","","SCS1A","Ps To First Minister","First Minister","Scottish Government","Scottish Government","FIRST MINISTER OFFCE","0131 556 8400","ceu@scotland.gsi.gov.uk","34","2074968","1","","","","Policy","","","http://reference.data.gov.uk/id/department/scottish-government/post/168","/data/scotland/2011-03-31/March-2011-Organogram.xls","person169"
