"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"B91","","SCS1","Deputy Director, Deputy Chief Scientific Adviser","Deputy Chief Scientific Adviser","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A20","0","1","0","0","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B91","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person76"
"B50","","SCS1","Deputy Director, Head of Global Partnerships Department","Head of Global Partnerships Department","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A14","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B50","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person35"
"B38","","SCS1","Director of Communications","Director ofCommunications","Department for International Development","Department for International Development","Finance & Corporate Performance","846 300 4100","enquiry@dfid.gov.uk","A2","0","1","85000","89999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B38","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person23"
"B52","","SCS1","Deputy Director, Head, Growth & Investment Dept (GID)","Leading DFID's policy work on sustainable & inclusive growth; investment climate reform; food and nutrition security; and poverty & vulnerability including social protection/cash transfers and the post-MDG framework.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A7","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B52","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person37"
"B42","","SCS1","Deputy Director, Chief Professional Officer Human Development (Education and Health)","Chief Professional Officer Health and Education","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A20","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B42","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person27"
"B73","","SCS1","Deputy Director, Head of DFID Sierra Leone","Head of Office for Sierra Leone and Liberia","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B73","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person58"
"B80","","SCS1","Deputy Director, Head of DFID Nepal","Head of Office/Country Representative","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A17","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B80","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person65"
"B82","","SCS1","Deputy Director, Finance and Performance","Responsible for resource allocation, budgeting, reporting and system development across the Department and the management of the Finance team.","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A21","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B82","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person67"
"B40","","SCS1","Deputy Director, Asia Division","Leadership and management of DFID country/regional policy, programmes and teams in Burma and Central Asia. Oversight of Country Operations Group functions including Russia, CIS regional issues and support to NE Asia team as required.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A17","0","1","80000","84999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B40","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person25"
"B74","","SCS1","Deputy Director, Acting Head, Aid Effectivness and Value for Money Dept","Lead a team of 30 people working on DFID's value for money, project and programme management policy, results, corporate performance system, aid effectiveness, aid instruments and transparency.","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A21","0","1","60000","64999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B74","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person59"
"B81","","SCS1","Deputy Director, Europe","Overseeing UK funding to the EU for development, human rights/democracy, and humanitarian aid. Responsible for bilateral aid programme in Kosovo.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A14","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B81","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person66"
"B61","","SCS1","Deputy Director, Head of DFID Zambia","Head of DFID Zambia","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B61","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person46"
"B95","","SCS1","Deputy Director, Head of Africa Regional Department","Acting Head of Africa Regional Department","Department for International Development","Department for International Development","Country programmes","846 300 4100","enquiry@dfid.gov.uk","A19","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B95","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person80"
"B93","","SCS1","Deputy Director, Head of Climate and Environment Group","Head of Climate and Environment Group","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A7","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B93","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person78"
"B63","","SCS1","Deputy Director, Head of DFID Malawi","Head, DFID Malawi","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B63","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person48"
"B55","","SCS1","Deputy Director, Head of trade and Development. Joint Trade policy Unit","Head of Department","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A3","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B55","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person40"
"B57","","SCS1","Deputy Director, Head, DFID DRC","Lead the successful delivery of DFID's aid programme in DRC.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B57","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person42"
"B89","","SCS1","Deputy Director, Head of DFID Pakistan","Responsible for DFID's development programme with the Government of Pakistan","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A10","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B89","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person74"
"A6","Jim Drummond","SCS2","Director of West & Southern Africa","Deliver Africa Division�s DPF to reduce poverty in West and Southern Africa","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","105000","109999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A6","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person7"
"B86","","SCS1","Deputy Director, Head of DFID Ghana","Head of DFID Ghana","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B86","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person71"
"B49","","SCS1","Deputy Director, Head of DFID Rwanda and Burundi","Senior Managment: Lead the successful delivery of DFID's programmes in Rwanda and Burundi","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A5","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B49","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person34"
"B88","","SCS1","Deputy Director, Head of Civil Society Department","Responsible for leading and managing DFID's work with civil society including programmes, staffing and other resources.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A7","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B88","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person73"
"A2","Richard Calvert","SCS3","DG Corporate Performance","Responsible for high quality financial & corporate management with focus on results, VfM & Transparency. Delivery of lower cost professional sorporate centre & increrasing shared services with OGDs.","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A1","0","1","125000","129999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A2","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person3"
"B56","","SCS1","Deputy Director Conflict, Humanitarian and Security (CHASE)","Head of Department","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A16","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B56","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person41"
"B48","","SCS1","Deputy Director, Head of Profession, Procurement","Head of Profession, Procurement","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A21","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B48","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person33"
"B54","","SCS1","Deputy Director, Western Asia and Stabilisation Division","Western Asia and Stabilisation","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A10","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B54","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person39"
"B85","","SCS1","Deputy Director, Head of DFID Ethiopia","Head of DFID Ethiopia","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A19","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B85","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person70"
"B87","","SCS1","Deputy Director, Head of International Financial Institutions Department","Head of Department","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A15","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B87","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person72"
"B53","","SCS1","Deputy Director, Climate and Environment Advisory Cadre","Deputy Chief Professional Officer/Head of Profession responsible for leading the Climate and Environment Advisory Cadre","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","B44","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B53","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person38"
"B79","","SCS1","Deputy Director, Chief Professional Officer, Governance, Conflict and Social Development","Overall leadership of the governance, social development, conflict and humanitarian cadres with specific responsibilities for deepening professionalism and strengthening evidence.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A18","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B79","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person64"
"B45","","SCS1","Deputy Director, Head of Governance and Fragile States Department","Lead a policy Department in Policy and Research Division which focuses on governance and politics, fragile states, anti-corruption, public financial management, gender. empowerment and accountability.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A7","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B45","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person30"
"B90","","SCS1","Deputy Director, Head of DFID Tanzania","Head of DFID Tanzania","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B90","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person75"
"B47","","SCS1","Deputy Director, Head of HR Operations","Covering Payroll and Pensions, HR Direct, HR Core Support, HR Systems, Security, Health, Work and Wellbeing, UK Estates, Facilities Management and International Operational Sustainability.","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A12","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B47","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person32"
"B78","","SCS1","Deputy Director, Head of DFID Uganda","Responsibility for delivering DFID's programme in Uganda","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A19","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B78","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person63"
"B39","","SCS1","Deputy Director, Chief Statistician","Chief Statistician","Department for International Development","Department for International Development","Policy & International","847 300 4100","enquiry@dfid.gov.uk","A20","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B39","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person24"
"B60","","SCS1","Deputy Director, Head of HR Advisory Group and Head of Profession, HR","Promoting capability and efficiency through provision of specialist HR advice on issues of resourcing; diversity; employment policy; learning and development; pay and reward; talent and succession management; and employee relations to managers across DFID. Ensuring employment policies and procedures are effective in meeting organisational needs.","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A12","0","1","75000","79999","","Human Resources","","","http://reference.data.gov.uk/id/public-body/dfid/post/B60","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person45"
"B94","","SCS1","Deputy Director and Chief Professional Officer for Evaluation","Chief Professional Officer for Evaluation. Leadership of DFID's central evaluation function including embedding evaluation and impact evaluation across the Department. Leadership of EVD, professional support, training and guidance to evaluation specialists and operational staff in commissioning decentralised evaluations on methods. Quality assurance of standards for evaluation in DFID. Liaising with Independent Commission for Aid Impact on evaluation on methods and standards.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A20","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B94","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person79"
"B46","","SCS1","Deputy Director, Head of Global Funds Department and DFID Representative Geneva","Head of DFID Global Funds Department and DFID Representative to UN and International Development Organisations in Geneva.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A15","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B46","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person31"
"B62","","SCS1","Head of DFID Afghanistan","Leadership and management of DFID operations in Afghanistan.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A10","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B62","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person47"
"A14","","SCS2","Director International Relations","Manage DFID's relations with EC, European Member States & other donor countries. Represent the British Government in major multilatral and bilateral negotiations on the international system.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A3","0","1","90000","94999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A14","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person15"
"B67","","SCS1","Deputy Director, Head of DFID Mozambique","Head of DFID Mozambique","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B67","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person52"
"A20","Chris Whitty","SCS2","Chief Scientific Advisor / Director Research & Evidence","Chief Scientific Advisor and Director Research & Evidence","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A4","0","1","0","0","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A20","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person21"
"B69","","SCS1","Deputy Director, Head of Internal Audit and Counter Fraud Unit","Leading the Internal Audit function and the Counter Fraud Unit. Providing advice and support across DFID on issues of risk management, governance and control. Head of Audit Profession for DFID.","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A2","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B69","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person54"
"A4","Sharon White","SCS3","DG Middle East and North Africa","Reponsible for Middle East and North Africa","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A1","0","1","0","0","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A4","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person5"
"A21","Liz Ditchburn","SCS2","Director, Value for Money","Responsible for DFID's financial management, corporate performance and delivery of Change. Improve the value for money achieved by DFID in delivering it's Public Service Agreement.","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A2","0","1","90000","94999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A21","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person22"
"B68","","SCS1","Deputy Director, Deputy Head & Head DFID Juba office, DFID Sudan","Deputy Head & Head DFID Juba office, DFID Sudan","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","B75","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B68","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person53"
"A13","Sharpe, Sam","SCS2","Head of DFID, India","Deliver a high quality development programme in India","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A17","0","1","95000","99999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A13","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person14"
"B65","","SCS1","Deputy Director, Head of Africa Directorate","Head of Africa Directorate","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","60000","64999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B65","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person50"
"A7","Nick Dyer","SCS2","Director Policy","Develop, support and promote policy that assists poverty reduction & achievement of the MDGs. Work closely with the Hed of Research & DFID's research programme, to ensure a strong two way relationship between policy and research.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A3","0","1","90000","94999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A7","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person8"
"A10","Moazzam Malik","SCS2","Director of Western Asia & Stabilisation","Manage the Stabilisation Unit, across Government body tasked to provide civilian support and advice on stabilisation in the wake of conflict.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A5","0","1","90000","94999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A10","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person11"
"B96","","SCS1","Deputy Director, Libya Crisis Unit","Leading Libya Crisis Unit","Department for International Development","Department for International Development","Country programmes","847 300 4100","enquiry@dfid.gov.uk","A16","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B96","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person81"
"B59","","SCS1","Deputy Director, UNCD","Head, United Nations and Commonwealth Department","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A14","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B59","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person44"
"A3","Michael Anderson","SCS3","DG Research, Policy & International Relations","Policy development & Implementation. Development spending through UN, WB & International Organs. Research, Evidence & VfM.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A1","0","1","120000","124999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A3","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person4"
"B66","","SCS1","Deputy Director, Middle East and North Africa","Head of the Middle East and North Africa Department. Our main programmes are in the Occupied Palestinian Territories, Yemen and Iraq. We also lead for DFID on the Iraq Inquiry and the cross-government Gulf Engagement Initiative.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A16","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B66","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person51"
"A12","Robertson, Neil","SCS2","Director Human Resources","Represent DFID in the UK Government more widely on people management & corporate performance and ensure effective relationships with HMT, FCO, MOD & OGDs.","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A2","0","1","100000","104999","","Human Resources","","","http://reference.data.gov.uk/id/public-body/dfid/post/A12","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person13"
"A11","Manuel, Marcus","SCS2","Prog Director/BIS Head of Cape /Secondment to ODI","Head of ODI's Centre for Aid and Public expenditure and Programme Director of new initiative to improve budget effectiveness, transparency and accountability in Fragile States.","Department for International Development","Department for International Development","DFID","0845 300 4100","enquiry@dfid.gov.uk","XX","0","0.92","85000","89999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A11","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person12"
"B58","","SCS1","Deputy Director, Head of DFID Kenya and Somalia","Lead the DFID Kenya and Somalia team to deliver results in line with the SRP, DFID Business Plan, Kenya and Somalia Operational Plans, and other ministerial priorities in Kenya and Somalia.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A19","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B58","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person43"
"B64","","SCS1","Deputy Director, Acting Head of DFID Southern Africa","Acting Head of DFID Southern Africa","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B64","/data/dfid/2011-03-31/Copy-of-government-staff-and-salary-data-blank-template---March-2011.xls","person49"
