"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"DfE-2001","Thomas Jeffery","SCS3","Director General","der personal potential. 4. Building local capacity and encouraging the sharing of effective - innovative and cost-effective practice at the local level. 5. Implementing guidance and technology-based tools to improve childrens services management and use of information.","Department for Education","Department of Education","Children, Young People and Families Directorate","0370 000 2288","N/D","DfE-1001","119386","1","140000","144999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-2001","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person5"
"DfE-4010","Sinead O'Sullivan","SCS2","Director","The DG role provides high level oversight of the DfE/ALB Reform programme including acting as Senior Reporting Officer and representing DFE on the cross Government Public Bodies Steering Board. In scope are 17 ALBs forming part of the DfE group. The role includes maintaining relationships at strategic level with ALB Chief Executives/Chairs: external stakeholders (eg headteacher unions: LGA: Local Authority Directors and Chief Executives) and other Government Departments over the reform programme. As a consequence of the reform programme it also includes formulating ideas and contributing thinking towards a future operating model for DfE and the education sector in England.","Department for Education","Department of Education","ALB Reform Group","0370 000 2288","N/D","DfE-2001","0","1","65000","69999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-4010","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person28"
"DFE-2002","N/D","SCS1","Deputy Director","Policy advice and development on strategic and Financial issues that go across the range of the Directorates responsibilities for children and young people and families supporting discussion and decision making within the senior management team. Control of the finances for CYPFD including Sure Start Grant payments - management information on programme and administrative costs - guidance on accounting - propriety and value for money; strategic financial analysis; engagement in the Departments financial exercises. Joint management of the Directorate Support Division. Overall management of the HR and other non-financial support functions in the Directorate including the DGs private office.","Department for Education","Department of Education","Children, Young People and Families Directorate Support Group","0370 000 2288","N/D","DfE-2001","642918","1","N/D","N/D","","Finance","","","http://reference.data.gov.uk/id/department/dfe/post/DFE-2002","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person115"
"DFE-3025","N/D","SCS1","Deputy Director","Deputy Director in the Academies Delivery Group: Working with Local Authorities and schools in selected regions to tackle underperformance in primary and secondary schools by developing appropriate and sustainable academy solutions.","Department for Education","Department of Education","Academies Delivery Group","0370 000 2288","N/D","DfE-3020","757805","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DFE-3025","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person91"
"DfE-5015","N/D","SCS1","Deputy Director","Responsible for the delivery of Academy conversions. Project Leads work in regional-facing teams to support individual and groups of schools through the conversion process, co-ordinating advice on a range of legal and other issues.","Department for Education","Department of Education","Academies Delivery Group","0370 000 2288","N/D","DfE-5010","3558158","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5015","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person55"
"DfE-3066","N/D","SCS1","Deputy Director","Head of the Qualifications System Division. Responsible for managing the Departments relationship with Ofqual; handling issues relating to the delivery of examinations in schools; oversight of the Exams Deliver Support Unit which supports exams centres to ensure the effective management, administration and successful awarding of General Qualifications; and the programme of work leading to QCDAs closure in 2012.","Department for Education","Department of Education","Qualifications and Participation Group","0370 000 2288","N/D","DfE-3060","0","0.65","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-3066","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person44"
"DfE-3060","Stephen Meek","SCS2","Director","Advises on qualifications for 14-19 year olds including A Levels / GCSEs / iGCSEs / Apprenticeships. Oversight of Ofqual / QCDA / the operation of the exam system. Raising participation in education and training among 16-18 year olds including reducing the number of NEETs / information / advice and guidance and financial support. Employer engagement in education.","Department for Education","Department of Education","Qualifications and Participation Group","0370 000 2288","N/D","DfE-3001","918507","1","105000","109999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-3060","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person20"
"DfE-3033","N/D","SCS1","Deputy Director","Responsible for: 1. Policy in respect of the National Curriculum Key Stage 2 tests and other statutory assessment arrangements. 2. Development of the new Year 1 phonics screening check. 3. Policy development and delivery of the annual primary and secondary school performance tables","Department for Education","Department of Education","School Standards Group","0370 000 2288","N/D","DfE-3030","1088555","0.83","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-3033","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person56"
"DFE-5011","N/D","SCS1","Deputy Director","The Office of the Schools Commissioner (Sponsor Division) DD post is responsible for: 1. Identifying and agreeing new Academies in place of underperforming schools. 2. Identifying new Academy sponsors and working with existing sponsors to identify new Academy projects. 3. Policy and systems for approving organisations to sponsor Academies and matching sponsors to projects.","Department for Education","Department of Education","Office of the Schools Commissioner","0370 000 2288","N/D","DfE-5018","427556","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DFE-5011","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person75"
"DFE-2023","N/D","SCS1","Deputy Director","Deputy Director Responsibility for: 1. A range of early intervention and targeted services for families including Family Information Direct, Parenting Fund and the LA duty to provide information to parents. 2. Parents involvement in their childrens education including the requirements on schools to provide information to parents and Home School Agreements. 3. Arrangements for handling parental complaints and Bookstart, Booktime and Booked Up schemes. 4. Strengthening the use of evidence based practice in parenting and family support including through grants to a range of national family support voluntary organisations and charities. 5. The National Academy for Parenting Research.","Department for Education","Department of Education","Families Group","0370 000 2288","N/D","DfE-2020","1142324","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DFE-2023","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person80"
"DfE-3011","David Russell","SCS2","Director","Leadership and management of Curriculum and Behaviour Group responsible for: 1. Advising Ministers on the reform of the school curriculum 5-16. 2. Supporting effective subject-based delivery of the school curriculum 5-16. 3. Pupil behaviour, attendance and school discipline. 4. Coordinating the DfE response to emergencies affecting schools.","Department for Education","Department of Education","Curriculum and Behaviour Group","0370 000 2288","N/D","DfE-3001","129347","1","80000","84999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-3011","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person14"
"DfE-5025","N/D","SCS1","Deputy Director","Provision of education advice to new sponsored Academies, schools converting to Academy status, underperfoming open Academies, Free Schools, Studio Schools and University Technology Colleges.","Department for Education","Department of Education","Academies Policy and School Organisation Group","0370 000 2288","N/D","DfE-5020","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5025","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person39"
"DfE-1002","N/D","SCS1","Deputy Director","The Principal Private Secretary to the Secretary of State heads up the Private Office for the Department. Staff in this division: 1. handle correspondence and provide Ministers with responses to letters from members of Parliament 2. provide support to Ministers and the Permanent Secretary ensuring they receive timely and accurate advice and briefing - liaising with officials in the Department to ensure the Ministerial Team's priorities and requirements are delivered - ensuring Ministers are well-prepared for visits / Parliamentary business / meetings and queries from members of Parliament and the public. They also play a key role in working with private offices in other Departments to ensure cross-cutting/cross government business is handled effectively.","Department for Education","Department of Education","Private Office","0370 000 2288","N/D","DfE-1001","1922644","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-1002","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person52"
"DFE-4073","N/D","SCS1","Deputy Director","Deputy Director for Policy Impact - oversees and gives strategic direction to the policy making process in DfE and leads delivery of related guidance and training so that staff can focus their skills and time on developing and delivering effective policies. The Division also provides specialist advice on equality, sustainability, regulatory reform, devolution and migration and works with teams to help them and the Department as a whole to meet legal requirements and Government commitments in these areas.","Department for Education","Department of Education","Strategic Analysis Research and Policy Impact Group","0370 000 2288","N/D","DfE-4070","669704","0.86","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DFE-4073","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person111"
"DFE-2012","N/D","SCS1","Deputy Director","Responsible for reforming provision for children with special educational needs and disabled children, through the implementation of the Green Paper Support and aspiration: A new approach to special educational needs and disability' and working with the Department of Health to support children and young peoples mental health through the Mental Health Strategy No Health Without Mental Health","Department for Education","Department of Education","Early Years, Extended Schools and Special Needs Group","0370 000 2288","N/D","DfE-2010","1063848","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DFE-2012","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person77"
"DfE-5001","Lesley Longstone","SCS3","Director General","Infrastructure and Funding Directorate (IFD) is responsible for: school and college funding up to age 18 (25 for young people with learning difficulties) including funding provided via local authorities and development of the proposed pupil premium; capital policy and spend; the Department's Communications Group; and oversees policy and funding of the Young People's Learning Agency (YPLA) and Partnerships for Schools (PfS). The directorate leads on implementation of the Government's structural reform programme including Free Schools and expansion of the Academies programme; admissions arrangements; school organisation matters; and faith schools.","Department for Education","Department of Education","Infrastructure and Funding Directorate","0370 000 2288","N/D","DfE-1001","595632","1","135000","139999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5001","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person4"
"DfE-2022","N/D","SCS1","Deputy Director","Deputy Director - Families with Multiple Problems division is responsible for the development and delivery of policies to help families overcome complex health - social - economic and behaviour problems.","Department for Education","Department of Education","Families Group","0370 000 2288","N/D","DfE-2020","593503","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-2022","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person60"
"DFE-2060","Paul Kissack","SCS2","Director","Director of Supporting Delivery Group. Responsible for ensuring an effective strategic relationship between the Department and the childrens services sector, including: (a) leading policy on the local authority role in childrens services  local accountability improvement, inspection and intervention; (b) coordinating activity to support the development of the role of all service providers, including the Voluntary and Community Sector and private providers, including through promoting effective commissioning and cost-effective practice; and (c) ensuring reforms to the health system support positive outcomes for children and young people. Managing and Leading the CYPFD Programme of policy and delivery, including the analytical programme supporting effective policy making.","Department for Education","Department of Education","Supporting Delivery Group","0370 000 2288","N/D","DfE-2001","0","1","95000","99999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DFE-2060","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person116"
"DFE-2055","N/D","SCS1","Deputy Director","Young People Division: The Division is responsible for policy to improve opportunities and support for young people, through the Positive for Youth approach, to prepare for national roll-out of the National Citizen Service for 16 year olds (working with the Office for Civil Society in the Cabinet Office) and to oversee delivery of the Myplace investment programme in youth centres.","Department for Education","Department of Education","Supporting Children and Young People Group","0370 000 2288","N/D","DfE-2050","922127","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DFE-2055","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person109"
"DfE-5044","N/D","SCS1","Deputy Director","Responsible foroversightof and advice to Ministers onall DfE capital expenditure (including on early years, schools, post-16 education and youth facilities). Sponsor Division for Partnerships for Schools, the NDPB which plays a major role in the delivery ofDfE's capital programmes and in the distribution of funds to local authorities.Responsibility forpolicy on basic need, maintenance, private finance, the new Priority School Building Programme and the remainder of the Building Schools for the Future programme, as well as legislation on school premises, playing fields andhealth& safety issues related to school buildings. Responsible for the review of DfE capital expenditure and for putting its recommendations into practice. Jobshare with Stuart Miller.","Department for Education","Department of Education","Education Funding Group","0370 000 2288","N/D","DfE-5040","0","0.75","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5044","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person47"
"DfE-4043","N/D","SCS1","Deputy Director","Head of Communication Strategy, Research & Engagement - providing strategic communications advice to Ministers and Department, and leading the planning and delivery of communications to ensure public and workforce understanding of the Department's priorities. Also leads the Public Communications Unit responsible for replying to 60,000 pa items of public correspondence, 120,000 pa telephone enquiries and running public consultation exercises on the Department's priority policy areas.","Department for Education","Department of Education","Communications Group","0370 000 2288","N/D","DfE-4003","2297278","1","N/D","N/D","","Communications","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-4043","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person63"
"DfE-5024","N/D","SCS1","Deputy Director","Responsible for the policy framework underpinning the creation and performance of Academies. Policy development around particular non-standard Academies including Special Schools and Alternative Provision. Ownership of the model Funding Agreements, Articles and associated Annexes used by schools converting to Academy status.","Department for Education","Department of Education","Academies Policy and School Organisation Group","0370 000 2288","N/D","DfE-5020","2029783","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5024","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person33"
"DfE-4022","N/D","SCS1","Deputy Director","Head of Strategy and Architecture Unit. Responsible for: Development and implementation ofa sector wide ICT strategy for education skills and children's services and the underpinning enterprise architecture and standards: Design assurance of Departmental/sector business systems and Chair of the Architectural Review Board (ARB). The Secretariat function is provided by Standards and Archtiecture unit. Deputy Chair of the CIO Council for the Education Sector. DfE senior sponsor for the Information Standards Board (ISB) for education skills and children's services, responsible for the defining work programme for data and information standards activities for the Education, Skills and children's Services sector. The Secretariat is provided by the Strategy and Architecture Unit which also directs the ISB's Technical Support Service.","Department for Education","Department of Education","Chief Information Officer and Property Asset Management Group","0370 000 2288","N/D","DfE-4020","724772","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-4022","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person69"
"0","N/D","SCS2","Not in post","N/A","Department for Education","Department of Education","N/A","N/A","N/A","DfE-5010","0","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/0","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person119"
"0","N/D","SCS1","Not in post","N/A","Department for Education","Department of Education","N/A","'N/A'","N/A","DfE-5010","0","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/0","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person26"
"0","N/D","SCS1","Not in post","N/A","Department for Education","Department of Education","N/A","'N/A'","N/A","DfE-5010","0","0.83","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/0","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person31"
"0","N/D","SCS1","Not in post","N/A","Department for Education","Department of Education","N/A","'N/A'","N/A","DfE-5010","0","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/0","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person66"
"0","N/D","SCS1","Not in post","N/A","Department for Education","Department of Education","N/A","'N/A'","N/A","DfE-5010","0","1","90000","94999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/0","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person37"
"DFE-2063","N/D","SCS1","Deputy Director","Responsible for the policy and implementation of the Iniversity Technical College & Studio School Programmes","Department for Education","Department of Education","Free Schools Group","0370 000 2288","N/D","DfE-5030","802796","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DFE-2063","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person83"
"DFE-5026","N/D","SCS1","Deputy Director","Responsible for the legislative framework for the opening, closing and status of schools; faith schools policy lead for the Department; school land policy; the school admissions system, including legislation and parental preference; school transport policy; and developing new policy options for creating a more autonomous and high quality schools system.","Department for Education","Department of Education","Academies Policy and School Organisation Group","0370 000 2288","N/D","DfE-5020","1535198","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DFE-5026","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person87"
"DfE-2046","N/D","SCS1","Deputy Director","Child Poverty Unit: Reporting jointly to the Department for Work and Pensions, Department for Education and HMT, the Unit's purpose is to oversee the government's strategy for ending child poverty and to work with partners across government and with stakeholders so that different policies make maximum impact on child poverty","Department for Education","Department of Education","Supporting Children and Young People Group","0370 000 2288","N/D","DfE-2040","678223","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-2046","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person129"
"DfE-5061","N/D","SCS1","Deputy Director","Responsible for Finance sponsorship (YPLA), IFD FACT and IFD/ESD FARM teams. Manage the financial interface with YPLA on c10b funding, providing strategic financial advice/RM support/budget officer/business planning and spending review to/for Directorate.","Department for Education","Department of Education","Education Funding Group","0370 000 2288","N/D","DfE-5040","776955","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-5061","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person54"
"DfE-2040","Jeanette Pugh","SCS2","Director","Director of Safeguarding Group which has responsibility for safeguarding and child protection policy nationally. The Group is working to take forward the Governments response to Professor Eileen Munros independent review of child protection and is leading work on a range of policies and initiatives to safeguard children including safe recruitment (vetting and barring) and child internet safety.The Group also leads on policies concerned with vulnerable groups of children - including children and young people at risk of sexual exploitation, trafficking or domestic violence  and has responsibility for policy on children in employment and children who take part in entertainment.","Department for Education","Department of Education","Safeguarding Group","0370 000 2288","N/D","DfE-2001","96090","1","105000","109999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-2040","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person22"
"DfE-3032","N/D","SCS1A","Deputy Director","The Division is responsible for policies aimed at narrowing achievement gaps and improving the rate at which pupils make progress. These include policy responsibility for the Pupil Premium, under-performing groups of pupils (including some ethnic minority groups) and academically able pupils. The Division also leads on securing future arrangements for the provision of school performance data.","Department for Education","Department of Education","School Standards Group","0370 000 2288","N/D","DfE-3030","745906","0.83","","","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-3032","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person29"
"DFE-5012","N/D","SCS1","Deputy Director","Head of Sponsored Academies Projects Division: Responsible for managing the projects to establish new sponsored academies, working with sponsors and schools to overcome obstacles and take projects through to successful opening and delivering a smooth handover to the Young Peoples Learning Agency, which manages the relationship with open academies.","Department for Education","Department of Education","Academies Delivery Group","0370 000 2288","N/D","DfE-5010","2444001","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DFE-5012","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person103"
"DfE-3030","Susan Hackman","SCS2","Director","Assessment, performance tables and data website, inspection, standards in English and mathematics; technology strategy; international education strategy; deprivation, underperforming pupil groups and improving schools above the floor.","Department for Education","Department of Education","School Standards Group","0370 000 2288","N/D","DfE-3001","0","1","120000","124999","","Policy","","","http://reference.data.gov.uk/id/department/dfe/post/DfE-3030","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person21"
"DFE-4031","N/D","SCS1","Deputy Director","Deputy Director Business Insight and Central Policy Division. Responsible for providing the Department with high quality commercial and financial management information, market intelligence and business insight. Leading the transparency agenda; benchmarking; benefits realisation and business management. Providing the central Departmental focus for ERG/CO liaison including spending controls, facilitating the sharing of commercial resources across the 12 small departments and representing them on the Procurement Executive Board. Ensuring that the Departments commercial and financial policies and practice are consistent with best practice - providing capability and skills programmes for the Departmental family and the schools sector, including supporting the development of the new schools financial management framework.","Department for Education","Department of Education","Finance and Commercial Group","0370 000 2288","N/D","DfE-4090","1498493","1","N/D","N/D","","Procurement","","","http://reference.data.gov.uk/id/department/dfe/post/DFE-4031","/data/education/2011-09-30/Cabinet_office_return_v2-3-.xls","person89"
