"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"B50","N/D","SCS1","Deputy Director, Head of Trade and Development","Head of Trade and Development","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A14","626037","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B50","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person32"
"B68","N/D","SCS1","Deputy Director, Deputy Head & Head DFID Juba office, DFID Sudan","Deputy Head & Head DFID Juba office, DFID Sudan","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","B75","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B68","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person47"
"A13","Sharpe, Sam","SCS2","Head of DFID, India","Deliver a high quality development programme in India","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A17","0","1","95000","99999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A13","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person12"
"A15","N/D","SCS2","Director Intrnational Finance Division","Manage DFID's relations with the WB, IMF, Reg Dev Banks & Dev Finance Institutions. Manage private sectorinfrastructure investments & the CDC. Work in partnership with other DFID divisions and other Whitehall Depts -including No 10 & Treasury.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A3","986160","1","90000","94999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A15","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person14"
"B54","N/D","SCS1","Deputy Director, Western Asia and Stabilisation Division","Western Asia and Stabilisation","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A10","877169","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B54","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person35"
"A17","Warmington, Beverley","SCS2","Asia Director","Responsibility for India, Bangladesh, Nepal, Sri Lanka, China, Burma, Central Asia, Vietnam, Indonesia and Cambodia.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A5","402903","1","90000","94999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A17","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person16"
"B87","N/D","SCS1","Deputy Director, Head of International Financial Institutions Department","Head of Department","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A15","592383","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B87","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person66"
"A16","Wardell, Sue","SCS2","Director Security & Humanitarian & Middle East, Caribbean & OTs","Responsibility for overseeing policy and resources for CHASE and the regions.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A5","463528","1","95000","99999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A16","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person15"
"B47","N/D","SCS1","Deputy Director, Head of HR Operations","Covering Payroll and Pensions, HR Direct, HR Core Support, HR Systems, Security, Health, Work and Wellbeing, UK Estates, Facilities Management and International Operational Sustainability.","Department for International Development","Department for International Development","Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A12","2140790","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B47","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person29"
"A5","Joy Hutcheon","SCS3","DG Africa, South and East Asia and Western Hemisphere","DG Africa, South and East Asia and Western Hemisphere","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A1","0","1","105000","109999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A5","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person5"
"B96","N/D","SCS1","Deputy Director, Libya Crisis Unit","Leading Libya Crisis Unit","Department for International Development","Department for International Development","Country programmes","847 300 4100","enquiry@dfid.gov.uk","A16","612821","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B96","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person74"
"A10","Moazzam Malik","SCS2","Director of Western Asia & Stabilisation","Manage the Stabilisation Unit, across Government body tasked to provide civilian support and advice on stabilisation in the wake of conflict.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A5","446059","1","90000","94999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A10","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person9"
"B98","N/D","SCS1","TP, Deputy Director Head of DFID Sudan","Head of Office","Department for International Development","Department for International Development","Country programmes","849 300 4100","enquiry@dfid.gov.uk","A19","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B98","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person76"
"B39","N/D","SCS1","Deputy Director, Chief Statistician","Chief Statistician","Department for International Development","Department for International Development","Policy & International","848 300 4100","enquiry@dfid.gov.uk","A20","168023","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B39","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person22"
"B80","N/D","SCS1","Deputy Director, Head of DFID Malawi","Head of Office","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A17","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B80","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person59"
"B94","N/D","SCS1","Deputy Director and Chief Professional Officer for Evaluation","Chief Professional Officer for Evaluation. Leadership of DFID's central evaluation function including embedding evaluation and impact evaluation across the Department. Leadership of EVD, professional support, training and guidance to evaluation specialists and operational staff in commissioning decentralised evaluations on methods. Quality assurance of standards for evaluation in DFID. Liaising with Independent Commission for Aid Impact on evaluation on methods and standards.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A20","729549","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B94","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person72"
"B46","N/D","SCS1","Deputy Director, Head of Global Funds Department and DFID Representative Geneva","Head of DFID Global Funds Department and DFID Representative to UN and International Development Organisations in Geneva.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A15","254430","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B46","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person28"
"B81","N/D","SCS1","Deputy Director, Europe","Overseeing UK funding to the EU for development, human rights/democracy, and humanitarian aid. Responsible for bilateral aid programme in Kosovo.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A14","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B81","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person60"
"B93","N/D","SCS1","Deputy Director, Head of Climate and Environment Group","Head of Climate and Environment Group","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A7","1558894","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B93","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person71"
"B83","N/D","SCS1","Deputy Director, Principal Private Secretary to the Secretary of State","Principal Private Secretary to the Secretary of State","Department for International Development","Department for International Development","DFID","0845 300 4100","enquiry@dfid.gov.uk","A1","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B83","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person62"
"B41","N/D","SCS1","Deputy Director, Head of Information Systems Department","Overall management of Information Systems in DFID. Includes Business Analysis, Systems Development, Help Desk and Operations, Technical Change Management and Technical Archicture teams.","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A2","3469097","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B41","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person24"
"B75","N/D","SCS1","De[puty Director, PD and RED Cabinet","Head OF Cabinet","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A19","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B75","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person54"
"B63","N/D","SCS1","Deputy Director, Head of DFID Bangladesh","Head, DFID Bangladesh","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B63","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person44"
"A20","Chris Whitty","SCS2","Chief Scientific Advisor / Director Research & Evidence","Chief Scientific Advisor and Director Research & Evidence","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A3","1522109","1","0","0","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A20","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person18"
"B67","N/D","SCS1","Deputy Director, Head of DFID Mozambique","Head of DFID Mozambique","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B67","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person46"
"A6","Jim Drummond","SCS2","Director of West & Southern Africa","Deliver Africa Divisions DPF to reduce poverty in West and Southern Africa","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","923585","1","105000","109999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A6","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person6"
"A22","Stefan Dercon","SCS2","Director, Chief Economist","Chief Economist","Department for International Development","Department for International Development","Policy & International","846 300 4100","enquiry@dfid.gov.uk","A3","207481","1","115000","119999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A22","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person20"
"B76","N/D","SCS1","Head of Governance and Fragile States Departm","Ensuring value for money and best practice of DFID's and others' governance, fragile states and gender programming and policy.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A7","1719207","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B76","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person55"
"B88","N/D","SCS1","Deputy Director, Head of Civil Society Department","Responsible for leading and managing DFID's work with civil society including programmes, staffing and other resources.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A7","557980","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B88","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person67"
"B92","N/D","SCS1","Deputy Director, Deputy Managing Director, Girl Hub (Nike Foundation)","Deputy Managing Director, Girl Hub (Nike Foundation)","Department for International Development","Department for International Development","DFID","0845 300 4100","enquiry@dfid.gov.uk","A7","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B92","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person70"
"A21","Ditchburn Liz","SCS2","Director, Value for Money","Responsible for DFID's financial management, corporate performance and delivery of Change. Improve the value for money achieved by DFID in delivering it's Public Service Agreement.","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A2","607000","1","90000","94999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A21","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person19"
"A1","Mark Lowcock","SCS4","Permanent Secretary","Permanent Secretary","Department for International Development","Department for International Development","DFID","0845 300 4100","enquiry@dfid.gov.uk","XX","0","1","160000","164999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A1","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person2"
"A2","Richard Calvert","SCS3","DG Corporate Performance","Responsible for high quality financial & corporate management with focus on results, VfM & Transparency. Delivery of lower cost professional sorporate centre & increrasing shared services with OGDs.","Department for International Development","Department for International Development","Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A1","1244635","1","125000","129999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A2","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person3"
"B56","N/D","SCS1","Deputy Director, Head of Office DFID Tanzania","Head of Office","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A16","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B56","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person37"
"B72","N/D","SCS1","Deputy Director, Head of DFID Nigeria","Working with partners to reduce poverty and improve lives in Nigeria; leading the DFID country team.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B72","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person51"
"B48","N/D","SCS1","Deputy Director, Head of Profession, Procurement","Head of Profession, Procurement","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A21","1075986","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B48","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person30"
"B38","N/D","SCS1","Deputy Director, Director of Communications","Director ofCommunications","Department for International Development","Department for International Development","Finance & Corporate Performance","847 300 4100","enquiry@dfid.gov.uk","A2","2180218","1","85000","89999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B38","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person21"
"B71","N/D","SCS1","Deputy Director, Caribbean and Overseas Territories","To oversee delivery of the Division's strategies in the Caribbean and the Overseas Territories.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A16","1307691","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B71","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person50"
"B100","N/D","SCS1","Deputy Director Middle East and North Africa","Deputy Director Middle East and North Africa","Department for International Development","Department for International Development","Country programmes","851 300 4100","enquiry@dfid.gov.uk","A19","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B100","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person78"
"A7","Nick Dyer","SCS2","Director Policy","To lead Policy Division in providing evidence based practical and actionable answers to deliver poverty reduction and the MDGs. To shape International and DFID approaches to development, address global public goods, and support and respond to Ministerial requests.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A3","530877","1","90000","94999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A7","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person7"
"A8","Dave Fish","SCS2","Head of DFID, Zimbabwe","Deliver a high quality development programme in Zimbabwe","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","115000","119999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A8","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person8"
"B59","N/D","SCS1","Deputy Director, UNCD","Head, United Nations and Commonwealth Department","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A14","845471","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B59","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person40"
"B60","N/D","SCS1","Deputy Director, Head of HR Advisory Group and Head of Profession, HR","Promoting capability and efficiency through provision of specialist HR advice on issues of resourcing; diversity; employment policy; learning and development; pay and reward; talent and succession management; and employee relations to managers across DFID. Ensuring employment policies and procedures are effective in meeting organisational needs.","Department for International Development","Department for International Development","Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A12","1215024","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B60","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person41"
"B58","N/D","SCS1","Deputy Director, Head of DFID Kenya and Somalia","Lead the DFID Kenya and Somalia team to deliver results in line with the SRP, DFID Business Plan, Kenya and Somalia Operational Plans, and other ministerial priorities in Kenya and Somalia.","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A19","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B58","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person39"
"A11","Manuel, Marcus","SCS2","Secondment to ODI","Head of ODI's Centre for Aid and Public expenditure and Programme Director of new initiative to improve budget effectiveness, transparency and accountability in Fragile States.","Department for International Development","Department for International Development","DFID","0845 300 4100","enquiry@dfid.gov.uk","XX","0","0.92","85000","89999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/A11","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person10"
"B74","N/D","SCS1","Deputy Director, Acting Head, Aid Effectivness and Value for Money Dept","Lead a team of 30 people working on DFID's value for money, project and programme management policy, results, corporate performance system, aid effectiveness, aid instruments and transparency.","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A21","969894","1","60000","64999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B74","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person53"
"B61","N/D","SCS1","Deputy Director, Head of DFID Zambia","Head of DFID Zambia","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B61","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person42"
"B99","N/D","SCS1","Interim Head of Human Development Department","Interim Head of Human Development Department","Department for International Development","Department for International Development","Policy & International","850 300 4100","enquiry@dfid.gov.uk","A7","1755793","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B99","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person77"
"B55","N/D","SCS1","Deputy Director, Head of DFID Southern Africa","Head of Office","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A3","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B55","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person36"
"B69","N/D","SCS1","Deputy Director, Head of Internal Audit and Counter Fraud Unit","Leading the Internal Audit function and the Counter Fraud Unit. Providing advice and support across DFID on issues of risk management, governance and control. Head of Audit Profession for DFID.","Department for International Development","Department for International Development","Finance & Corporate Performance","0845 300 4100","enquiry@dfid.gov.uk","A2","681475","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B69","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person48"
"B70","N/D","SCS1","Deputy Director, Head of Private Sector Department","Head of Private Sector Department","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A15","1146032","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B70","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person49"
"B49","N/D","SCS1","Deputy Director, Head of DFID Rwanda and Burundi","Senior Managment: Lead the successful delivery of DFID's programmes in Rwanda and Burundi","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A5","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B49","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person31"
"B91","N/D","SCS1","Deputy Director, Deputy Chief Scientific Adviser","Deputy Chief Scientific Adviser","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A20","1639652","1","0","0","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B91","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person69"
"B84","N/D","SCS1","Deputy Director, Head, Stabilisation Unit","Head, Stabilisation Unit","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A10","1045020","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B84","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person63"
"B52","N/D","SCS1","Deputy Director, Head, Growth & Investment Dept (GID)","Leading DFID's policy work on sustainable & inclusive growth; investment climate reform; food and nutrition security; and poverty & vulnerability including social protection/cash transfers and the post-MDG framework.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A7","1473005","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B52","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person33"
"B42","N/D","SCS1","Deputy Director, Chief Professional Officer Human Development (Education and Health)","Chief Professional Officer Health and Education","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A20","156551","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B42","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person25"
"B97","N/D","SCS1","Deputy Director, UK Executive Director at EBRD","UK Executive Director at EBRD","Department for International Development","Department for International Development","Policy & International","848 300 4100","enquiry@dfid.gov.uk","A15","0","1","65000","69999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B97","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person75"
"B73","N/D","SCS1","Deputy Director, Head of DFID Nepal","Head of Office","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","0","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B73","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person52"
"B85","N/D","SCS1","Deputy Director, Head of DFID Ethiopia","Head of DFID Ethiopia","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A19","0","1","75000","79999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B85","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person64"
"B65","N/D","SCS1","Deputy Director, Head of Africa Directorate","Head of Africa Directorate","Department for International Development","Department for International Development","Country programmes","0845 300 4100","enquiry@dfid.gov.uk","A6","642643","1","60000","64999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B65","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person45"
"B53","N/D","SCS1","Deputy Director, Head of Global Partnerships","Head of Global Partnerships Department","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","B44","651462","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B53","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person34"
"B79","N/D","SCS1","Deputy Director, Chief Professional Officer, Governance, Conflict and Social Development","Overall leadership of the governance, social development, conflict and humanitarian cadres with specific responsibilities for deepening professionalism and strengthening evidence.","Department for International Development","Department for International Development","Policy & International","0845 300 4100","enquiry@dfid.gov.uk","A20","205237","1","70000","74999","","","","","http://reference.data.gov.uk/id/public-body/dfid/post/B79","/data/dfid/2011-09-30/government-staff-salary-Nov2011.xls","person58"
