"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"HO_FCRM002","David Rooke","SCS2","Director of Flood and Coastal Risk Management","Set and advocates the strategic direction and lead on some of our national stakeholder relationships for the Flood and Coastal Risk Management (FCRM) Directorate","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management","08708506506","enquiries@environment-agency.gov.uk","HO_NHE001","374409","1","105000","109999","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FCRM002","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person35"
"HO_EVSC004","","SCS1","Head of Function - Evidence","Integrate and develop th Environment Agency Science Programme covering the full breadth of environmental issues to enable policy and operations to function more efficiently. Deliver all scientific projects to time and quality within agreed budgets.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Evidence - Science - Programme","08708506506","enquiries@environment-agency.gov.uk","HO_EVED001","73537","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EVSC004","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person93"
"SE_RLT20000","","SCS1","Head of Function - Operations South East","Lead and manage all aspects of business and people related activity in the Area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management Team.","Department for Environment, Food and Rural Affairs","Environment Agency","South East - West Thames","08708506506","enquiries@environment-agency.gov.uk","SE_RLT00000","12200793","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SE_RLT20000","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person152"
"HO_WMFDIM11v2","","SCS1","Head of Function - Flood and Coastal Risk Management","Secure grant in aid and other funding for Flood Risk Management (FCRM) and allocate national funding to best effect through the development and use of investment appraisal techniques, policies, output performance measures and targets.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Investment and Funding","08708506506","enquiries@environment-agency.gov.uk","HO_FCRM002","1496602","1","0","0","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_WMFDIM11v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person78"
"HO_NHO000v2","David Jordan","SCS3","Director of Operations","Accountable for all of the Environment Agency's operational activities across England and Wales. A member of the Environment Agency's team of Directors, which is responsible for defining the Environment Agency's strategy and policies, and for liaising with Government","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Operations - Director of Operations","08708506506","enquiries@environment-agency.gov.uk","HO_NHE001","1083525","1","160000","164999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHO000v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person8"
"AN_EARA001v3","Paul Woodcock","SCS2","Director, AN","Provide strategic direction in the protection and enhancement of the environment in the business unit and contribute to protect and enhance the environment across East Anglia, within the scope of Environment Agency responsibility and influence.","Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Anglian Office","08708506506","enquiries@environment-agency.gov.uk","HO_NHO000v2","378187","1","105000","109999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/AN_EARA001v3","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person12"
"CY_MHR10v4","","SCS1","Head of Function - Operations Wales","Lead and manage the provision of the operational HR Service to Environment Agency Wales, through the local business unit structure, setting standards for the service, measure performance against these standards and focusing on continuous improvement for the HR Service.","Department for Environment, Food and Rural Affairs","Environment Agency","Wales - Wales Office - Human Resources","08708506506","enquiries@environment-agency.gov.uk","CY_MDI10v2","383946","1","0","0","","Human Resources","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/CY_MHR10v4","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person120"
"HO_EBRI005","","SCS1","Head of Function - Environment and Business","The Head of Radioactive Substances Regulation (RSR) is responsible for leading the nuclear and non nuclear regulatory staff in the Environment Agency and interfaces with government and HSE's Office of Nuclear Regulation. The Head of RSR chairs the joint Environment Agency / SEPA senior nuclear industry stakeholder group, NILG.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Regulated Industry - Radioactive Substances Regulation","08708506506","enquiries@environment-agency.gov.uk","HO_EBRI001","874497","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBRI005","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person92"
"HO_EBLW003","","SCS1","Head of Function - Environment and Business","This team is responsible for the protection and enhancement of the quality of land and of water, including groundwater. A core part of the work is shaping the multi-billion pound investment programme of the water companies. Key priorities include diffuse pollution (be that agricultural or from other sources), point-source pollution, groundwater pollution and contaminated land.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Land & Water Quality","08708506506","enquiries@environment-agency.gov.uk","HO_EBLW001","1623166","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBLW003","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person79"
"HO_FFC001","","SCS1","Head of Function - National Operations","To lead the development of the Environment Agency and Met Office Joint Forecasting Centre. This is a new role setting up a joint flood and weather forecasting unit to help improve flood forecasting and warning techniques and lead in discussions with Central Government on the future management of flood and natural hazard forecasting for the UK. The centre will be similar to approaches taken in France and Sweden and is being developed to fulfil the Pitt inquiry recommendation on flood and weather forecasting. This role is seen as vital in the development of a strategic partnership and whilst initially for 12 months, is likely to lead to the setting up of a permanent joint team.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - Flood Forecasting Centre","08708506506","enquiries@environment-agency.gov.uk","HO_NHO002v5","524110","1","0","0","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FFC001","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person70"
"SE_RLT50000","","SCS1","Head of Function - Operations South East","Lead, direct, motivate and monitor the activities of the Strategic Unit as an integrated team, setting the strategic direction for customer engagement, to deliver environmental outcomes in an effective, efficient and safe manner.","Department for Environment, Food and Rural Affairs","Environment Agency","South East - South East Office - Environment and Performance Management","08708506506","enquiries@environment-agency.gov.uk","SE_RLT00000","3525067","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SE_RLT50000","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person139"
"CY_MDI30v3T","","SCS1","Head of Function - Operations Wales","Ensure that the Environment Agency deploys Programme and Project Management (PPM) approaches for the delivery of its work in an efficient and effective manner to maximise project delivery performance and benefits realisation.","Department for Environment, Food and Rural Affairs","Environment Agency","Wales - Wales Office - Environmental Delivery Options","08708506506","enquiries@environment-agency.gov.uk","CY_MDI10v2","62308","1","0","0","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/CY_MDI30v3T","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person111"
"NE_XMT02","","SCS1","Head of Function - Operations North East","Lead and manage all aspects of business and people related activity in the area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management.","Department for Environment, Food and Rural Affairs","Environment Agency","North East - Yorkshire Area","08708506506","enquiries@environment-agency.gov.uk","NE_XMT01v2","12489135","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/NE_XMT02","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person131"
"SE_RLT60000","","SCS1","Head of Function - Operations South East","Lead on strategic flood (and coastal) management for the locality, by influencing and engaging with all external regional customers at a senior level for flood and coast. Provide technical leadership for local flood (and coastal) risk management, acting as advocate for the Environment Agency, advising and communicating the future strategic direction for the locality. Leading on planning and management of all local flood incidents and emergencies, and providing a consistent mechanism for other types of incident.","Department for Environment, Food and Rural Affairs","Environment Agency","South East - South East Office - Flood and Coastal Risk Management","08708506506","enquiries@environment-agency.gov.uk","SE_RLT00000","2020313","1","0","0","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SE_RLT60000","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person43"
"SE_EPOW10000T","","SCS1","Head of Function - Operations South East","Lead and direct bespoke national programmes for the Director of Operations","Department for Environment, Food and Rural Affairs","Environment Agency","South East - Kent and South London","08708506506","enquiries@environment-agency.gov.uk","SE_RLT40000","213616","1","0","0","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SE_EPOW10000T","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person42"
"MD_EMC1000v1","","SCS1","Head of Function - Operations Midlands","Lead and manage all aspects of business and people related activity in the area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management.","Department for Environment, Food and Rural Affairs","Environment Agency","Midlands - Central","08708506506","enquiries@environment-agency.gov.uk","MD_EMMX001v3","6690698","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/MD_EMC1000v1","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person127"
"HO_EVED270","","SCS1","Head of Function - Evidence","Lead the realisation of commercial opportunities based on the assets of the Environment Agency to produce incremental turnover and free cash for recycling back into the Environment Agency.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Evidence - Evidence Services - Commercial Services","08708506506","enquiries@environment-agency.gov.uk","HO_EVED066v3","146131","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EVED270","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person162"
"HO_EVED066v2","","SCS1","Head of Function - Evidence","To provide strategic management and direction for Data, Mapping, Modelling and Information Management in the Environment Agency.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Evidence - Evidence Services - Data Management","08708506506","enquiries@environment-agency.gov.uk","HO_EVED066v3","2475804","1","0","0","","Operational Research","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EVED066v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person58"
"HO_CSP006","","SCS1","Head of Function - Corporate Strategy and Performance","Ensure that the Environment Agency creates the right mix of well-founded business change opportunities to deliver its corporate strategy in the most efficient way, maximising the value obtained from its financial resources.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Corporate Strategy and Performance - Business Improvements","08708506506","enquiries@environment-agency.gov.uk","HO_CSP001v3","769614","1","0","0","","Planning","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_CSP006","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person48"
"CY_MSW10v3","","SCS1","Head of Function - Operations Wales","Lead and manage all aspects of business and people related activity in Wales in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management Team.","Department for Environment, Food and Rural Affairs","Environment Agency","Wales - South West","08708506506","enquiries@environment-agency.gov.uk","CY_MDI10v2","7222627","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/CY_MSW10v3","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person138"
"HO_EBRI001","Harvey Bradshaw","SCS2","Head of Regulated Industry","This group provides the focal point for Environment Agency relationships with the companies and trade bodies dealing with waste management, process industries, combustion, nuclear power and government departments dealing with regulation, waste, sustainable consumption and production, air quality, energy and radioactive substances. All businesses need good quality advice and guidance to help them comply with our requirements, and the Environment Agency needs to make sure we have effective and efficient regulatory interventions for their activities.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Regulated Industry","08708506506","enquiries@environment-agency.gov.uk","HO_EBD001","377517","1","85000","89999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBRI001","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person32"
"HO_NHO021v2","","SCS1","Head of Function - National Operations","Lead the delivery of the Programme to ensure it delivers a range of benefits including both efficiency and environmental management benefits.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - Incident Management and Operations","","","HO_NHO012v3","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHO021v2","",""
"MD_FCRMR1000","","SCS1","Head of Function - Operations Midlands","Lead on strategic flood (and coastal) management for the locality, by influencing and engaging with all external local customers at a senior level for flood and coast. Provide technical leadership for local flood (and coastal) risk management, acting as advocate for the Environment Agency, advising and communicating the future strategic direction for the locality. Leading on planning and management of all local flood incidents and emergencies, and providing a consistent mechanism for other types of incident.","Department for Environment, Food and Rural Affairs","Environment Agency","Midlands - Midlands Office - Flood and Coastal Risk Management","08708506506","enquiries@environment-agency.gov.uk","MD_EMMX001v3","878786","1","0","0","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/MD_FCRMR1000","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person116"
"CY_MFC10v2","","SCS1","Head of Function - Operations Wales","Lead on strategic flood (and coastal) management for Wales, by influencing and engaging with all external local customers at a senior level for flood and coast. Provide technical leadership for local flood (and coastal) risk management, acting as advocate for the Environment Agency, advising and communicating the future strategic direction for the locality. Leading on planning and management of all local flood incidents and emergencies, and providing a consistent mechanism for other types of incident.","Department for Environment, Food and Rural Affairs","Environment Agency","Wales - Wales Office - Flood and Coastal Risk Management","08708506506","enquiries@environment-agency.gov.uk","CY_MDI10v2","1059509","0.9","0","0","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/CY_MFC10v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person114"
"SE_RLT00000","Howard Davidson","SCS2","Director, SE","Provide strategic direction in the protection and enhancement of the environment in the business unit and contribute to protect and enhance the environment across the South East, within the scope of Environment Agency responsibility and influence.","Department for Environment, Food and Rural Affairs","Environment Agency","South East - South East Office","08708506506","enquiries@environment-agency.gov.uk","HO_NHO000v2","692766","1","115000","119999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SE_RLT00000","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person16"
"HO_NHU209","","SCS1","Head of Function - Resources","Identify and maximise strategic legal opportunities for the Environment Agency and help manage risks within the areas covered by their team in order to support achievement of the environmental outcomes in the business areas they support in the most effective and efficient way.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Legal","","","HO_LE1000","0","","N/D","N/D","","","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHU209","",""
"HO_EBPD009","","SCS1","Head of Function - Environment and Business","To provide leadership and direction for the Environment Agency�s EU funding activities.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - EU Funding","08708506506","enquiries@environment-agency.gov.uk","HO_EBPD001","86161","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBPD009","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person107"
"HO_WMFD005v3","","SCS1","Head of Function - Flood and Coastal Risk Management","Lead the scoping, development, positioning, implementation, and monitoring of the vision and the Corporate Plan for the Environment Agency to support the Chief Executive and provide direction that delivers environmental outcomes. Facilitate and influence Directors and their reports to identify and address change programmes across the organisation. Provide the mechanisms for this, to ensure better ways of working (internally and externally) and efficiencies across the organisation.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Strategy and Engagement - Stakeholder and Legal Development","08708506506","enquiries@environment-agency.gov.uk","HO_FCRM002","1167411","1","0","0","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_WMFD005v3","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person98"
"MD_EMMX001v3","Mark Sitton - Kent","SCS2","Director, MD","Provide strategic direction in the protection and enhancement of the environment in the business unit and contribute to protect and enhance the environment across the Midlands within the scope of Environment Agency responsibility and influence.","Department for Environment, Food and Rural Affairs","Environment Agency","Midlands - Midlands Office","08708506506","enquiries@environment-agency.gov.uk","HO_NHO000v2","405944","1","100000","104999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/MD_EMMX001v3","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person13"
"AN_REP1000v2","","SCS1","Head of Function - Operations Anglian","Lead, direct, motivate and monitor the environment and performance activities of the business unit as an integrated team, setting the strategic direction for customer engagement, to deliver environmental outcomes in an effective, efficient and safe manner. Contribute to the leadership and progress of the business unit.","Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Environment Performance Manager","08708506506","enquiries@environment-agency.gov.uk","AN_EARA001v3","2718731","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/AN_REP1000v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person145"
"HO_NHU208v3","","SCS1","Head of Function - Resources","Identify and maximise strategic legal opportunities for the Environment Agency and help manage risks within the areas covered by their team in order to support achievement of the environmental outcomes in the business areas they support in the most effective and efficient way.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Legal - Legal Services","08708506506","enquiries@environment-agency.gov.uk","HO_LE1000","1654259","1","0","0","","Law","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHU208v3","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person121"
"HO_PMRW064v5","","SCS1","Head of Function - National Operations","Ensure that the Environment Agency deploys Programme and Project Management (PPM) approaches for the delivery of its work in an efficient and effective manner to maximise project delivery performance and benefits realisation.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - Business Development and Support","08708506506","enquiries@environment-agency.gov.uk","HO_NHO023v3","664512","1","0","0","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_PMRW064v5","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person108"
"SE_RLT30000","","SCS1","Head of Function - Operations South East","Lead and manage all aspects of business and people related activity in the Area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management Team.","Department for Environment, Food and Rural Affairs","Environment Agency","South East - Solent and South Downs","08708506506","enquiries@environment-agency.gov.uk","SE_RLT00000","11642125","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SE_RLT30000","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person151"
"HO_CIS021v2","","SCS1","Head of Function - Resources","Part of Corporate Information Services, providing IT support to the Environment Agency.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Corporate Information Services - Customer Services and Solutions","08708506506","enquiries@environment-agency.gov.uk","HO_CIS001","715541","1","0","0","","Information Technology","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_CIS021v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person57"
"NW_SA1v2","","SCS1","Head of Function - Operations North West","Lead and manage all aspects of business and people related activity in the area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management.","Department for Environment, Food and Rural Affairs","Environment Agency","North West - South","08708506506","enquiries@environment-agency.gov.uk","NW_EARDv3","9936549","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/NW_SA1v2","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person133"
"SW_FM1","","SCS1","Head of Function - Operations South West","Lead on strategic flood (and coastal) management for the locality, by influencing and engaging with all external local customers at a senior level for flood and coast. Provide technical leadership for local flood (and coastal) risk management, acting as advocate for the Environment Agency, advising and communicating the future strategic direction for the locality. Leading on planning and management of all local flood incidents and emergencies, and providing a consistent mechanism for other types of incident.","Department for Environment, Food and Rural Affairs","Environment Agency","South West - South West Office - Flood and Coastal Risk Management","08708506506","enquiries@environment-agency.gov.uk","SW_RA1000v4","971705","1","0","0","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SW_FM1","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person119"
"NE_XMT07v3","","SCS1","Head of Function - Operations North East","Lead on strategic flood (and coastal) management for the locality, by influencing and engaging with all external local customers at a senior level for flood and coast. Provide technical leadership for local flood (and coastal) risk management, acting as advocate for the Environment Agency, advising and communicating the future strategic direction for the locality. Leading on planning and management of all local flood incidents and emergencies, and providing a consistent mechanism for other types of incident.","Department for Environment, Food and Rural Affairs","Environment Agency","North East - North East Office - Flood and Coastal Risk Management","08708506506","enquiries@environment-agency.gov.uk","NE_XMT01v2","2060391","1","0","0","","science and engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/NE_XMT07v3","/data/environment-agency/2011-04-12/20110607_EA-staff-and-salary-data_posts-&-sal_CH_v1.xls","person117"
