"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"SCLGCP022","","SCS1","Deputy Director - Independent Living Programme","'Responsible for: Policy on services for disabled adults, including: provision of community equipment, assistive technology cross-government working on independent living/equality Valuing People Now Programme Autism Strategy Programme user-led organisations Briefing and support to ministers on the above.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","","SCLGCP019","390825","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP022","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person164"
"SCLGCP017","","SCS1","Deputy Regional Director for Social Care and Local Partnerships - East Midlands","'Responsible for: Leadership for the delivery of Social Care in the region.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","","SCLGCP008","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP017","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person159"
"RDD011","","SCS1","Deputy Director - Policy Research Programme","'Responsible for - Strategic Lead for policy related Public Health research - Strategic Lead for policy related Health technologies and eHealth research - Strategic Lead for establishing policy research priorities and new ways of managing delivery of these research needs through the policy research Programme.'","Department of Health","Department of Health","Research & Development Directorate","020 7210 4850","","RDD009","154055","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RDD011","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person378"
"CNO001","Christine Beasley","SCS3","Chief Nursing Officer","'Responsible for Professional Leadership and health professions / Modernising nursing careers; strategy and implementation / Transforming Community Services - joint with Commissioning & System Reform / Child health policy and strategy / Implementation of Maternity Matters / Healthcare Associated Infection (HCAI) / Delivering same sex accommodation.'","Department of Health","Department of Health","Chief Nursing Officer's Directorate","020 7210 4850","","NHSCEO01","133078","1","140000","144999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CNO001","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person123"
"SCLGCP015","","SCS1","Deputy Regional Director for Social Care and Local Partnerships - London","'Responsible for: Leadership for the delivery of Social Care in the region.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","","SCLGCP008","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP015","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person157"
"CDD018","","SCS1","Deputy Director - HR Business Partnering & Development","'Responsible for: Business Consulting L&D Consulting HR Systems & Information Talent Development Leadership Development Skills Development HR Projects (inc NPW Project).'","Department of Health","Department of Health","Corporate Development Directorate","020 7210 4850","","CDD016","800832","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/department/dh/post/CDD018","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person83"
"HIP016","","SCS1","Deputy Director - Genetics - Stem Cells & Sexual Health","'Responsible for: Genetics Stem Cells Sexual health.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","","","HIP014","943806","","N/D","N/D","","","","","http://reference.data.gov.uk/id/department/dh/post/HIP016","",""
"PSF027","","SCS1","Deputy Director Head of Regulatory Reform Branch","'Promoting better regulation & BRE sponsorship support better regulation minister lead on regulatory reform levers: One in one out sunsetting micro-exemption statement of new regulation & regulatory Impact Assessment Consultation coordination Reducing NHS data burdens programme review of statutory regulation minimising burden.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","","PSF026","154055","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PSF027","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person113"
"MD038","","SCS1","Deputy Director - Special Projects Advisor","'Advisor on CPS' special projects.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","","MD030","0","0.6","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD038","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person239"
"MD012","Giles Wilmore","SCS2","Director - Quality & Productivity","'Responsible for leading the implementation of the Quality Framework as set out in the Next Steps Review.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","","MD001","0","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD012","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person213"
"WFD009","Gavin Larner","SCS2","Director - Professional Standards","'Advice, policy development and implementation of a range of issues relating to the regulation of health and social care staff.'","Department of Health","Department of Health","Workforce Directorate","020 7210 4850","","WFD001","25857","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/WFD009","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person248"
"RDD010","","SCS1","Deputy Director - Policy Research Programme","'Responsible for - Strategic lead on key areas of the Policy Research Programme (PRP) - Strategic lead for emergency preparedness (including pandemic flu) research - Line management and mentoring role for members of the PRP.'","Department of Health","Department of Health","Research & Development Directorate","020 7210 4850","","RDD009","114819","0.6","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RDD010","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person377"
"RPH004","","SCS1","Deputy Regional Director of Public Health for DH South East","'Senior Public Health Medical Consultant, 'Responsible for Public Health Programmes & Health Development of DH South East Public Health regional team.'","Department of Health","Department of Health","Regional Public Health Group South East","020 7210 4850","","RPH001","746848","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH004","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person335"
"FPO003","Claire Pacey","SCS2","Directorate Operating Office","'Strategic development of effective links across all components of the NHS Leadership of the operational arm of NHS FPO including corporate accountability supporting Operations Board develop and maintain work plan across Business Planning quality assurance.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","","FPO001","203310","1","","","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dh/post/FPO003","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person176"
"CDD001","Flora Goldhill","SCS3","Chief Operating Officer and DG for CDD","'Responsible for: delivering the Department's internal operational functions and transition for the Department.'","Department of Health","Department of Health","Corporate Development Directorate","020 7210 4850","","PSO001","0","1","130000","134999","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dh/post/CDD001","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person66"
"HIP017","","SCS1","Head of Analysis - Health Protection & Acting Head of OR","'Responsible for: Health Protection Analytical Team Head of Operational Research.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","","HIP014","1123924","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/HIP017","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person316"
"MD016","Giles Denham","SCS2","Director - Medicines - Pharmacy & Industry Group","'Overall responsibility for: policy relating to medicines, including pricing, supply, clinical and cost effectiveness; sponsorship of the pharmaceutical and medical technology industries; pharmacy; prescription charges.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","","MD001","0","1","115000","119999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD016","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person217"
"MD035","","SCS1","Deputy Director - CVD - Stroke - Diabetes & Renal Policy","'Responsible for CVD, Stroke, Diabetes, & Renal Policy (inc NHS Health Checks).'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","","MD030","781752","0.92","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD035","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person236"
"RPH002","Dr Yvonne Doyle","SCS2","Regional Director of Public Health South East Coast","'Responsible for the overall senior leadership of NHS South East Coast Public Health function and the DH South East regional team.'","Department of Health","Department of Health","Regional Public Health Group South East","020 7210 4850","","HIP001","0","1","","","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH002","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person333"
"FPO004","","SCS1","Deputy Director Programme Management - Planning & Controls","'Responsible for: Programme Planning Programme Controls Reporting risks and issues QA Business planning.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","","FPO003","233549","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/department/dh/post/FPO004","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person177"
"CDD019","","SCS1","Deputy Director - HR Operations - Policy - Diversity & Reward","'Responsible for: Policy, Diversity & Reward Corporate Social Responsibility HR communications Business Continuity Corporate Business Industrial Relations Accountability Performance Management Dispute Resolution Fast Stream Unit Recruitment Controls.'","Department of Health","Department of Health","Corporate Development Directorate","020 7210 4850","","CDD016","1523937","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/department/dh/post/CDD019","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person84"
"CNO004","","SCS1","Chief Health Professions Officer","'Responsible for providing clinical leadership to the allied health professions; providing clinical expertise to policy development in DH and working in partnership with key stakeholders associated with the allied health professions.'","Department of Health","Department of Health","Chief Nursing Officer's Directorate","020 7210 4850","","CNO001","260854","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CNO004","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person126"
"RPH001","Prof John Newton","SCS2","Regional Director of Public Health South Central","'Responsible for the overall senior leadership of NHS South Central Public Health function and the DH South East regional team.'","Department of Health","Department of Health","Regional Public Health Group South East","020 7210 4850","","HIP001","0","1","","","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH001","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person332"
"RPH003","","SCS1","Consultant - Public Health for DH South East","'National Lead for Public Mental Health and Well-being & responsibility for excess seasonal deaths.'","Department of Health","Department of Health","Regional Public Health Group South East","020 7210 4850","","RPH001","0","0.4","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH003","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person334"
"CD010","","SCS1","Deputy Director - Commissioning Support","'Responsible for: Commissioning Support Strategy.'","Department of Health","Department of Health","Managing Director for Commissioning Development","020 7210 4850","","CD002","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CD010","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person283"
"PSF029","","SCS1","Deputy Director Head of CQC Policy Legislation & Sponsorship","'Responsible for Business & policy sponsorship for CQC Implementation of WP & ALB report in relation to CQC Extending scope of registration DH sponsor for Mid-Staffs Inquiry.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","","PSF026","816108","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PSF029","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person115"
"PR009","Matthew Kershaw","SCS2","Director of Provider Delivery","'Responsible for: The Provider Delivery element of Provider Development.'","Department of Health","Department of Health","Managing Director for Provider Development","020 7210 4850","","PR001","0","0.5","","","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dh/post/PR009","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person271"
"RPH008","Jammi Rao","SCS1","Deputy Regional Director of Public Health for West Midlands","'Responsible for Regional Public Health Group.'","Department of Health","Department of Health","Regional Public Health Group West Midlands","020 7210 4850","","RPH006","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH008","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person339"
"HIP031","Cathy Hamlyn","SCS2","Director - National Support Teams","'Responsible: National Support Teams.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","","HIP001","185748","1","105000","109999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/HIP031","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person330"
"HIP001","Prof David Harper","SCS3","Director General for Health Improvement & Protection and Chief Scientist","'Director General for Health Improvement & Protection and Chief Scientist.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","","CMO001","31904","1","130000","134999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/HIP001","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person300"
"MD006","Dr Martin Lombard","SCS2","National Clinical Director for Liver Disease","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","","MD001","0","0.4","","","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD006","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person207"
"RPH006","Dr Rashmi Shukla","SCS2","Regional Director of Public Health West Midlands","'Responsible for Regional Public Health Group.'","Department of Health","Department of Health","Regional Public Health Group West Midlands","020 7210 4850","","HIP001","0","1","85000","89999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH006","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person337"
"CD014","Tim Rideout","SCS2","Programme Director for the implementation of the NHS Commissioning Board","'Responsible for: Ensuring appropriate leverage to enable NHSCB to delivery its mandate through consortia Practical arrangements for the development of the NHSCB Development of policy to support the NHSCB.'","Department of Health","Department of Health","Managing Director for Commissioning Development","020 7210 4850","","CD001","121028","0.5","","","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CD014","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person287"
"CDD003","","SCS1","Deputy Director - Business Planning & Organisational Development","'Responsible for - Efficiency measures Organisational Development Business planning & corporate performance SCS Forum and SCS communications F&OD Commissioning Hub.'","Department of Health","Department of Health","Corporate Development Directorate","020 7210 4850","","CDD001","317593","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dh/post/CDD003","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person68"
"HIP019","","SCS1","Deputy Director - Health Improvement - Analytical Monitoring Unit","'Responsible for the monitoring of overall health and mortality trends.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","","HIP015","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/HIP019","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person318"
"PR002","Bob Ricketts","SCS2","Director of Provider Policy","'Policy Lead for the NHS Commissioning Board and Choice and Director of Provider Policy Development.'","Department of Health","Department of Health","Managing Director for Provider Development","020 7210 4850","","PR001","151597","1","125000","129999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PR002","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person264"
"RPH007","","SCS1","Deputy Regional Director of Public Health for West Midlands","'Responsible for Regional Public Health Group.'","Department of Health","Department of Health","Regional Public Health Group West Midlands","020 7210 4850","","RPH006","529143","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH007","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person338"
"RPH005","","SCS1","Consultant in Public Health Medicine - Public Health for DH South East","'Senior Medical Epidemiology. Lead for Public Health Research, Education & Development.'","Department of Health","Department of Health","Regional Public Health Group South East","020 7210 4850","","RPH001","0","0.6","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/RPH005","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person336"
"MD031","","SCS1","Deputy Director - Cancer & End of Life Care","'Responsible for Cancer, End of Life Care & Dermatology policy.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","","MD030","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD031","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person232"
"CNO006","","SCS1","Deputy Director Children - Families & Maternity: Delivery Systems & Corporate Functions","'Responsible for Oversight of corporate functions, inc Programme Office and Parliamentary Team. Cross-cutting policy work, inc system architecture (and NHS White Paper reforms) for children, commissioning, funding flows and interface with development of the Public Health Service.'","Department of Health","Department of Health","Chief Nursing Officer's Directorate","020 7210 4850","","CNO005","506419","0.6","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CNO006","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person128"
"CD007","","SCS1","Director GP Commissioning","'Responsible for: Policy on GP Commissioning.'","Department of Health","Department of Health","Managing Director for Commissioning Development","020 7210 4850","","CD002","845691","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CD007","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person280"
"HIP018","","SCS1","Deputy Director Tobacco","'Providing leadership and coordination, within the Department of Health, in relation to the Health Improvement Analysis Team; and providing professional leadership more widely in DH.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","","HIP014","972438","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/HIP018","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person317"
"SCLGCP011","","SCS1","Deputy Regional Director for Social Care and Local Partnerships - Yorks & Humber","'Responsible for: Leadership for the delivery of Social Care in the region.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","","SCLGCP008","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP011","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person153"
"SCLGCP006","","SCS1","Deputy Director - Older People and Dementia","'Leadership of the Older People and Dementia branch, focussing on improving the delivery of quality outcomes in health and social care services, to enable older people to live healthy, fulfilling and independent lives. This includes providing evidence, highlighting good practice, encouraging prevention and early intervention, together with support for the implementation of the National Dementia Strategy, and responsibility for NHS continuing healthcare, land long-term neurological conditions.'","Department of Health","Department of Health","Social Care Local Government & Care Partnerships Directorate","020 7210 4850","","SCLGCP002","615802","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/SCLGCP006","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person148"
"WFD010","","SCS1","Deputy Director - Professional Standards","'Delivering professional regulation in a way that reinforces quality.'","Department of Health","Department of Health","Workforce Directorate","020 7210 4850","","WFD009","542159","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/WFD010","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person249"
"PR006","Andrew Taylor","SCS2","Director - Co-operation and Competition Panel","'Responsible for: Operation of the Cooperation and Competition Panel.'","Department of Health","Department of Health","Managing Director for Provider Development","020 7210 4850","","PR001","910601","1","120000","124999","","Operational Delivery","","","http://reference.data.gov.uk/id/department/dh/post/PR006","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person268"
"PSF012","","SCS1","Deputy Director Resource Allocation & Income Generation","'Revenue allocation to the NHS (Policy & Analysis) Income Generation including charges for overseas visitors and the Injury Costs Recover Scheme NHS charities.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","","PSF010","514777","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/PSF012","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person98"
"MD009","Prof Keith Willett","SCS2","National Clinical Director for Trauma Care","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","","MD001","0","0.6","","","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD009","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person210"
"MD024","","SCS1","NHS Professional & Provider Programme Director","'Responsible for: MEE Healthcare Science Programme Board; working with Medical Royal Colleges; leadership for scientists; links with QIPP and broader policy initiatives.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4993","","MD023","0","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/MD024","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person225"
"CNO005","Heather Gwynn","SCS2","Director of CNO Directorate","'Responsible for the Directorate's work on Children, Families and Maternity; SCS2 input to work on HCAI as necessary; and support to CNO on DH corporate responsibilities. Responsible for taking forward the coalition commitment on increasing health visitor numbers.'","Department of Health","Department of Health","Chief Nursing Officer's Directorate","020 7210 4850","","CNO001","0","1","125000","129999","","Policy","","","http://reference.data.gov.uk/id/department/dh/post/CNO005","/data/dh/2011-03-31/Department-of-Health-Staff-and-Salary-Data---31-March-2011--(Final-Version).xls","person127"
