"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"41","","SCS1","CSA Operations Director","The CSA Operations Director is responsible for providing direction to the Child Support Agency division and for the delivery of perfomance indicators and service standards. This means delivering improved client service whilst continuing to achieve further efficiencies.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","CSA Operations Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","1","N/D","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/41","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person42"
"24","","SCS1","Head of Service Management","The Service Management team is responsible for technical architecture, service management and IT security. Technical architecture includes developing and delivering the technology strategies for the Commission's IT infrastructure including servers, desktop and telephony. Service management includes defining the strategy for the operational management of the Commission's systems and infrastructure, managing the third party operational suppliers, managing the IT budget. IT security includes managing and governing IT security, developing technical security architectures and solutions, conducting security accreditations and managing operational IT security incidents.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Information & Technology Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","5","515000","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/24","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person25"
"34","","SCS1","Head of IT Services","The IT Services team provides operational service management for the Commission's current applications and infrastructure. The team is responsible for incident, problem, availability, change request and service level management. Working with our IT suppliers, it ensures that our systems meet business needs in a cost effective manner. The team also provides IT services to support desktop PCs, telephones and networks. It also provides security accreditation and assurance services.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Information & Technology Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","5","3748707","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/34","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person35"
"40","","SCS1","Operations Support and Planning Director","The Operations Support and Planning Director is responsible for a range of geographically dispersed operational planning activities primarily focused on planning, supporting performance and service delivery, and co-ordinating effective business improvement.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","CSA Operations Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","41","9905380","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/40","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person41"
"16","","SCS1","Director of Child Maintenance Options","The Child Maintenance Options service provides free, impartial information on child maintenance arrangements, and supports parents to make informed decisions about the child maintenance arrangement most suited to their circumstances, whether this is a family-based or statutory arrangement or one made through the courts. Child Maintenance Options is available by phone, web or, for those most in need of more personalised help, through a face-to-face service. The Child Maintenance Options team in the Commission manages all aspects of the service from performance to service development.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Customer Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","50","N/D","0.8","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/16","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person17"
"17","","SCS1","Head of Commissioning","The Head of Commissioning manages the Commission�s relationships with Commercial partners for the provision of outsourced client facing and support services. They also manage the Commissions procurement and commercial functions, estates and facilities, and relationships with other public sector bodies through service level agreements.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Finance & Commercial Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","7","1566941","1","N/D","N/D","","Procurement","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/17","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person18"
"30","","SCS1","Planning Director","The Planning Directorate creates a corporate plan for the future of the Commission, securing funding and completing business cases as required. It is also responsible for detailed analysis, research and management information production to support a range of business decisions. The team is also responsible for the design and operation of all the Commissions formal internal meetings.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Finance & Commercial Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","7","1588940","1","N/D","N/D","","Planning","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/30","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person31"
"48","","SCS1","Head of HR Operations","The Head of HR Opetations provides clear direction and support in the development and delivery of HR products. This involves work in the following areas: Business Partners � Provision of expert HR decision making, support and guidance � Embedding HR policies and providing appropriate skills and awareness Employee Relations and Health & Safety � Management of Operational consultation forums � Development and implementation of the ER Framework Workforce Planning � Implementation of workforce plans � Maintaining and controlling change to Operational organisational design � Development and management of Attendance Management strategy","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Human Resources Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","6","3402513","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/48","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person49"
"49","","SCS1","Head of Product & Service Development - Statutory Scheme","The Head of Product & Service Development brings together client insight and Government Policy to define and develop the services that will be offered by the Commission. They also define the client experience and specify the service that will be delivered by Operational colleagues","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Customer Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","50","485000","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/49","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person50"
"1","Stephen Geraghty","SCS3","Commissioner","The Commissioner is the Chief Executive of the Commission and provides strategic leadership and direction to the organisation to enable it to achieve its core objective � to maximise the number of effective maintenance arrangements - through promoting financial responsibility, providing information and support through the Child Maintenance Options service and providing an efficient and effective statutory maintenance service, currently through the Child Support Agency. The Commissioner is also responsible for ensuring the organisation meets its objectives for the design and delivery of the future statutory scheme of child maintenance.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Commissioner","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","XX","122750","1","200000","204999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/1","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person2"
"46","","SCS1","Future Scheme Audit & Control","This team is responsible for designing the controls and assurance requirements within the Child Maintenance and Enforcement Future Scheme system. This includes ensuring that controls and checking functionality is built within the system itself, where appropriate, in addition to ensuring that procedures and ways of working, supported by effective training, are in place to support personnel working with our customers, in a controlled manner.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Finance & Commercial Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","45","N/D","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/46","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person47"
"21","","SCS1","Programme Director","The team are responsible for the planning, designing, building and delivery of the child maintenance Future scheme. This incorporates working with key third parties such as Tata Consulting Services, HMRC, DWP and JCP in order to deliver a system that meets the client and people needs.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","4","N/D","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/21","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person22"
"20","","SCS1","Programme Director","This team are responsible for the delivery of elements of the future scheme. This includes the organisation design, site strategy and any third party contracts.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","4","N/D","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/20","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person21"
"4","Ian Wright","SCS2","Change Director","The Change Directorate leads the implementation of major change projects across the Commission, ensuring that projects are delivered to time and to budget","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","1","2390343","1","115000","119999","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/4","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person5"
"6","Ian Pavey","SCS2","Human Resources Director","The HR Directorate is responsible for providing the Commission with effective HR leadership and direction. It shapes and embeds the Commission's 'People Strategy', ensuring that it supports delivery of the organisation's objectives to the highest standards. The Directorate has specific responsibility for: - organisation design - organisational capability including leadership development - recruitment - workforce planning, - HR policy, pay and reward - internal communications - Health and Safety - provision of operational HR support and services - training design, and - employee relations.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Human Resources Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","1","620737","1","115000","119999","","Human Resources","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/6","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person7"
"42","","SCS1","Client Services Director","The Client Services Director is responsible for: - Assessing and making payment arrangements for new and repeat child maintenance applications. - Updating child maintenance cases by processing changes of circumstances to ensure that the correct amount of child maintenance is paid. - Provision of telephony, face to face visiting and Welsh Language services. - Responding to complaints received from clients or MPs, ensuring that the reason for the complaint is addressed and appropriate action taken to resolve the issues.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","CSA Operations Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","41","57546280","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/42","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person43"
"45","","SCS1","Risk & Assurance Director","The Risk and Assurance Director is responsible for: promoting a risk culture; identifying, assessing and controling risks; ensuring the Commission has an effective control framework in place to minimise risks and for assuring compliance with it, including preparing the annual Statement of Internal Control; measuring the accuracy and quality of Child Support Agency decisions; developing and implementing policies and practices to protect the physical security of people in the Commission; providing independent security accreditation services for IT systems; and embedding effective business continuity arrangements across the organisation.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Finance & Commercial Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","7","1756352","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/45","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person46"
"10","","SCS1","Head of Policy","The Policy division is made up of three teams: Policy Team � Ensuring the law governing child support is fit for purpose and the Commission�s policies, procedures, and handling of individual cases are in line with the law; Advice and Guidance Team - Providing support to frontline colleagues to ensure that child support cases are handled in line with Commission policies and procedures; Judicial Review Team � Ensuring those cases on which we face escalated legal action are managed in line with legal advice and court requirements.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Corporate Affairs Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","2","1147475","1","N/D","N/D","","Policy","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/10","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person11"
"13","","SCS1","Head of Legal","The Legal Team provides a wide ranging legal advice service to the Commission, covering commercial contracts/procurement exercises (including business process outsourcing and specialist services), employment law/transfers of undertakings, privacy law, freedom of information, civil enforcement and public law. The Head of Legal is the Legal Advisor to the Commission and is responsible for Board Governance. The Team also incorporates a criminal prosecutions functionwhich brings prosecutions for fraud, theft and other offences under Child Support Legislation.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Corporate Affairs Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","2","285560","1","N/D","N/D","","Law","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/13","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person14"
"28","","SCS1","Head of Strategy, Policy and Reward","The Strategy, Policy and Reward team has two main fuctions; firstly to provide HR strategy and policy development (covering reward, employee relations, employment matters and SCS) and secondly to design and build a new employment proposition to support the delivery of the future scheme of child maintenance.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Human Resources Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","6","451500","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/28","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person29"
"26","","SCS1","Head of Organisational Capability","The Organisation Capability Team is responsible for the overall design of the organisation and for ensuring that the Commission has the right number of people available in the right locations and with the right skills to deliver its objectives. The Organisational Capability team also ensures and develops the right skills for senior leaders as well as sucession planning for pivotal roles.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Human Resources Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","6","N/D","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/26","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person27"
"5","Simon McKinnon","SCS2","Information and Technology Director","The Information and Technology Directorate is responsible for ensuring that the Commission�s current and future Information Technology and Information Management needs are met. Working with the outsourced contracts of the Department for Works and Pensions, the Directorate provides local IT support, telephony services, and operational support of our current business applications. The Directorate is also supporting the Commission�s change programme building with third parties a range of new applications for the future child maintenance scheme. In addition, the directorate provides information assurance and IT security services to protect the information and systems within the Commission.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Information & Technology Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","1","N/D","1","125000","129999","","Information Technology","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/5","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person6"
"33","","SCS1","Head of People Development","The People Development Team is responsible for providing the Commission with a range of products and interventions to support the development of its people, enabling them to deliver the organisation�s objectives. The People Development team has specific responsibility for: - Delivery of leadership and management development - identification and development of colleagues with high potential - activity to improve people engagement - design, development, maintenance and evaluation of all business specific training. - Ownership of the HR Change programme, ensuring that it is integrated with the overall Commission Change programme","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Human Resources Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","6","1141370","1","N/D","N/D","","Human Resources","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/33","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person34"
"2","Susan Park","SCS2","Corporate Affairs Director","The function of the Corporate Affairs directorate is to achieve the objectives provided to the Commission by statute and Ministers by formulating a strategy for the organisation, ensuring that the policy and legal framework is aligned with the strategy, that decision making adheres to the legal framework, and that the reputation of the organisation is managed as we carry the strategy through.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Corporate Affairs Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","1","201638","1","120000","124999","","Policy","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/2","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person3"
"9","","SCS2","Managing Director - CSA","The Managing Director - CSA provides direction to the Agency and is accountable for the management and performance of the Agency.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","CSA","","","1","0","","","","","","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/9","",""
"36","","SCS1","Clerical and Client Payment Services Director","The Clerical and Client Payment Services Director is responsible for: � Processing receipts and payments timeously through the Agency�s collection service. � Improving performance on cases managed off the Commission's main IT systems (improving compliance, increasing collections, reducing arrears and complaints handling). � Reducing the stock and flow of cases managed off the main IT systems � Improving efficiency of the process of managing cases off the main IT systems (reducing operating cost per case)","Department for Work and Pensions","Child Maintenance and Enforcement Commission","CSA Operations Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","41","19750413","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/36","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person37"
"19","","SCS1","Head of Business Architecture and Design","The Business Architecture and Design Team design and develop business processes and procedures for the Commission.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Change Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","4","2678477","1","N/D","N/D","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/19","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person20"
"25","","SCS1","Head of Information Management","The Information Management team is responsible for information assurance, knowledge management and management information systems for the Commission. Information assurance includes defining the Commission's approach to the protection of Commission information including that of clients and providing assurance of information risks. Knowledge management includes the Commission's approach to managing unstructured data and developing and delivering solutions to support this approach. Management information includes the development and delivery of data warehouse, business intelligence and other management information systems and maintenance of the Commission's data model.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Information & Technology Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","5","552000","1","N/D","N/D","","Knowledge and Information Management (KIM)","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/25","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person26"
"32","","SCS1","Financial Controller & Head of Financial Management","The Financial Accounting, Management and Control team is responsible for all the Commission's financial reporting. The team: - Produces the annual report and accounts and the client funds account. - Reports financial performance and forecasts to the business monthly. - Accounts for payments of child maintenance to our clients and monitor the Commission's bank accounts. - Manages the government spending controls on behalf of the business. - Manages financial compliance and propriety. - Designs and implements financial systems and controls. - Monitors costs and recommend savings.","Department for Work and Pensions","Child Maintenance and Enforcement Commission","Finance & Commercial Directorate","0207 853 8012","transparency.questions@childmaintenance.gsi.gov.uk","7","2241236","1","N/D","N/D","","Finance","","","http://reference.data.gov.uk/id/public-body/child-maintenance-and-enforcement-commission/post/32","/data/childmaintenance/2011-03-31/Upload-FINAL---02-June-11.xls","person33"
