"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"HO_NHO007v3","Ken Allison","SCS2","Head of Asset Management","Lead the implementation of sustainable Asset Management practices on a lifecycle basis across the planning, delivery, operation, maintenance and disposal Flood Risk Management assets to enable savings against corporate plan targets..'","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Asset Management","08708506506","enquiries@environment-agency.gov.uk","HO_FCRM001","766291","1","85000","89999","","Science and Engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHO007v3","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person72"
"HO_FCRM002","N/D","SCS1","Head of Strategy and Engagement","Set and advocates the strategic direction and lead on some of our national stakeholder relationships for the Flood and Coastal Risk Management (FCRM) Directorate","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Strategy and Engagement","08708506506","enquiries@environment-agency.gov.uk","HO_FCRM001","1488304","1","0","0","","Science and Engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FCRM002","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person21"
"HO_NHO002v5","Andrew Wood","SCS2","Deputy Director of Operations","To provide strategic leadership and direction to (the) key national operational services/service units, ensuring they are aligned to and collectively reflect the priorities of the Corporate Strategy, driving continuous improvement in the way business operates. Providing a strategic focus for quality assurance, performance monitoring and assessment and operational efficiency programmes. '","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Operations - Deputy Director of Operations","08708506506","enquiries@environment-agency.gov.uk","HO_NHO000v2","461163","1","110000","114999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHO002v5","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person26"
"HO_NOS001v3","N/D","SCS1","Head of Function - National Operations","To lead in the development and delivery of effective National Once Operational Services which include National Permitting; Air and Marine Monitoring and Modelling; Waste Technical Services (Transfrontier Shipment, Producer Responsibility and Landfill Allowance Trading) in order to improve organisational efficiency.'","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - National Operations Services","08708506506","enquiries@environment-agency.gov.uk","HO_NHO002v5","5988426","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NOS001v3","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person99"
"HO_EBRI004","N/D","SCS1","Head of Function - Environment and Business","Deal with permit issue, compliance and enforcement. They develop and maintain influential relationships with a wide range of customers on the regulation of major installations; chemical plants; industrial sectors such as cement; landfill sites; composting; anaerobic digestion; secondary metals; treatment; recovery; and hazardous waste storage.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Regulated Industry - Site Based Regulation","08708506506","enquiries@environment-agency.gov.uk","HO_EBRI001","1209588","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBRI004","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person63"
"HO_CED001","Paul Leinster","SCS4","Chief Executive Officer","CEO","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Chief Executive's Directorate","08708506506","enquiries@environment-agency.gov.uk","XX","1137441","1","190000","194999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_CED001","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person2"
"AN_EARA001v3","Paul Woodcock","SCS2","Director, AN","Provide strategic direction in the protection and enhancement of the environment in the business unit and contribute to protect and enhance the environment across England and Wales, within the scope of Environment Agency responsibility and influence.'","Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Anglian Office - Anglian Office","08708506506","enquiries@environment-agency.gov.uk","HO_NHO000v2","378322","1","105000","109999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/AN_EARA001v3","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person10"
"HO_EBLW003","N/D","SCS1","Head of Function - Environment and Business","The team leads our policy work on the quality and management of land, water and in particular biodiversity, freshwater fisheries, the marine environment. This includes River Basin Management Plans (which set out arrangements for delivering good ecological conditions for water and wetlands as part of the Water Framework Directive).'","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Land & Water Quality","08708506506","enquiries@environment-agency.gov.uk","HO_EBLW001","1492546","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBLW003","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person55"
"HO_EBLW004","N/D","SCS1","Head of Function - Environment and Business","Our water management work makes a positive difference, every day, to the quality of life in England and Wales.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Land & Water Quality - Water Resources","08708506506","enquiries@environment-agency.gov.uk","HO_EBLW001","1275250","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBLW004","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person57"
"HO_EVED166","Catherine Wright","SCS2","Head of Strategy & Reporting","To provide strategic direction and leadership to Environment Agency staff on the Performance Management process. To assess organisational context and recommend appropriate strategies. Responsible for developing and maintaining a robust performance management system across the Environment Agency. Influence directly senior management to improve performance planning and recording. To Champion the delivery of excellent performance planning, target setting and review across the Environment Agency. To develop and own the Scorecard system of performance management'","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Evidence - Strategy & Reporting","08708506506","enquiries@environment-agency.gov.uk","HO_EVD100","1321910","1","80000","84999","","Planning","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EVED166","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person18"
"HO_FFC001","N/D","SCS1","Head of Function - National Operations","To set up and lead the development of the Environment Agency and Met Office Joint Centre. This role sets up a joint flood and weather forecasting unit to help improve flood forecasting and warning techniques and lead in discussions with Central Government on the future management of flood and natural hazard forecasting for the UK.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - Flood Forecasting Centre","08708506506","enquiries@environment-agency.gov.uk","HO_NHO002v5","412888","1","0","0","","Science and Engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FFC001","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person92"
"SE_EPOW10000Tv2","N/D","SCS1","Head of Function - Operations South East","Our job means influencing partners and other organisations to put the environment at the heart of decision making. It means using our knowledge of the environment and high-quality communications to change behaviours, from farmers to local authorities","Department for Environment, Food and Rural Affairs","Environment Agency","South East - South East Office - Environment and Performance Management","08708506506","enquiries@environment-agency.gov.uk","SE_RLT50000","244365","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SE_EPOW10000Tv2","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person135"
"HO_FCRM017","Vacant","SCS1","Head of Function - Flood and Coastal Risk Management","The Head of Inland Overview is concerned with all sources of flood risk (rivers, surface water, ground water and reservoirs flooding) except the sea'","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Strategy and Engagement - Inland Overview","N/A","enquiries@environment-agency.gov.uk","HO_WMFD005v3","0","1","0","0","","Science and Engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FCRM017","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person77"
"NE_XMT02","N/D","SCS1","Head of Function - Operations North East","Lead and manage all aspects of business and people related activity in the Area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management Team.","Department for Environment, Food and Rural Affairs","Environment Agency","North East - Yorkshire Area","08708506506","enquiries@environment-agency.gov.uk","NE_XMT01v2","12238668","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/NE_XMT02","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person127"
"HO_EVED066v3","Robin Gaulton","SCS2","Head of Evidence Services","Provides strategic and professional leadership for the organisation on data, mapping, modelling and information assets. They also provide an overview on Economics, Statistics and Social Science.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Evidence - Evidence Services","08708506506","enquiries@environment-agency.gov.uk","HO_EVD100","170788.59","1","90000","94999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EVED066v3","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person16"
"MD_EMC1000v1","N/D","SCS1","Head of Function - Operations Midlands","Lead and manage all aspects of business and people related activity in the Area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management Team.","Department for Environment, Food and Rural Affairs","Environment Agency","Midlands - Central","08708506506","enquiries@environment-agency.gov.uk","MD_EMMX001v3","6016804","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/MD_EMC1000v1","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person119"
"HO_MAP331","N/D","SCS1","Head of Function - National Operations","Provides high quality data for decision making to protect and improve the environment through the national once delivery of air quality compliance checking and ambient air quality monitoring, radiological monitoring, marine monitoring, fish movements, fish ageing and fish disease work","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - Monitoring, Assessment and Planning - National Monitoring","08708506506","enquiries@environment-agency.gov.uk","HO_MAP001","2326640","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_MAP331","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person94"
"HO_HR0001","Charles Pattinson","SCS2","Head of Human Resources","Deliver the HR strategy for the organisation, influencing Directors and senior management to ensure the strategy is positioned and integrated effectively into the business, to support the changing needs of the organisation and be the best we can.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Human Resources","08708506506","enquiries@environment-agency.gov.uk","HO_LE1000","505690","1","100000","104999","","Human Resources","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_HR0001","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person29"
"CY_MDI10v2","Christopher Mills","SCS2","Director Wales","Provide strategic direction in the protection and enhancement of the environment in the business unit and contribute to protect and enhance the environment across Wales, within the scope of Environment Agency and WAG responsibility and influence.'","Department for Environment, Food and Rural Affairs","Environment Agency","Wales - Wales Office","08708506506","enquiries@environment-agency.gov.uk","HO_NHO000v2","596339","1","105000","109999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/CY_MDI10v2","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person36"
"HO_EBRI001","Harvey Bradshaw","SCS2","Head of Regulated Industry","Accountable for regulation across the E&B business. This includes permitting, compliance monitoring and better regulation approaches designed to achieve our objectives at lower cost. It provides the focal point for our relationships with companies and trade bodies dealing with waste management, industrial production (such as cement and metals), combustion (such as waste to energy), energy generation and nuclear power. It is also the focal point for government departments dealing with regulation, waste, sustainable consumption and production, air quality and radioactive substances.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Regulated Industry","08708506506","enquiries@environment-agency.gov.uk","HO_EBD001","377767","1","85000","89999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBRI001","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person15"
"HO_FIN1016","Robert Branson","SCS2","Head of Financial Management","Investigate the issues and challenges facing the directorate and it's customers within the business and beyond and then help Finance have the tools in place to provide the best service possible. Have a role in checking compliance with policies and procedures.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Finance - Financial Management","08708506506","enquiries@environment-agency.gov.uk","HO_NHF008","290450","1","85000","89999","","Finance","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FIN1016","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person24"
"MD_REP1000v2","N/D","SCS1","Head of Function - Operations Midlands","Our job means influencing partners and other organisations to put the environment at the heart of decision making. It means using our knowledge of the environment and high-quality communications to change behaviours, from farmers to local authorities","Department for Environment, Food and Rural Affairs","Environment Agency","Midlands - Midlands Office - Environment and Performance Manager","08708506506","enquiries@environment-agency.gov.uk","MD_EMMX001v3","1805231","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/MD_REP1000v2","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person121"
"HO_FIN1017","N/D","SCS1","Head of Function - Finance","Investigate the issues and challenges facing the directorate and it's customers within the business and beyond and then help Finance have the tools in place to provide the best service possible. Have a role in checking compliance with policies and procedures.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Finance - Financial Management","08708506506","enquiries@environment-agency.gov.uk","HO_FIN1016","704606","1","0","0","","Finance","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_FIN1017","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person85"
"HO_WMFD004v5","N/D","SCS1","Head of Function - Flood and Coastal Risk Management","Leads on the Environment Agency's overall approach to incident management, whatever the situation. This includes provision of expert advise to our operations staff on incident planning and management as well as advising Government on our responsibilities and capability as a Category 1 responder under the Civil Contingencies Act.'","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Incident Management - Incidents & Flood Response","08708506506","enquiries@environment-agency.gov.uk","HO_FCRM003","887954","1","0","0","","Science and Engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_WMFD004v5","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person20"
"NW_NAB1","N/D","SCS1","Head of Function - Operations North West","Generic Manager of Business for given area of responsibility.","Department for Environment, Food and Rural Affairs","Environment Agency","North West - North Ambition","08708506506","enquiries@environment-agency.gov.uk","NW_EARDv3","418185","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/NW_NAB1","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person129"
"SE_RLT10000","N/D","SCS1","Head of Function - Operations South East","Lead and manage all aspects of business and people related activity in the Area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management","Department for Environment, Food and Rural Affairs","Environment Agency","South East - North East Thames","08708506506","enquiries@environment-agency.gov.uk","SE_RLT00000","8545492","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/SE_RLT10000","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person134"
"AN_EANA001v2","N/D","SCS1","Head of Function - Operations Anglian","Lead and manage all aspects of business and people related activity in the Area in order to ensure the corporate business plan is delivered at local level. Contribute to the leadership and progress of the Local Business Unit as a member of its Management Team.","Department for Environment, Food and Rural Affairs","Environment Agency","Anglian - Northern","08708506506","enquiries@environment-agency.gov.uk","AN_EARA001v3","8388283","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/AN_EANA001v2","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person40"
"HO_NHF008","Mark McLaughlin","SCS3","Director of Finance","Directs the Finance Directorate and is responsible for defining our strategy and policies, and for liaising with Government. '","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Finance","08708506506","enquiries@environment-agency.gov.uk","HO_CED001","632652","1","145000","149999","","Finance","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHF008","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person6"
"HO_WMFD005v3","Vacant","SCS1","Head of Function - Flood and Coastal Risk Management","Lead the scoping, development, positioning, implementation, and monitoring of the vision and the Corporate Strategy for the Environment Agency to support the Chief Executive and provide direction that delivers environmental outcomes. Facilitate and influence Directors and their reports to identify and address change programmes across the organisation. Provide the mechanisms for this, to ensure better ways of working (internally and externally) and efficiencies across the organisation.'","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Flood and Coastal Risk Management - Strategy and Engagement - Stakeholder and Legal Development","N/A","enquiries@environment-agency.gov.uk","HO_FCRM002","0","1","0","0","","Science and Engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_WMFD005v3","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person78"
"HO_CISCON014","N/D","SCS1","Head of Function - Resources","Part of Corporate Information Services, providing IT support to the Environment Agency.'","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Corporate Information Services - Solutions Del","08708506506","enquiries@environment-agency.gov.uk","HO_CIS001","2648338","1","0","0","","Information Technology","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_CISCON014","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person113"
"HO_EVED013","N/D","SCS1","Head of Function - Evidence","Leads the delivery of the Vision and Mission of the Evidence Directorate by leading the delivery of science research and development, professional science advice and driving technological innovation to improve the quality of the Evidence underpinning our corporate strategies and policies.'","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Evidence - Research & Innovation","08708506506","enquiries@environment-agency.gov.uk","HO_EVED001v2","1632106","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EVED013","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person66"
"HO_CIS282v5","N/D","SCS1","Head of Function - Resources","Lead the delivery of the Programme to ensure it delivers a range of benefits including both efficiency and environmental management benefits.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Resources - Corporate Information Services","08708506506","enquiries@environment-agency.gov.uk","HO_CIS001","0","1","0","0","","Information Technology","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_CIS282v5","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person108"
"NW_FCRM1","Vacant","SCS1","Head of Function - Operations North West","Lead on strategic flood (and coastal) management for the locality, by influencing and engaging with all external regional customers at a senior level for flood and coast. Provide technical leadership for local flood (and coastal) risk management, acting as advocate for the Environment Agency, advising and communicating the future strategic direction for the locality. Leading on planning and management of all local flood incidents and emergencies, and providing a consistent mechanism for other types of incident.","Department for Environment, Food and Rural Affairs","Environment Agency","North West - North West Office - Flood and Coastal Risk Management","N/A","enquiries@environment-agency.gov.uk","NW_EARDv3","0","1","0","0","","Science and Engineering","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/NW_FCRM1","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person130"
"HO_EBPD001","Pamela Gilder","SCS2","Programme Director","To provide leadership and direction for the Environment Agencys water resources activities. To ensure that the water companies of England and Wales are planning and investing to ensure secure sustainable water supplies to their customers, and report to ministers as necessary.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Environment and Business - Programme Director","08708506506","enquiries@environment-agency.gov.uk","HO_EBD001","401318","1","90000","94999","","Programme and Project Management (PPM)","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EBPD001","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person14"
"HO_NOS006v2","N/D","SCS1","Head of Function - National Operations","Regulates emissions, movement and removal of waste. Seeks to reduce environmental impact of this.'","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - National Operations Services - National Trading and Regulatory Services","08708506506","enquiries@environment-agency.gov.uk","HO_NOS001v3","3994013","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NOS006v2","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person101"
"HO_NHO026","Vacant","SCS1","Head of Function - Operations","Lead the delivery of the Programme to ensure it delivers a range of benefits including both efficiency and environmental management benefits.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Operations - National Operations Delivery","N/A","enquiries@environment-agency.gov.uk","HO_NHO034","118569","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHO026","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person106"
"HO_EVD100","Miranda Kavanagh","SCS3","Director of Evidence","The Evidence Directorate ensures that compelling evidence drives the Environment Agency's strategy, work programme, and reputation.'","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Evidence","08708506506","enquiries@environment-agency.gov.uk","HO_CED001","321476","1","135000","139999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EVD100","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person4"
"HO_EVED203v2","N/D","SCS1","Head of Function - Evidence","Provide compelling environmental evidence to support development of our Regional Contribution and our tactical plans so webest target our efforts to deliver the outcomes we seek","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - Evidence - Strategy & Reporting - Strategic Environment Planning","08708506506","enquiries@environment-agency.gov.uk","HO_EVED166","384054","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_EVED203v2","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person68"
"HO_NHOD100v4","N/D","SCS1","Head of Function - National Operations","Head Office Operationsprovides secretariatand business supportto the Director and Deputy Director of Operations.We representlocalOperations teamsnationally and translate the national 'ask' into local delivery.","Department for Environment, Food and Rural Affairs","Environment Agency","Head Office - National Operations - Operations Planning & Development - Planning Performance & Communications - Planning & Performance","08708506506","enquiries@environment-agency.gov.uk","HO_NHO000v2","891912","1","0","0","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/environment-agency/post/HO_NHOD100v4","/data/environment-agency/2011-09-30/government-staff-and-salary-data-template---October-2011.xls","person103"
