"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"50028822","","SCS1","Head of Practice Improvement","This unit supports all police forces across the UK through the provision of doctrine, advice and good practice, assisting forces in their implementation of products and services, together with programme and project management advice if required.","Home Office","National Policing Improvement Agency","PPP","0800 496 3322","enquiries@npia.pnn.police.uk","50034985","1311926","1","80000","84999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50028822","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person13"
"50003617","","SCS1","Service Director (Learning&Leadership)","The Learning Programmes and Leadership unit has responsibility for developing and improving leadership within the police service. They also support policing improvements by providing innovative, timely and relevant learning solutions to assist in reducing crime, maintaining order, bringing criminals to justice, protecting and reassuring the public. Delivering a suite of high quality open leadership development programmes at all levels to meet the needs of policing nationally and developing strategic partnerships for international training, learning & development.","Home Office","National Policing Improvement Agency","People & Dev","0800 496 3322","enquiries@npia.pnn.police.uk","50003613","0","1","100000","104999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50003617","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person27"
"50029515","","SCS1","Head of Property Services","This unit is structured into North and South regions and is responsible for facilities management, colleague and visitor support services, estate utilisation and business development. The Head of unit is responsinle for a capital programme of �32m and a budget of �22m across the 11 sites.","Home Office","National Policing Improvement Agency","Resources","0800 496 3322","enquiries@npia.pnn.police.uk","50004782","811947","1","70000","74999","","Property and asset management","","","http://reference.data.gov.uk/id/public-body/npia/post/50029515","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person29"
"50028714","","SCS1","ACC ISIS","The Information Systems Improvement Strategy (ISIS) is a reform programme for the police service that will use IT as an enabler for business change. This will release savings and deliver operational improvements across policing and into the wider criminal justice system.","Home Office","National Policing Improvement Agency","ICTS","0800 496 3322","enquiries@npia.pnn.police.uk","50019510","0","1","95000","99999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50028714","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person24"
"50005487","","SCS1","Head of Human Resources","The HR unit provides a professional service to help harness and develope the capabilities and motivation of its people.� They provide a range of specialist and transactional services to staff, management and other stakeholders.� Based in London and Bramshill, they provide a range of HR support for all of the NPIA staff across all locations.","Home Office","National Policing Improvement Agency","Resources","0800 496 3322","enquiries@npia.pnn.police.uk","50004782","1298231","1","75000","79999","","Human Resources","","","http://reference.data.gov.uk/id/public-body/npia/post/50005487","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person21"
"50005095","","SCS1","Head of TPMU","TPMU provides and supports a range of IT-enabled projects and programmes that assist policing partners in managing their core business processes. All services are provided in accordance with ISO9000 approved processes and procedures that are fully conformant with the IT Infrastructure Library (ITIL). All of its Programmes, Products and Services are managed in accordance with the NPIA's Portfolio Management disciplines.","Home Office","National Policing Improvement Agency","Operations","0800 496 3322","enquiries@npia.pnn.police.uk","50004834","4325926","1","85000","89999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50005095","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person16"
"50003613","Angela O'Connor","SCS2","Chief People Officer","This unit is divided into the two business units, People Strategy & Org Development and Learning Development & Leadership. The Directorate looks after learning, leadership, strategy and organisational development within forces and is responsibile for developing and implementing a People Strategy for Policing in England and Wales which provides a framework to support forces to design and manage flexible, effective and productive workforces that meet local and national policing needs. The unit is also responsibility for developing and improving leadership within the police service.","Home Office","National Policing Improvement Agency","People & Dev","0800 496 3322","enquiries@npia.pnn.police.uk","50005951","2141282","1","120000","124999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50003613","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person3"
"50005739","","SCS1","Head of Finance","The Finance Unit supports the NPIA business units in the delivery of day-to-day financial business, budget reductions and through the transition to one or more successor bodies. They aim to promote efficient and proportionate financial management; to invest in our staff and�continiously improve our end-to-end processes to ensure that the NPIA get it right first time, every time.","Home Office","National Policing Improvement Agency","Resources","0800 496 3322","enquiries@npia.pnn.police.uk","50004782","1618763","1","95000","99999","","Finance","","","http://reference.data.gov.uk/id/public-body/npia/post/50005739","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person22"
"50005013","","SCS1","Head of Specialist Operational Support","Specialist Operational Support comprises of four units; Crime Operational Support, Serious Crime Analysis Section (SCAS), Uniform Operational Support and the Specialist Operations Centre. The unit delivers its service's to all UK forces, utilising teams of skilled specialist staff experienced in critical incidents, operational issues and serious crime investigations. The unit also has strong links with NPIA Professional Practice and Specialist Training to collect and disseminate good practice.","Home Office","National Policing Improvement Agency","Operations","0800 496 3322","enquiries@npia.pnn.police.uk","50004834","3556227","1","75000","79999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50005013","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person7"
"50004837","","SCS1","Head of PNC Services","NPIA's PNC Services is the service provider of the PNC (Police National Computer), ViSOR (Dangerous Persons Database), NFLMS (National Firearms Licensing Systems) and NABIS (National Ballistics Information System). ViSOR and NFLMS are accessed directly by forces/ enforcement agencies, but they are also linked directly to the PNC via an electronic interface. We are both proud and committed to providing national information systems that support operational policing throughout the UK.","Home Office","National Policing Improvement Agency","Operations","0800 496 3322","enquiries@npia.pnn.police.uk","50004834","10012454","1","85000","89999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50004837","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person17"
"50028982","","SCS1","Head of Strategy Unit","The Strategy Unit is part of the Strategy Group. They were set up in autumn 2009 to strengthen the NPIA's capability to deliver a cross-Agency response to the major challenges facing police improvement. They lead major projects ourselves and act as an internal strategic consultancy. They work with police forces and NPIA teams in providing strategic advice on policies and projects.","Home Office","National Policing Improvement Agency","CEO Directorate","0800 496 3322","enquiries@npia.pnn.police.uk","50005951","380832","1","75000","79999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50028982","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person25"
"50034985","","SCS1","Service Director","The directorate comprises of major business change programmes, such as Schengen, and three service areas.","Home Office","National Policing Improvement Agency","PPP","0800 496 3322","enquiries@npia.pnn.police.uk","50035468","1385603","1","95000","99999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50034985","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person30"
"50004782","David Horne","SCS2","Director of Resources","The Director of Resources is responsible for the internal business services for the NPIA to support the delivery of the organisation's objectives, including the procurement of key contracts for the wider police service. The Directorate manages and develops the NPIA national estate, its staff of over 2000, its capital and resource budgets and the procurement and commercial management of key national policing contracts.The Directorate also drives the delivery of savings within the Agency. The Directorate also maintains the organisation's corporate information system.","Home Office","National Policing Improvement Agency","Resources","0800 496 3322","enquiries@npia.pnn.police.uk","50005951","487789","1","125000","129999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50004782","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person4"
"50035468","Paul Minton","SCS2","Director of PPP / Deputy CEO","The directorate comprises of major business change programmes, such as Schengen, and three service areas. As Deputy Chief Executive and Chief Operating Officer, Paul is also chair of the NPIA's Operating Board.","Home Office","National Policing Improvement Agency","PPP","0800 496 3322","enquiries@npia.pnn.police.uk","50005951","2170095","1","145000","149999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50035468","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person5"
"50004568","","SCS1","Head of Police Science & Forensics","The Police Science and Forensics Unit develops science and forensic policy and implements the service's forensic science strategy. They provide support to forces in forensic medicine and pathology and deliver services using the DNA database. They also develop and maintain the 2009-2014 police science and technology strategy.","Home Office","National Policing Improvement Agency","ICTS","0800 496 3322","enquiries@npia.pnn.police.uk","50034985","3413245","1","85000","89999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50004568","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person28"
"50005399","","SCS1","Head of Commercial & Procurement","The Commercial and Procurement Unit provides commercial leadership across the NPIA, with the aim of maximising value for money, minimising risk and ensuring provision of high service levels on a complex range of goods and services. It also works externally with the Police Service to support best practice procurement and national collaborative contracts that police forces can use.","Home Office","National Policing Improvement Agency","Resources","0800 496 3322","enquiries@npia.pnn.police.uk","50004782","2596543","1","85000","89999","","Procurement","","","http://reference.data.gov.uk/id/public-body/npia/post/50005399","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person31"
"50003619","","SCS1","Head of Learning Strategy","Learning Programmes works closely with experts in forces and in other parts of NPIA to ensure that programmes reflect current thinking, Professional Practice and are legally and diversity verified. To assist forces in managing the delivery of learning programmes, they provide the Managed Learning Environment (MLE), e-learning and immersive learning through Hydra. The unit ensures that the NPIA learning programmes are fit for purpose, by building in quality assurance and evalutaion criteria. They work closely with force evaluators and force training managers to ensure evaluation information is captured and analysed as learning programmes roll out across the service. This enables them to swiftly identify when aspects of the programme need to change.","Home Office","National Policing Improvement Agency","People & Dev","0800 496 3322","enquiries@npia.pnn.police.uk","50003617","4115256","1","85000","89999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50003619","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person14"
"50005808","","SCS1","Head of Police Leadership Services","The Police Leadership Services team is responsible for the delivery of the National Senior Careers Advisory Service (NSCAS) which is a career and leadership development service. They also support forces in the delivery of the existing High Potential Development Scheme (HPDS) which develops new recruits and existing junior officers with the potential to become future leaders.","Home Office","National Policing Improvement Agency","People & Dev","0800 496 3322","enquiries@npia.pnn.police.uk","50003617","1258051","1","85000","89999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50005808","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person11"
"50030144","","SCS1","Head of Sec & Policing Portfolio Unit","This unit works at the centre of the NPIA to ensure that the Agency fulfils many of its corporate and statutory functions. This includes: providing private office support to the CEO and Chairman; managing corporate governance and all NPIA Parliamentary business; co-ordinating the NPIA's response to�new�policing policy, legislation and the reducing bureaucracy agenda;�liaision with�Home Office and�Ministers' Private Offices; leading on business planning, performance and risk, and�the policing portfolio.","Home Office","National Policing Improvement Agency","CEO Directorate","0800 496 3322","enquiries@npia.pnn.police.uk","50005951","1423647","1","75000","79999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50030144","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person9"
"50027578","","SCS1","Head of Directorate Governance Unit","The unit supports the Chief People Officer and Service Driectors in the delivery of the People Strategy involving close liaison with Heads on Unit and Project leads across the directorate and the Agency. They have a key role to play in ensuring that robust governance exists for each element of the Peopl Strategy, and making sure that deliverables are achieved on time.","Home Office","National Policing Improvement Agency","People & Dev","0800 496 3322","enquiries@npia.pnn.police.uk","50003613","300329","1","75000","79999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50027578","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person20"
"50005951","Nicholas Gargan","SCS2","CEO","The CEO directorate comprises Corporate and Public Affairs and Strategy divisions. The Corporate and Public Affairs division is responsible for the provision of executive support to the Chief Executive, Chairman, Directors and Board members. They are also responsibile for Marketing & Communications, Government liaison, Policy, EDHR, legal services and Private Office.","Home Office","National Policing Improvement Agency","CEO Directorate","0800 496 3322","enquiries@npia.pnn.police.uk","XX","570853","1","145000","149999","","Operational Delivery","","","http://reference.data.gov.uk/id/public-body/npia/post/50005951","/data/npia/2011-03-31/government-staff-and-salary-data-blank-template---March-2011---NPIA.xls","person2"
