"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?","URI","source_file","source_line"
"CPS-C-024","N/D","SCS1","Deputy Chief Crown Prosecutor","To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management. To promote CPS core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place. They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Areas responsibilities and relationships.","Crown Prosecution Service","Crown Prosecution Service","EASTERN","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-G-007","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-C-024","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person25"
"CPS-C-025","N/D","SCS1","Deputy Chief Crown Prosecutor","To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management. To promote CPS core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place. They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Areas responsibilities and relationships.","Crown Prosecution Service","Crown Prosecution Service","Merseyside and Cheshire","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-G-006","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-C-025","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person26"
"CPS-C-020","N/D","SCS1","Deputy Chief Crown Prosecutor","To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management. To promote CPS core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place. They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Areas responsibilities and relationships.","Crown Prosecution Service","Crown Prosecution Service","North West","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-G-005","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-C-020","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person21"
"CPS-G-017","Alison Saunders","SCS2","Chief Crown Prosecutor","Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and to the Chief Operating Officer for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Deputy Chief Crown Prosecutors within their Area.","Crown Prosecution Service","Crown Prosecution Service","London Operations Centre","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-S-027","424847","1","120000","124999","","Law","","","http://reference.data.gov.uk/id/department/cps/post/CPS-G-017","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person63"
"CPS-G-016","N/D","SCS1","London Legal Director (South)","Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and to the Chief Operating Officer for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Deputy Chief Crown Prosecutors within their Area.","Crown Prosecution Service","Crown Prosecution Service","London Operations Centre","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-G-017","16752760","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-G-016","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person62"
"CPS-C-011","N/D","SCS1","Deputy Chief Crown Prosecutor","To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management. To promote CPS core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place. They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Areas responsibilities and relationships.","Crown Prosecution Service","Crown Prosecution Service","EASTERN","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-G-007","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-C-011","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person12"
"CPS-S-006","N/D","SCS1","Head of Central Fraud Group North  Fiscal/Non Fiscal","This role covers a range of core functions from complex casework to policy to people management. The job holder will work in partnership with a wide range of experts to achieve CPS goals. They influence the CPS business model, and are adept at communicating it to internal and external audiences and . They provide assurance to the CPS Board on the achievement of the highest standards of internal controls and public sector governance. They . They are able to develop team capability in line with the business plan and organisational vision and and to manage change effectively, identifying resistance, building engagement, and involvement, and recognising and rewarding innovation. R They take responsibleility for the successful delivery of programme benefits through cost effective measurement processes and oversee the development and delivery of viable business cases.","Crown Prosecution Service","Crown Prosecution Service","Central Fraud Group","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-C-042","1021824","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-S-006","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person69"
"CPS-G-008","N/D","SCS1","Chief Crown Prosecutor","Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and to the Chief Operating Officer for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Deputy Chief Crown Prosecutors within their Area.","Crown Prosecution Service","Crown Prosecution Service","South West","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-S-027","10373572","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-G-008","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person55"
"CPS-C-040","N/D","SCS1","Deputy Head Central Fraud Group South (Non-Fiscal)","To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management. To promote CPS core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place. They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Areas responsibilities and relationships.","Crown Prosecution Service","Crown Prosecution Service","Central Fraud Group","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-C-042","1400054","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-C-040","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person41"
"CPS-S-025","N/D","SCS1","Director of Business Information Systems","This role covers a range of core functions from complex casework to policy to people management. The job holder will work in partnership with a wide range of experts to achieve CPS goals. They influence the CPS business model, and are adept at communicating it to internal and external audiences and . They provide assurance to the CPS Board on the achievement of the highest standards of internal controls and public sector governance. They . They are able to develop team capability in line with the business plan and organisational vision and and to manage change effectively, identifying resistance, building engagement, and involvement, and recognising and rewarding innovation. R They take responsibleility for the successful delivery of programme benefits through cost effective measurement processes and oversee the development and delivery of viable business cases.","Crown Prosecution Service","Crown Prosecution Service","HQ Business Information Systems Directorate","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-S-003","2986223","1","N/D","N/D","","Information Technology","","","http://reference.data.gov.uk/id/department/cps/post/CPS-S-025","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person79"
"CPS-C-039","N/D","SCS1","Deputy Chief Crown Prosecutor","To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management. To promote CPS core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place. They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Areas responsibilities and relationships.","Crown Prosecution Service","Crown Prosecution Service","London Complex Casework Unit","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-G-017","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-C-039","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person40"
"CPS-G-006","N/D","SCS1","Chief Crown Prosecutor","Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and to the Chief Operating Officer for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Deputy Chief Crown Prosecutors within their Area.","Crown Prosecution Service","Crown Prosecution Service","Merseyside and Cheshire","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-S-027","10771878","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-G-006","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person53"
"CPS-C-019","N/D","SCS1","Deputy Chief Crown Prosecutor","To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management. To promote CPS core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place. They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Areas responsibilities and relationships.","Crown Prosecution Service","Crown Prosecution Service","Yorkshire and Humberside","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-G-004","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-C-019","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person20"
"CPS-G-007","N/D","SCS1","Chief Crown Prosecutor","Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and to the Chief Operating Officer for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Deputy Chief Crown Prosecutors within their Area.","Crown Prosecution Service","Crown Prosecution Service","EASTERN","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-S-027","12070385","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-G-007","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person54"
"CPS-G-013","N/D","SCS1","Chief Crown Prosecutor","Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and to the Chief Operating Officer for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Deputy Chief Crown Prosecutors within their Area.","Crown Prosecution Service","Crown Prosecution Service","Wessex","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-S-027","11520063","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-G-013","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person59"
"CPS-C-017","N/D","SCS1","Deputy Chief Crown Prosecutor","To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management. To promote CPS core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place. They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Areas responsibilities and relationships.","Crown Prosecution Service","Crown Prosecution Service","Yorkshire and Humberside","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-G-004","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-C-017","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person18"
"CPS-C-012","N/D","SCS1","Deputy Chief Crown Prosecutor","To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management. To promote CPS core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place. They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Areas responsibilities and relationships.","Crown Prosecution Service","Crown Prosecution Service","South West","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-G-008","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-C-012","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person13"
"CPS-G-003","N/D","SCS1","Chief Crown Prosecutor","Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and to the Chief Operating Officer for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Deputy Chief Crown Prosecutors within their Area.","Crown Prosecution Service","Crown Prosecution Service","West Midlands","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-S-027","22224669","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-G-003","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person50"
"CPS-C-008","N/D","SCS1","Deputy Chief Crown Prosecutor","To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management. To promote CPS core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place. They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Areas responsibilities and relationships.","Crown Prosecution Service","Crown Prosecution Service","EAST MIDLANDS","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-G-002","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-C-008","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person9"
"CPS-C-001","N/D","SCS1","Deputy Chief Crown Prosecutor","To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management. To promote CPS core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place. They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Areas responsibilities and relationships.","Crown Prosecution Service","Crown Prosecution Service","Wessex","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-G-013","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-C-001","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person2"
"CPS-C-023","N/D","SCS1","Deputy Chief Crown Prosecutor","To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management. To promote CPS core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place. They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Areas responsibilities and relationships.","Crown Prosecution Service","Crown Prosecution Service","South West","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-G-008","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-C-023","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person24"
"CPS-C-033","N/D","SCS1","Head of Special Crime Division Appeals Unit","To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management. To promote CPS core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place. They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Areas responsibilities and relationships.","Crown Prosecution Service","Crown Prosecution Service","Special Crime and Counter Terrorism Division","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-C-046","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-C-033","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person34"
"CPS-G-015","N/D","SCS1","Chief Crown Prosecutor","Plays a key role in maximising efficiencies across the CPS on both casework and support service issues; is directly accountable to the Director of Public Prosecutions for the quality of legal decisions and to the Chief Operating Officer for the delivery of performance and business outcomes. Within the context of the CPS strategic objectives, they are accountable for setting business direction, priorities and coordinating all the Areas within their remit to ensure that performance against all targets is met. Responsible for the Area Complex Casework Unit and direct management responsibility for the Deputy Chief Crown Prosecutors within their Area.","Crown Prosecution Service","Crown Prosecution Service","NORTH EAST","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-S-027","11767706","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-G-015","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person61"
"CPS-C-014","N/D","SCS1","Deputy Chief Crown Prosecutor","To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management. To promote CPS core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place. They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Areas responsibilities and relationships.","Crown Prosecution Service","Crown Prosecution Service","Wessex","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-G-013","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-C-014","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person15"
"CPS-C-034","N/D","SCS1","Head of Operations","To deliver, through excellent leadership and engagement with CPS staff and partners in the Criminal Justice System, the highest quality, most efficient and effective prosecution service within their Area, across all legal advice, legal decisions, advocacy, business and staff management. To promote CPS core values and the equality and diversity agenda, ensuring there are effective internal and external communications strategies in place. They will work collaboratively and collegiately in their Area to deliver improvements in local and the wider Area performance, ensuring consistent and clear high quality representation of CPS across the wide range of the Areas responsibilities and relationships.","Crown Prosecution Service","Crown Prosecution Service","HQ Operations Directorate","0203 357 0899","enquiries@cps.gsi.gov.uk","CPS-S-027","0","1","N/D","N/D","","Operational Delivery","","","http://reference.data.gov.uk/id/department/cps/post/CPS-C-034","/data/cps/2011-09-30/300911-CPS-Organogramv1.xls","person35"
