,Post Unique Reference,Name,Grade,Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),,Professional/Occupational Group,Notes,Valid?
27,5529,N/D,OF-6,DES Ships CCS-Hd,"In-service support and new acquisition programmes for the Royal Fleet Auxiliary (RFA), Ice Patrol, Fishery Protection, Hydrographic, training ships and the small boats flotilla. Also responsible for the Future Landing Craft programme.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00000066,0.0,1.0,0,0,0,Military,,1.0
28,6158,"Lister, Simon RAdm",OF-7,Director Submarines,"The Submarine Operating Centre is responsible for the procurement, through-life support and eventual disposal of all submarine assets, and for the maintenance of Deterrent systems.  ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00170311,0.0,1.0,110000,114999,0,Military,,1.0
29,6402,N/D,SCS1,DES SM Comrcl-Hd,DES Submarines Commercial Head is responsible for providing commercial advice and assurance to D Submarines and commercial functional line management to all commercial staff within the Operating Centre.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00198424,0.0,1.0,0,0,0,Procurement,,1.0
30,6714,N/D,OF-6,DES SM IS-Hd,"Responsible for support to all in-service submarines (Swiftsure, Trafalgar and Vanguard Classes), decommissioning and dismantling, supporting the introduction of new submarines into service, and submarine escape and rescue.  ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00006158,0.0,1.0,0,0,0,Military,,1.0
31,7537,N/D,SCS1,DES Ships MPS-Hd,"Maritime Platform Systems is responsible for managing over 200 master equipments, 650 suppliers and 300,000 stock numbers in support of surface ships and submarines for the Royal Navy, Royal Fleet Auxiliary and other areas of the MOD.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00000066,0.0,1.0,0,0,0,Programme and Project Management (PPM),,1.0
32,8374,N/D,OF-6,DES Ships SSA-Hd,"Responsible for managing support to in-service Royal Navy surface ships in scope of the Surface Ship Support Programme, including T23 Frigates, T42 and T45 Destroyers, Landing Platform Dock/Landing Platform Helicopter, Aircraft Carrier (Carrier Vertical Strike), Mine Counter Measures Vessels and Landing Craft, as well as Minehunter Patrol Control Capability and historic platforms such as HMS VICTORY. ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00000066,0.0,1.0,0,0,0,Military,,1.0
33,9000,"Gray, Bernard",SCS4,DES CDM,Head of Defence Equipment & Support,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,xx,553328942.535,1.0,220000,224999,0,Programme and Project Management (PPM),,
34,9005,"Bradley, Michael",SCS3,DG Resources,"Responsible for resource management including finance, planning, corporate approvals, performance and risk",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00009000,0.0,1.0,160000,164999,0,Finance,,1.0
35,9028,N/D,SCS1,DES Sec-Comms-Hd,Responsible for Parliamentary business and corporate communications,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00000001,0.0,1.0,0,0,0,Communications,,1.0
36,9190,N/D,SCS1,DES Infra-SyHd,"The DE&S Infrastructure team is responsible for the most complex and difficult infrastructure in the MOD estate, ranging from the three major Naval bases to very large explosive stores.  The DE&S Infrastructure itself poses significant operational, safety, security and environmental risks to maintaining outputs and the groups within the Infrastructure team provide expert knowledge and skills to manage those risks. ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00000001,0.0,1.0,0,0,0,Property and asset management,,1.0
37,9285,N/D,SCS1,DES MCP-Hd,"The Maritime Change Programme provides an overarching framework encompassing a federation of change programmes in the DE&S Maritime domain. The vision is to achieve an optimised maritime sector, including the three Naval Bases.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00170311,0.0,1.0,0,0,0,Programme and Project Management (PPM),,1.0
38,10430,N/D,SCS1,DES JSC Comrcl-Hd,Head of Commercial Joint Support Chain is responsible for providing commercial advice and assurance to D JSC and commercial functional line management to all commercial staff within the Operating Centre.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00198424,0.0,1.0,0,0,0,Procurement,,1.0
39,11481,N/D,SCS1,DES MCP-MSDF-Fin-Hd,"Finance Head for the Maritime Change Programme. This programme provides an overarching framework encompassing a federation of change programmes in the DE&S Maritime domain. The vision is to achieve an optimised maritime sector, including the three Naval Bases.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00170311,0.0,1.0,0,0,0,Finance,,1.0
40,18623,"Copeland, Ian Maj Gen",OF-7,Director Joint Supply Chain,"The Joint Support Chain sustains the UK's fighting power through the delivery of materiel and the movement of personnel world-wide. It also provides storage and distribution of materiel; management of allocated commodities, services and items; authorised policy and approved technical support services. It facilitates strategic deployment; sustainment and recovery of forces. ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00170310,0.0,1.0,110000,114999,0,Military,,1.0
41,18625,N/D,OF-6,DES JSC SCM-Hd,"Supply Chain Management provides a range of supply and support chain change programmes and capabilities to DE&S and to the Front Line to help improve effectiveness and efficiency, to maintain the coherence of the Joint Supply Chain, and to promote and develop the Joint Supply Chain as a single end-to-end process. ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00018623,0.0,1.0,0,0,0,Military,,1.0
42,18626,N/D,SCS1,DES Comrcl CC-Hd,"Head of Commercial, Commands and Centre is responsible for the provision of commercial advice and services to the Front Line Commands and to the MOD Centre, inclulding the management of centrally-administered enabling contracts.  ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00170772,0.0,0.95,0,0,0,Procurement,,1.0
43,18628,N/D,OF-6,DES DSCOM-Hd,"Defence Supply Chain Operations and Movements (DSCOM) delivers Supply Chain and Movements Support to operational and training theatres around the globe.  DSCOM provides the operations focus for DE&S, coordinating wider DE&S operational support activity to ensure the timely and correctly prioritised delivery of equipment and materiel.  ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00018623,0.0,1.0,0,0,0,Military,,1.0
44,18631,N/D,OF-6,DES Commodities-Hd,"The Logistics Commodities Cluster teams comprise Defence Food Services, Defence Clothing, and Medical & General Supplies.  ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00195370,0.0,1.0,0,0,0,Military,,1.0
45,22411,N/D,SCS1,DES LE Comrcl-Hd,Head of Commercial Land Equipment (LE) is responsible for providing commercial advice and assurance to D LE and commercial functional line management to all commercial staff within the Operating Centre.  ,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00198424,0.0,1.0,0,0,0,Procurement,,1.0
46,22483,N/D,OF-6,DES LE OSP-Hd,"The Operational Support Programmes Group delivers a broad portfolio of in-service outputs, Urgent Operational Requirements and new equipment projects in the Land Environment, including vehicles and battlefield utilities and services.  ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00023490,0.0,1.0,0,0,0,Military,,1.0
47,23490,"Wilks, Carew Maj Gen",OF-7,Director Land Equipment,"Land Equipment is responsible for all tracked and wheeled vehicles, battlefield infrastructure, simulated training in the land environment and dismounted soldier equipment, including weapons.  ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00170310,0.0,1.0,110000,114999,0,Military,,1.0
48,23498,N/D,SCS1,DES LE CMP-Hd,"Combat Mobility Programme provides development, procurement, support and sustainment of protected patrol vehicles and mobility support equipment, vehicles and systems for the armed forces.  Vehicles include Mastiff, Ridgeback, Jackal, Wolfhound, Husky, Coyote, Snatch, Vector and Warthog; military bridging; the Terrier combat engineer system and the new Light Protected Patrol Vehicle (LPPV), together with large elements of the Counter-IED capability.   ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00023490,0.0,1.0,0,0,0,Programme and Project Management (PPM),,1.0
49,23917,N/D,SCS1,DES WpnsSpt-Hd,"Weapons Support is responsible for storage, processing, and out-loading of both general munitions and complex weapons from eight sites across UK and in Germany. ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00170773,0.0,1.0,0,0,0,Programme and Project Management (PPM),,1.0
50,24359,N/D,OF-6,DES CST Land-Hd,"The Customer Support Team (Land) supports COM(Land) in his responsibilities as a DE&S Board Member, as DE&S Land Forces Champion, Army Board member and Army lead for the Logistic Defence Line of Development. In this capacity, CST (L) also acts as a key agent in developing, maintaining and supporting DE&S’ relationship with Land Forces.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00170310,0.0,1.0,0,0,0,Military,,1.0
51,33009,"Cantwell, Gerry",SCS2,DES ISS-Dir,"Information Systems & Services is responsible for the delivery and support of information systems and services to operations and to all parts of the UK defence community, including other areas of government. ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00003320,0.0,1.0,85000,89999,0,Programme and Project Management (PPM),,1.0
52,33010,N/D,OF-6,DES ISS SvcOps-Hd,"The Service Operations Directorate is accountable for assuring the delivery of all Information Systems and Services outputs, providing secure Information and Communication Services to the operational commander in the field. ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00033009,0.0,1.0,0,0,0,Military,,1.0
53,33011,N/D,SCS1,DES DII-Hd,"The Defence Information Infrastructure (DII) Delivery Group is responsible for the provision of secure computing infrastructure at fixed sites in UK and overseas, on board ships and submarines, and at deployed HQ in operational theatres.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00033009,0.0,1.0,0,0,0,Knowledge and Information Management (KIM),,1.0
54,33013,N/D,OF-6,DES ISS NTA-Hd,The MOD Network Technical Authority (NTA) is responsible for ensuring the technical coherence of Networks and for informing its future architecture and design.  The NTA is responsible for formalising the technical approach for any component or system that will be connected to the Defence Network; this is to minimise impact to the network and ensure changes conform to the long-term strategy and architecture for the Defence Network.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00033009,0.0,1.0,0,0,0,Military,,1.0
55,34282,N/D,SCS1,DES Crypto & Cyber Hd,The Crypto & Cyber team is responsible for delivering efficient and effective application services across Defence.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00033009,0.0,1.0,0,0,0,Knowledge and Information Management (KIM),,1.0
56,34860,N/D,SCS1,DES ISS Comrcl-Hd,Information Systems and Services (ISS) Hd Commercial is responsible for providing commercial advice and assurance to D ISS and commercial functional line management to all commercial staff within the Operating Centre.,Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00198424,0.0,1.0,0,0,0,Procurement,,1.0
57,49802,N/D,SCS1,DES DAT Hd,"The DES Airworthiness Team is responsible for establishing and leading the delivery of a safety management, engineering and technical assurance strategy for the DE&S Air domain, and specifically the Air Support teams.",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00172101,0.0,1.0,0,0,0,Science and Engineering,,1.0
58,50171,N/D,OF-6,DES AS AirISTAR-Hd,"Responsible for the delivery of Airseeker aircraft and in-service support, and the in-service support of Sentinel battlefield surveillance aircraft plus ground stations and Sentry airborne early warning aircraft. ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00170429,0.0,1.0,0,0,0,Military,,1.0
59,51324,N/D,OF-6,DES Hels1-Hd,"The Helicopters delivery team 1 area is responsible for acquisition, upgrading and support of the Merlin, Lynx and Sea King Helicopters.  ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00003179,0.0,1.0,0,0,0,Military,,1.0
60,51335,"Farnell, Graham AVM",OF-7,Director Combat Air,"The Combat Air Operating Centre is responsible for acquisition and support for all current and future fast jet platforms. The in-service support activities cover Tornado, Typhoon, Training Aircraft, and Aircrew Escape and Survival equipment for all fixed and rotary wing aircraft in RAF service. Lightning II (otherwise known as Joint Strike Fighter) is the team's major future programme, alongside Unmanned Air Systems acquisition and support for Reaper, Hermes 450 and Watchkeeper. ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00172101,0.0,1.0,110000,114999,0,Military,,1.0
61,62452,N/D,OF-6,DES NBC PORTSMOUTH,"Portsmouth Naval Base is the home of almost two-thirds of the Royal Navy's surface ships, including the current carriers, Type 45, Type 42, Hunt-class mine hunters, and half of the Type 23 fleet; and will be the home of the Queen Elizabeth Class.  Commander Naval Base Portsmouth is responsible for the delivery of the Sea Mounting Centre at Marchwood, and is the Senior Reporting Officer for the Defence Marine Services. The Naval Base Commander is accountable to Director Ships for the delivery and support of the Surface Ships based at Portsmouth.  In partnership with the BAES Surface Ships, he is responsible for providing the quality of service outputs required to support ships, support the base and support people at the Naval Base. ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00170311,0.0,1.0,0,0,0,Military,,1.0
62,64206,N/D,OF-6,DES NBC CLYDE,"Clyde Naval Base comprises the Faslane Naval Base, the Royal Navy Armament Depot Coulport, HMS Caledonia at Rosyth, the Navy Buildings at Greenock and a number of military ranges.  As the Authorisee for the Nuclear site, the Naval Base Commander is accountable to Director Submarines for the delivery, support and safety of the nuclear programme.  In partnership with the MOD, Babcock Marine is responsible for providing the quality of service and support of three Naval Base outputs of Vessels, Weapons and Operational support.  The Babcock Terms of Business Agreement sets out a long term partnering relationship for surface ship and submarine support at Rosyth and Clyde.  ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00170311,0.0,1.0,0,0,0,Military,,1.0
63,65000,N/D,OF-6,DES NBC DEVONPORT,"Devonport Naval Base is home to the Royal Navy’s large amphibious ships, the Hydrographic Surveying Squadron, Trafalgar Class submarines and approximately two thirds of the frigate force. It is also the principal base for Flag Officer Sea Training and his operational sea training staff.  The Naval Base Commander is accountable to Director Ships and Director Submarines for the upkeep of all ships and submarines based at Devonport.  Babcock Marine own approximately one half of the site, and the Babcock Terms of Business Agreement sets out a long term partnering agreement for surface ship and submarine support at Devonport. ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00170311,0.0,1.0,0,0,0,Military,,1.0
64,110862,N/D,SCS1,DES ISTAR PDG-2-Hd,"The ISTAR programme delivery group 2 is responsible for Special Projects, Force Protection and CBRN (Chemical, Biological, Radiological and Nuclear) protection capabilities.  ",Ministry of Defence,Ministry of Defence,Defence Equipment and Support,030 679 30206,DESSec-ParliamentaryBusiness@mod.uk,00003594,0.0,1.0,0,0,0,Programme and Project Management (PPM),,1.0
