,Post Unique Reference,Name,Grade,Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),,Professional/Occupational Group,Notes,Valid?
15,1BF01,N/D,SCS1,Director Heathrow,"""Responsible for Immigration and Customs border operations at London Heathrow, Farnborough, Northolt and RAF Brize Norton.  Leadership of approximatley 1,700 staff and management of budget of £83m.  Working with stakeholders at Heathrow to ensure the security and integrity of the border at Heathrow whilst maximising Customs revenue and facilitating honest travel and trade.  Provide advice to Ministers and senior officials on border control and Customs operations.""",Home Office,Home Office,Heathrow,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF03,34640000.0,1.0,0,0,0,Operational Delivery,,1
16,1BF15,N/D,SCS1,Regional Director Border Force South East and Europe,"The role is to lead and develop more than 1,000 staff working to secure the UK border in South, South East England and Juxtaposed Controls in Paris, Brussels & Norrthern France.  The remit is to create a fully integrated; multi skilled and flexible workforce to ensure that only legitimate people and goods enter the UK.",Home Office,Home Office,Border Force South and Europe,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF03,0.0,1.0,0,0,0,Operational Delivery,,1
17,1BF17,N/D,SCS1,Director National Operations and Command,"Director responsible for managing Border Force critical incidents, seasonal relief workforce  & development of the Operational Resources Model.",Home Office,Home Office,Border Force Operations,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF03,1420000.0,1.0,0,0,0,Operational Delivery,,1
18,2BF04,Julie Taylor,SCS2,Director of Strategy And Change,"""The Strategy & Change Director will drive the Transformation Programme, strengthening governance and strategy, building skills and capability and improving systems and processes . They will also have oversight of central services that support the regional operations to secure the UK borders. Central services comprises staff working in a wide range of functions including , operational policy and guidance, resources, business planning, HR & training transformation and transition. The Director will be responsible for overseeing all the workstreams within the Border Force’s ambitious change programme and for linking this to the wider Home Office corporate, to the related change programmes of the UK Border Agency and the National Crime Agency and to the Border Security Strategy""ons to secure the UK borders. Central services comprises staff working in a wide range of functions including major technology projects (e-borders), operational policy and guidance, resources, business planning, HR & training transformation and transition. The Director will be responsible for overseeing all the workstreams within the Border Force’s ambitious change programme and for linking this to the wider Home Office corporate, to the related change programmes of the UK Border Agency and the National Crime Agency and to the Border Security Strategy""",Home Office,Home Office,Border Force Change,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3BF01,0.0,1.0,120000,124999,0,Operational Delivery,,1
19,1BF13,N/D,SCS1,"Director Strategy, Customers, Communications & Operational Policy","""The Transformation project is an ambitious change programme designed to create a Border Force equipped for the future, with a new intelligence model, a new operating model and the implementation of an automation strategy. The Head of Transformation will be accountable to the Director of Change and ultimately to the Director General Border Force for the design and delivery of the transformation project and will be responsible for ensuring achievement of the goals and outcomes agreed with Ministers""",Home Office,Home Office,Border Force Transformation Team,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF04,480000.0,1.0,0,0,0,Operational Delivery,,1
20,1BF14,N/D,SCS1,Director People,Director responsible for leading the People Directorate and developing and implementing the workforce capability strategy.,Home Office,Home Office,Border Force HR and Training,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF04,0.0,1.0,0,0,0,Human Resources,,1
21,1BF16,N/D,SCS1,Director Heathrow Transformation,To manage the fundemental revision to operational practices and procedures,Home Office,Home Office,Heathrow Transformation,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF04,0.0,1.0,0,0,0,Operational Delivery,,1
22,1BF07,N/D,SCS1,Director Transformation,"The main objective of the role is to oversee the transition of the Border Force from UL Border Agency to an operational command within the Home Office. This includes ensuring effective project management arrangements and the coherance of projects within the programme, and identifying success measures.",Home Office,Home Office,Border Force Transformation Team,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF04,450000.0,1.0,0,0,0,Planning,,1
23,1BF05,N/D,SCS1,Director Border Force Resources,"""Director responsible in Border Force for the delivery of the following key support services; Financial Planing, Management and Support; Business  and  Workforce Planning; Communications; Learning & Development Strategy and Delivery; Border Force HR Transformation programmes; Assurance; HMRC systems and services. Also the co-ordination across Border Force of: Health & Safety; Risk Management; Security; Business Continuity; Equality and Diversity; Professionalism. The Management of the following national customer facing teams: Complaints; Official Correspondence; National Post Seizure Unit; Civil Penalty Central Administration Unit; Debt Costs Recovery Unit.""",Home Office,Home Office,Border Force Resource Directorate,0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF04,3900000.0,1.0,0,0,0,Finance,,1
24,1BF09,"""Eliminated""",SCS1,"Director Border Force Transformation, Operations & Change","""Takes a leading role within the Border Force business, and works in partnership with wider UKBA management teams and external stakeholders to: Develop the Border Force strategic vision; actively plan, co-ordinate and develop Border Force change portfolios and deliver new technology, organisational change and new business operating models at ports/airports to strengthen border security and facilitate legitimate travellers and businesses. Leads the negotiations with the TUS on workforce modernisation, including the introduction of new working patterns and grading model.""",Home Office,Home Office,"Transformation Team, Operations & Change Unit",0207 035 4848 or Minicom 00207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2BF04,1650000.0,1.0,0,0,0,Planning,,1
25,2BF02,Eliminated,SCS2,Olympic Senior Reporting Officer,"“To ensure a successful UKBA contribution to the London 2012 Olympic Games, so as to enhance the reputation of the Agency both at home and abroad, with internal and external stakeholders. To assist the UK government to deliver a safe, secure and inspirational games through swift, safe and secure traveller and accreditation processes, in keeping with the Olympic spirit. As Senior Responsible Owner for UKBA Olympic 2012 programme, to build and develop a UKBA wide programme to develop a platform for an inspirational Games in London 2012.” ",Home Office,Home Office,Olympic Programme,,public.enquiries@homeoffice.gsi.gov.uk,3BF01,0.0,1.0,0,0,0,Operational Delivery,,1
26,1BF08,Eliminated,SCS1,Olympic Programme,"Leads the UKBA’s response to the challenges posed by the London Olympics and Paralympics Games in the summer of 2012. Responsible for leading and managing the central programme team to identify and manage the individual projects required to plan and deliver the Agency’s operational response to the Games, prior to arrival at the border and in Country. Additionally, responsible for leading the Accreditation project to perform the background checks on 500,000 UK/ EEA and non EEA nationals on behalf of the Agency and the Home Office.",Home Office,Home Office,Olympic Programme,,public.enquiries@homeoffice.gsi.gov.uk,2BF02,0.0,1.0,0,0,0,Operational Delivery,,1
27,2COM01,Simon Wren,SCS2,Director of Communication,"'The Director of Communications leads the delivery of external and internal communications for the Home Office, working with the Secretary of State, Ministers and senior officials to provide leadership and advice on communications to support policy and departmental objectives. The directorate is responsible for providing specialist services in media handling, strategic communications/marketing, digital, internal communications, insight/research and a correspondence service for the public and MPs.'",Home Office,Home Office,Communication Directorate,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,4PO01,1320000.0,1.0,105000,109999,0,Communications,,1
28,1COM04,N/D,SCS1,Head of News,"'The Head of News is responsible for all press and media handling activities within the Home Office and acts as the spokesperson for the Home Secretary. Leading the Press Office, the Head of News helps to develop and deliver effective media handling strategies and support to Ministers and policy teams. The Press Office are responsible for both reactive and proactive media handling strategies.'",Home Office,Home Office,Press Office and Planning Unit,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2COM01,2150000.0,1.0,0,0,0,Communications,,1
29,1COM03,N/D,SCS1,"Head of Strategic Communications, Marketing and Insight","'The Strategic Communication, Marketing and Insight Unit leads on Home Office communication strategy by setting out communication objectives and priorities for the Department and measuring progress against them. The unit also undertakes communications research and analysis. This enables it to design and implement campaigns which help the Department deliver its objectives by changing attitudes and behaviour. '",Home Office,Home Office,"Strategic Communications, Marketing and Insight",0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2COM01,2030000.0,1.0,0,0,0,Communications,Providing maternity leave cover,1
30,1COM05,N/D,SCS1,"Head of Digital, Events and Staff Communications","'The Digital, Events and Staff Communications Unit manages and maintains Home Office corporate communications channels, including the external facing corporate website and relevant content for the Direct Gov website. The unit is also responsible for internal news and staff engagement, visits, events and digital communications (internet and intranet).'",Home Office,Home Office,"Digital, Events and Staff Communications",0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2COM01,1980000.0,1.0,0,0,0,Communications,,1
31,3FC01,Peter Kane,SCS3,"Director General, Finance and Corporate Services","The Director General of the Finance and Corporate Services Group is a member of the Home Office Board and is responsible for the financial strategy, financial management and financial reporting for the Home Office. In addition, the Director General leads the Home Office commercial, information technology, information management and estates strategies, and professional services. The Finance and Corporate Services Group provides high quality, cost-effective corporate services to enable ministers, the department and key stakeholders to deliver for the public. These services also include internal audit, business planning, performance and risk management and achieving value for money.'",Home Office,Home Office,Director General's Office,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,4PO01,610000.0,1.0,140000,144999,0,Finance,"Includes salary costs for 2FC03, 2FC01, 2FC07, 2FC09 and Head of Commercial - Strategy, Intelligence and Performance",1
32,2FC03,Ilona Blue,SCS2,Director of Performance & Finance,"The Performance and Finance Directorate provides cost effective financial and performance advice and support to Ministers, the Department and key stakeholders to enable them to deliver the Home Office objectives.  It aims to maximise our 'added value', minimise demands on our businesses, improve financial processes and systems, drive out inefficiencies and support the delivery of all departmental objectives.'",Home Office,Home Office,Performance and Finance,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3FC01,0.0,1.0,0,0,0,Finance,Salary costs included with 3FC01,1
33,1FC01,N/D',SCS1,Head of Value for Money Unit,"The Value for Money Unit is part of the Home Office's central finance and performance function. Its role is to support the development and delivery of ambitious plans for increasing Value for Money (VFM), strengthening performance and reducing costs across the breadth of the Department's responsibilities, with a focus on achieving substantial gains through reforming and streamlining business processes. On behalf of the Accounting Officer, the Unit leads the Home Office's relationship with the Public Accounts Committee and the National Audit Office on VFM matters.",Home Office,Home Office,Value for Money,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2FC03,2210000.0,1.0,0,0,0,Finance,,1
34,1FC03,N/D',SCS1,Head of Resources and Planning Unit,"'The Resources and Planning Unit is responsible for securing the forward finances of the Home Office, ensuring those resources are applied to ministerial priorities, and supporting the delivery of the performance outcomes to which the Department is committed, whilst spotting and managing any emerging risks.'",Home Office,Home Office,Resources and Planning,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2FC03,690000.0,1.0,0,0,0,Finance,,1
35,1FC05,N/D',SCS1,Head of Accounting and Finance Unit,"The Accounting & Finance Unit supports the Accounting Officer, champions good governance, provides assurance to the Executive Management Board, the Supervisory Board, HM Treasury and the public that Home Office money is managed effectively. This function is achieved through the provision of relevant, reliable and timely financial data to inform decision making and the provision of advice and support in the application of financial policies.",Home Office,Home Office,Accounting and Finance,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2FC03,2251000.0,1.0,0,0,0,Finance,,1
36,1FC06,N/D',SCS1,Chief Internal Auditor,"The Internal Audit Unit provides an independent evaluation of, and contributes to, improvements in governance, risk management and control processes to help the Home Office group achieve its aims and objectives, in line with Public Sector Internal Audit standards.'",Home Office,Home Office,Internal Audit Unit,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2FC03,1600000.0,1.0,0,0,0,Internal Audit,,1
37,1CS14,N/D',SCS1,Head of Corporate Support Unit,"The Corporate Support Unit provides a range of support to F&C and other business areas within the Home Office. This includes financial, people and general business support services.'",Home Office,Home Office,Corporate Support Unit,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2FC03,2900000.0,1.0,0,0,0,Finance,,1
38,1FC10,N/D',SCS1,Head of Operational Finance Unit,"The Operational Finance Unit provides a full range of financial management, financial planning and financial control services to the Director Generals responsible for Visas and Immigration, Immigration Law Enforcement and Operational Systems Management.
The Unit is responsible for developing and securing cabinet and parliamentary clearance of the immigration and visa fees package. In addition it manages European grant funding and provides effective control of asylum support expenditure.",Home Office,Home Office,Operational Finance Unit,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2FC03,6910000.0,1.0,0,0,0,Finance,,1
39,2FC01,John Fernau,SCS2,Group Commercial Director,"The Commercial Directorate provides strategic commercial and procurement capability across the Home Office Group. It provides strategic commercial advice and capability, whilst also steering common commodity procurement through the GPS. It develops, maintains and manages Group-wide relationships with suppliers, and the wider public sector, and contributes to cross Home Office and Government Commercial and IT goals to introduce significant efficiencies and savings. The Commercial Director leads the procurement profession across the Group.",Home Office,Home Office,Commercial,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3FC01,0.0,1.0,115000,119999,0,Procurement,Salary costs included with 3FC01,1
40,1FC15,'Eliminated',SCS1,Head of Commercial - Policing & Security,'Post eliminated',Home Office,Home Office,Strategic Procurements and Major Programmes,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2FC01,0.0,1.0,0,0,0,Procurement,,1
41,1FC25,N/D',SCS1,Head of Commercial – Policing,"The Head of Commercial for Policing facilitates value for money initiatives and programmes across the Police service, including support for business partnering projects that deliver transformational change and support to the Emergency Services Mobile Communications Programme. The role supports the Police in delivering a collaborative and joined up procurement approach for non-IT goods and services including forensic services.'",Home Office,Home Office,Commercial - Policing,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2FC01,1180000.0,1.0,0,0,0,Procurement,,1
42,1FC21,'Eliminated',SCS1,Seconded to Department for Environment and Rural Affairs,'Post eliminated',Home Office,Home Office,Secondment,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2FC01,0.0,1.0,0,0,0,Procurement,,1
43,1FC27,'Eliminated',SCS1,Executive Director Commercial for IPS,'Post eliminated',Home Office,Home Office,Identity and Passport Service Commercial,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2FC01,0.0,1.0,0,0,0,Procurement,,1
44,1FC30,Eliminated',SCS1,Programme Director – Police ICT Company programme,'Post eliminated',Home Office,Home Office,Police ICT Company Programme,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2FC01,0.0,1.0,0,0,0,Procurement,,1
45,1FC28,N/D',SCS1,Head of Commercial - Major Projects,"The major projects commercial team supports major projects across the Home Office Group, with a particular focus on IT programmes. It develops commercial strategies and supports their implementation, as well as managing  major IT contracts, to ensure risk is managed, products and services are delivered and initial and ongoing value for money is achieved.'",Home Office,Home Office,Commercial - Major Projects,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2FC01,780000.0,1.0,0,0,0,Procurement,,1
46,1FC31,Vacant',SCS1,"Head of Commercial - Strategy, Intelligence & Performance","The Head of Commercial Strategy and Performance oversees the development and efficacy of the commercial function and its policies and procedures.  This includes producing management information and performance reporting to best practice levels; and supporting cross-government initiatives led by the Efficiency and Reform Group, Cabinet Office.  Their team manages the relationship between the Home Office and the Government Procurement Service who conduct common commodity procurement for the Group. The team is also responsible for developing and implementing the Home Office Group Supplier Relationship Management Strategy, including leading on the SME, supplier Corporate and Social Responsibility and Information Assurance agendas, and providing a commercial review and assurance of all Home Office major projects.",Home Office,Home Office,"Commercial - Strategy, Intelligence & Performance",0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2FC01,0.0,1.0,0,0,0,Procurement,Salary costs included with 3FC01,1
47,1UKBA49,N/D',SCS1,Head of Immigration Commercial ,"The Head of Unit for Immigration Commercial reports to the Home Office Group Commercial Director and leads on major immigration procurement, supplier transition and contract management for UK Visas and Immigration, UK Immigration Enforcement and Operational Systems Transformation. Key responsibilities include a mix of procurement and supply chain strategy across the Home Office; delivering procurement value for money and efficiency targets, whilst ensuring continuity and quality of supply and services and providing strategic and innovative advice and guidance on commercial issues to senior colleagues and key external stakeholders.",Home Office,Home Office,Commercial  - Immigration ,'N/A',public.enquiries@homeoffice.gsi.gov.uk,2FC01,2620000.0,1.0,0,0,0,Procurement,,1
48,2FC05,Eliminated',SCS2,Chief Information Officer,'Post eliminated',Home Office,Home Office,Office of the Chief Information Officer,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3FC01,0.0,1.0,0,0,0,Information Technology,,1
49,2CS05,Denise McDonagh,SCS2,Chief Technology Officer,"The Chief Technology Officer (CTO) provides strategic leadership on technology  across the Home Office group.  The CTO oversees delivery of non-police IT infrastructure and services through the operation of the Home Office IT Directorate.  The CTO  also provides IT assurance to Executive Boards and leads on engagement with the Cabinet Office and other key stakeholders on Technology and business-critical IT enabled change programmes. The CTO is responsible for the leadership of the information technology profession within the department, setting the direction, strategy and policies to maximise the effectiveness of these communities.",Home Office,Home Office,Home Office IT,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3FC01,470000.0,1.0,95000,99999,0,Information Technology,Includes salary costs for 1FC13 and 1FC33,1
50,1FC07,Eliminated',SCS1,Head of Digital Strategy,'Post eliminated',Home Office,Home Office,Office of the Chief Information Officer,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2FC05,0.0,1.0,0,0,0,Information Technology,,1
51,1FC11,Eliminated',SCS1,Head of KIM Strategy and Policy,Post eliminated',Home Office,Home Office,KIM Strategy and Policy,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2FC05,0.0,1.0,0,0,0,Knowledge and Information Management (KIM),,1
52,1FC13,N/D',SCS1,Chief Technology Adviser,"The Chief Technology Adviser (CTA) is responsible for technology leadership and assurance. This includes validating that projects/programmes are run following Cabinet Office guidelines using open standards; are supplier and product independent; provide a strategic technical fit with the wider Home Office and cross-government need to share and reuse services whenever possible; are visible to the Cabinet Office, Open Standards Board and Open Data Institute; and are compliant with the Government IT Strategy.",Home Office,Home Office,Chief Technology Adviser,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS05,0.0,1.0,0,0,0,Information Technology,Salary costs included with CTO,1
53,1FC22,Eliminated',SCS1,Head of PPM,Post eliminated',Home Office,Home Office,Office of the Chief Information Officer Portfolio and Programmes,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2FC05,0.0,1.0,0,0,0,Programme and Project Management (PPM),,1
54,1FC32,N/D',SCS1,Head of ICT and PPM People,"The Head of ICT and PPM People leads the ICT and PPM professions within the Home Office and manages the flexible resource pool.  A well operated pool, with clear career paths and support for ICT and PPM professionals will both improve the recruitment and retention of good quality staff  and help the department achieve its key objectives.",Home Office,Home Office,ICT and PPM People,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS05,3620000.0,1.0,0,0,0,Information Technology,,1
55,1FC33,N/D',SCS1,Head of ICT Projects,"At any one time the Home Office has around 60 smaller ICT projects which are outside of the major programmes established within individual business areas. This post is responsible for overseeing these projects and ensuring that they are delivered to time, quality and budget and that technology effectively supports and enables business change",Home Office,Home Office,ICT Projects,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS05,0.0,1.0,0,0,0,Programme and Project Management (PPM),Salary costs included with CTO,1
56,2FC08,Eliminated',SCS2,Director of IT Strategy,'Post eliminated',Home Office,Home Office,IT Strategy,208 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,3FC01,0.0,1.0,0,0,0,Information Technology,,1
57,1FC26,N/D',SCS1,Head of Architecture,"The Architecture Team develops and owns the Home Office Enterprise Architecture Framework. This maximises value from information and communications technology (ICT). It creates strategic architecture across the Home Office Group by highlighting dependencies between systems and information flows and developing guidance, tools and frameworks to improve corporate effectiveness of ICT for use in major programmes and business as usual. It helps the Department manage and use the Framework and sets associated technical standards and policies. This helps the HO drive up quality and drive down cost. It provides assurance, advice and briefings to the Chief Information Officer and governance boards.'",Home Office,Home Office,IT Architecture,0207 035 4848 or Minicom 0207 035 4742,public.enquiries@homeoffice.gsi.gov.uk,2CS05,2540000.0,1.0,0,0,0,Information Technology,,1
