,Post Unique Reference,Name,Grade,Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),,Professional/Occupational Group,Notes,Valid?
10,DCMS1011,N/D,SCS1,"Deputy Director, Head of Heritage","Responsible for a key policy area, taking the lead directly with Ministers on strategy and development in that area and for relevant elements of the Departmental Business Plan.","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2006,0.0,0.73,0,0,0,Policy,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from the Flexible Resourcing Pool are accounted for in the Flexible Resourcing Pool Director level entry.  Non-flexible junior staff are shown reporting to the appropriate Director.",1
11,DCMS1012,N/D,SCS1,"Deputy Director, Head of Government Art Collection",Curator of the Government Art Collection,"Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2001,0.0,1.0,0,0,0,Policy,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from the Flexible Resourcing Pool are accounted for in the Flexible Resourcing Pool Director level entry.  Non-flexible junior staff are shown reporting to the appropriate Director.",1
12,DCMS1013,N/D,SCS1,"Deputy Director, Head of Ministerial Support and Principal Private Secretary",Responsible for the overall management and successful running of the Ministers' private offices.,"Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2003,0.0,1.0,0,0,0,Policy,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from the Flexible Resourcing Pool are accounted for in the Flexible Resourcing Pool Director level entry.  Non-flexible junior staff are shown reporting to the appropriate Director.",1
13,DCMS1014,N/D,SCS1,"Deputy Director, Chief Economist and Head of Lottery","Responsible for delivery of analysis to support key policy areas.  Responsible for a key policy area, taking the lead directly with Ministers on strategy and development in that area and for relevant elements of the Departmental Business Plan.","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2006,0.0,1.0,0,0,0,Economics,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from the Flexible Resourcing Pool are accounted for in the Flexible Resourcing Pool Director level entry.  Non-flexible junior staff are shown reporting to the appropriate Director.",1
14,DCMS2001,Clare Pillman,SCS2,"Director, Culture","Responsibility for Arts, Heritage, Museums and Galleries, Cultural Property, Tourism and Libraries.  SRO for Philanthropy programme, English Heritage New Model and World War One Commemorations. Lead on relations with ALBs and appointments. Lead on devolution and local government. Chair of Corporate Committee. Lead on People issues.","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Executive Board,020 7211 6000,Directors.mailbox@culture.gsi.gov.uk,DCMS4001,1159414.0,1.0,90000,94999,0,Policy,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Details of junior staff from Human Resources, Public Appointments and Government Art Collection are shown here against their Director.  Additional junior staff from this Directorate are supplied from the Flexible Resourcing Pool.",1
15,DCMS1015,N/D,SCS1,"Deputy Director, Head of Ceremonial and Appointments","Responsible for a key policy area, taking the lead directly with Ministers on strategy and development in that area and for relevant elements of the Departmental Business Plan.","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2001,0.0,0.83,0,0,0,Policy,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from the Flexible Resourcing Pool are accounted for in the Flexible Resourcing Pool Director level entry.  Non-flexible junior staff are shown reporting to the appropriate Director.",1
16,DCMS1016,N/D,SCS1,"Deputy Director, Head of Project - Leveson","Responsible for a key policy area, taking the lead directly with Ministers on strategy and development in that area and for relevant elements of the Departmental Business Plan.","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2003,0.0,1.0,0,0,0,Policy,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from the Flexible Resourcing Pool are accounted for in the Flexible Resourcing Pool Director level entry.  Non-flexible junior staff are shown reporting to the appropriate Director.",1
17,DCMS2002,David Brooker,SCS2,"Director, Sport & Olympic Legacy","Department’s lead on Sport.  Responsible for overseeing the delivery of DCMS’s Olympic and Paralympic legacy commitments.
","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Executive Board,020 7211 6000,Directors.mailbox@culture.gsi.gov.uk,DCMS4001,61368.0,1.0,95000,99999,0,Operational Delivery,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from this Directorate are supplied from the Flexible Resourcing Pool.",1
18,DCMS1017,N/D,SCS1,"Deputy Director, BDUK, Urban Broadband",Responsible for the Department's programmes for supporting digital infrstructure capabilities in UK cities. ,"Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2006,0.0,1.0,0,0,0,Operational Delivery,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from the Flexible Resourcing Pool are accounted for in the Flexible Resourcing Pool Director level entry.  Non-flexible junior staff are shown reporting to the appropriate Director.",1
19,DCMS1018,N/D,SCS1,"Deputy Director, Head of Tourism","Responsible for a key policy area, taking the lead directly with Ministers on strategy and development in that area and for relevant elements of the Departmental Business Plan.","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2001,0.0,0.81,0,0,0,Policy,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from the Flexible Resourcing Pool are accounted for in the Flexible Resourcing Pool Director level entry.  Non-flexible junior staff are shown reporting to the appropriate Director.",1
20,DCMS1019,N/D,SCS1,"Deputy Director, Head of Arts","Responsible for a key policy area, taking the lead directly with Ministers on strategy and development in that area and for relevant elements of the Departmental Business Plan.","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2001,0.0,1.0,0,0,0,Policy,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from the Flexible Resourcing Pool are accounted for in the Flexible Resourcing Pool Director level entry.  Non-flexible junior staff are shown reporting to the appropriate Director.",1
21,DCMS1020,N/D,SCS1,"Deputy Director, Head of Sport","Responsible for a key policy area, taking the lead directly with Ministers on strategy and development in that area and for relevant elements of the Departmental Business Plan.","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2002,0.0,1.0,0,0,0,Policy,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from the Flexible Resourcing Pool are accounted for in the Flexible Resourcing Pool Director level entry.  Non-flexible junior staff are shown reporting to the appropriate Director.",1
22,DCMS2003,Helen MacNamara,SCS2,"Director, Media Policy; Strategy; Change",Chair of the Delivery and Resourcing Committee.  SRO for future of Communications regulation and implementation of Leveson recommendations (including the Department's relationship with OFCOM). Department's lead on Strategy.,"Department for Culture, Media and Sport","Department for Culture, Media and Sport",Executive Board,020 7211 6000,Directors.mailbox@culture.gsi.gov.uk,DCMS4001,250726.0,1.0,90000,94999,0,Policy,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from this Directorate are supplied from the Flexible Resourcing Pool.",1
23,DCMS4001,Sue Owen,SCS4,Permanent Secretary,Accounting Officer for DCMS policy and expenditure.  Chair of the Executive Board.,"Department for Culture, Media and Sport","Department for Culture, Media and Sport",Executive Board,020 7211 6000,Permanent.Secretary@Culture.gsi.gov.uk,XX,643851.0,1.0,150000,154999,154500,Policy,"Sue Owen started in post as the Permanent Secretary on 1st October 2013 and is shown here.  On 30 September, Claire Pillman was acting as the Department's Accounting Officer. ",1
24,DCMS2004,Jon Zeff,SCS2,"Director, Broadband; Digital Economy","Department's lead on Communications and Policy Profession. SRO for Broadband, Spectrum and Mobile Infrastructure programmes, and for BBC issues. Lead on Growth.","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Executive Board,020 7211 6000,Directors.mailbox@culture.gsi.gov.uk,DCMS4001,2317850.62,1.0,90000,94999,0,Policy,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Details of junior staff from Broadband, Media, News & Communincations are shown here against their Director.  Additional junior staff from this Directorate are supplied from the Flexible Resourcing Pool.",1
25,DCMS1021,N/D,SCS1,Deputy Director (Maternity Leave),Maternity leave,"Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2003,0.0,1.0,0,0,0,Policy,Maternity Leave,1
26,DCMS1022,N/D,SCS1,Deputy Director (Maternity Leave),Maternity leave,"Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2004,0.0,0.8,0,0,0,Policy,Maternity Leave,1
27,DCMS2005,Rachel Clark,SCS2,"Director, Government Equalities Office","Department's lead on Equalities, taking the lead directly with Ministers on strategy and development in that area and for relevant elements of the Departmental Business Plan.","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Executive Board,020 7211 6000,Directors.mailbox@culture.gsi.gov.uk,DCMS4001,4163233.2,1.0,90000,94999,0,Policy,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Details of junior staff from the Government Equalities Office are shown here against their Director.  Additional junior staff from this  Directorate are supplied from the Flexible Resourcing Pool.",1
28,DCMS2007,Rita French,SCS2,Director (Maternity Leave),Maternity leave,"Department for Culture, Media and Sport","Department for Culture, Media and Sport",Executive Board,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS4001,0.0,1.0,90000,94999,0,Policy,Maternity Leave,1
29,DCMS1023,N/D,SCS1A,"Chief Executive Officer, BDUK","Responsible for the regulatory framework to encourage business to invest in providing superfast broadband.
","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2004,0.0,1.0,0,0,0,Operational Delivery,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from the Flexible Resourcing Pool are accounted for in the Flexible Resourcing Pool Director level entry.  Non-flexible junior staff are shown reporting to the appropriate Director.",1
30,DCMS2006,Samantha Foley,SCS2,"Director, Finance & Commercial; Lottery & Gambling; EAU","Department's lead on Finance, and Chair of the Investment Committee. Director level lead on Lottery and Gambling and Evidence and Analysis. Lead on Transparency.","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Executive Board,020 7211 6000,Directors.mailbox@culture.gsi.gov.uk,DCMS4001,984167.0,1.0,90000,94999,0,Finance,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Details of junior staff from Finance & Commercial, E&A, Working Environment are shown here against their Director.  Additional junior staff from this Directorate are supplied from the Flexible Resourcing Pool.",1
31,DCMS1024,N/D,SCS1,"Deputy Director, Head of Creative Economy, Internet and International","Responsible for a key policy area, taking the lead directly with Ministers on strategy and development in that area and for relevant elements of the Departmental Business Plan.","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2006,0.0,1.0,0,0,0,Policy,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from the Flexible Resourcing Pool are accounted for in the Flexible Resourcing Pool Director level entry.  Non-flexible junior staff are shown reporting to the appropriate Director.",1
32,DCMS1025,N/D,SCS1,"Deputy Director, Head of Telecommunications Policy","Responsible for a key policy area, taking the lead directly with Ministers on strategy and development in that area and for relevant elements of the Departmental Business Plan.","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2004,0.0,1.0,0,0,0,Policy,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from the Flexible Resourcing Pool are accounted for in the Flexible Resourcing Pool Director level entry.  Non-flexible junior staff are shown reporting to the appropriate Director.",1
33,DCMS1026,N/D,SCS1,"Deputy Director, Head of HR","HR lead with responsibility for Our People Strategy, organisational development, HR policies and operations","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2001,0.0,1.0,0,0,0,Human Resources,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from the Flexible Resourcing Pool are accounted for in the Flexible Resourcing Pool Director level entry.  Non-flexible junior staff are shown reporting to the appropriate Director.",1
34,DCMS1027,N/D,SCS1,"Deputy Director, Head of Finance",Responsible for the financial management and performance of the Department and its NDPBs,"Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2006,0.0,1.0,0,0,0,Finance,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from the Flexible Resourcing Pool are accounted for in the Flexible Resourcing Pool Director level entry.  Non-flexible junior staff are shown reporting to the appropriate Director.",1
35,DCMS1028,N/D,SCS1,"Deputy Director, Head of News and Communications",Responsible for providing media handling and communications advice to ministers and the department.,"Department for Culture, Media and Sport","Department for Culture, Media and Sport",Senior Management Team,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS2004,0.0,1.0,0,0,0,Communications,"DCMS operates a matrix organisation structure with staff reporting to a Development Manager and an Activity Manager.  Deputy Directors are shown reporting to their Director level Development Manager.
Junior staff from the Flexible Resourcing Pool are accounted for in the Flexible Resourcing Pool Director level entry.  Non-flexible junior staff are shown reporting to the appropriate Director.",1
36,DCMS2999,Flexible Resourcing Pool,SCS2,Flexible Resourcing Pool,"Note, this is not an actual post.  For the purpose of this exercise, this represents the Department's flexible resourcing pool of junior staff.  This provides resource for policy areas and other Department functions.","Department for Culture, Media and Sport","Department for Culture, Media and Sport",Flexible Resourcing Pool,020 7211 6000,Enquiries@Culture.gsi.gov.uk,DCMS4001,5754913.0,0.01,0,0,0,,"Junior staff allocated to Flexible Resourcing Pool are shown here.  Note, this is not an actual post.  An FTE of 0.01 is required for the organogram building software.",1
