,Post Unique Reference,Name,Grade,Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),,Professional/Occupational Group,Notes,Valid?
10,D6,N/D,SCS2,"Director, Animal Health & Welfare (Disease Control)","Directorate includes: animal welfare; on-farm, companion and sporting animals; disease response capability; animal movements and ID; cloning; AHWBE and FAWC secretariats; transport and markets; slaughter; plant and bee health; AHVLA sponsorship; animal & plant health evidence and analysis.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Animal Health & Welfare: Disease Control,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,DG2,0.0,1.0,80000,84999,0,Policy,,1
11,D7,Alick Simmons,SCS2,"Deputy Chief Veterinary Officer, Director Animal Health: Surveillance, Global Trade and Zoonoses","Animal Health: Surveillance, Global Trade and Zoonoses","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,DG2,278000.0,1.0,100000,104999,0,Vets,,1
12,D8,Nigel Gibbens,SCS2,Chief Veterinary Officer,"UK/Defra chief spokesperson on animal (terrestrial and aquatic, excluding bees) health and welfare issues. Responsible for the totality of veterinary professional input to animal health and welfare policy, helping to shape policy across England and throughout Great Britain/UK, influencing its delivery through the Animal Health and Veterinary Laboratories Agency and others. Lead the Defra/England response to outbreaks of exotic animal diseases. Representation of the UK in the EU and internationally, negotiating on behalf of the UK Government. Advice and assurance on the programmes necessary to control, and, where appropriate, eradicate disease. Head of Profession for all veterinary surgeons in the Government's employment ","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,DG3,0.0,1.0,115000,119999,0,Vets,,1
13,D9,Colin Church,SCS2,"Director, Resource, Atmosphere and Sustainability","Government’s policies on adaptation to a changing climate, air quality, noise, local environmental quality, sustinable development and wellbeing, sustainable economy, sustainable procurement and waste; support for waste infrastructure development. Lead for Defra on climate change mitigation.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Resource Atmosphere & Sustainability,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,DG2,2366000.0,1.0,85000,89999,0,Policy,,1
14,D10,Neil Thornton,SCS2,Director Food and Environmental Risk,"Leading the department's Food and Environmental Risk portfolio, bringing together Defra's work on the competitiveness, regulation and resilience of the food and drink industry; environmental regulation of a range of technologies (chemicals, pesticides, genetically modified organisms and nanotechnology) that are important to the food industry amongst others; liaison with the Elliott review of food networks; and taking forward the agreement in principle on the availability and affordability of flood insurance.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Food & Environmental Risk,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,DG2,39000.0,1.0,115000,119999,0,Policy,,1
15,D11,John Robbs,SCS2,"Director, Marine and Fisheries",Marine Programme,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Marine & Fisheries,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,DG2,0.0,1.0,105000,109999,0,Policy,,1
16,D12,Sarah Hendry,SCS2,"Director Rural Development, Sustainable Communities & Crops","Rural Policy; Rural Development Programme for England & RDPE delivery teams; Single Farm Payment Scheme policy; RPA corporate customer for RPA); Landscape, access, forestry, waterways policy; Defra interests in planning, housing, construction and transport; crops and horticulture policy; CAP implementation.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,DG2,0.0,1.0,90000,94999,0,Policy,,1
17,D13,Robin Mortimer,SCS2,Director Sustainable Land Management and Livestock Farming,"Director for Sustainable Land Management and Livestock Farming. SRO for the Biodiversity, Soils and Natural Value programmes. Sponsor of livestock industry and relationship with wider farming sector. Sponsorship of Natural England, JNCC and the Natural Capital Committee.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Sustainable Land Management & Livestock Farming,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,DG2,303000.0,1.0,95000,99999,0,Policy,,1
18,D14,Sonia Phippard,SCS2,"Director, Water and Flood Risk Management",Water and Flood Risk Management,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Water & Flood Management,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,DG2,513000.0,1.0,115000,119999,0,Policy,,1
19,D15,Ulrike Hotopp,SCS2,Director Analysis and Chief Economist,Director Analysis and Chief Economist,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Strategic Evidence & Analysis,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,DG3,286000.0,1.0,80000,84999,0,Economics,,1
20,D17,Kim Worts,SCS2,Director of Communications,"Management of Defra's External and Internal Communications including Press Office, PR and External Communications, Internal Communications, Website and Social Media Channel Management, Stakeholder Account Management and Stakeholder Engagement, Local Government and Local Growth, and the Comms Planning, Horizon Scanning and Performance Monitoring Unit.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Communications,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,DG3,528000.0,1.0,85000,89999,0,Communications,,1
21,D18,Martin Nesbit,SCS2,"Director, EU, International and CAP Reform","Responsible for CAP reform, and for coordination of Defra's EU and international strategy and activity.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","EU, International & CAP Reform",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,DG3,0.0,1.0,85000,89999,0,Policy,,1
22,D20,Jeremy Marlow,SCS2,Principal Private Secretary and Director of Strategy,Private Office and Strategy,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Strategy & Private Office,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,DG3,1039000.0,1.0,80000,84999,0,Policy,,1
23,D21,Eliminated,SCS2,Director for Triennial Reviews,"Triennial Reviews Programme for Defra's arms length bodies, including the current Reviews of Natural England, Environment Agency and JNCC.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Strategy & Private Office,,defra.helpline@defra.gsi.gov.uk,DG3,0.0,1.0,0,0,0,Policy,,1
24,D22,Tom Holton,SCS2,"Director, Defra Network Strategic Alignment","To lead Strategic Alignment across the whole Defra Network, looking at all aspects of the way we want to do business in future with the aim of serving customers as one business.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Strategic Alignment,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,DG1,263000.0,1.0,95000,99999,0,Information Technology,,1
25,D23,Jonathan Broomfield,SCS2,"Director, Common Agricultural Policy Delivery Programme",CAP Delivery Programme,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",CAP Delivery,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,DG1,0.0,1.0,0,0,0,Policy,Inward loan from Rural Payments Agency,1
26,DD1,N/D,SCS1,"Deputy Director, Commercial Projects and Strategy",Leading the development of Defra's Commercial Strategy and a range our major projects,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Commercial,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D1,362000.0,1.0,85000,89999,0,Policy,,1
27,DD2,N/D,SCS1,"Head, Executive Agencies Relationship Team","Corporate ownership of Defra's five executive agencies (RPA, AHVLA, VMD, CEFAS and FERA), sponsoring one NDPB (RBG Kew) and for overseeing Defra's contributions to Open Public Services reform.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Commercial,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D1,364000.0,0.58,35000,39999,0,Policy,,1
28,DD3,N/D,SCS1,Head of Commercial Projects,Commercial Projects,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Commercial,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D1,0.0,1.0,90000,94999,0,Policy,,1
29,DD4,N/D,SCS1,Head of Procurement,Procurement,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Commercial,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D1,1521000.0,1.0,60000,64999,0,Procurement,,1
30,DD5,N/D,SCS1,Head of CAP Delivery & Future Options Programme,CAP Delivery & Future Options Programme.,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Commercial,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D1,1332000.0,1.0,70000,74999,0,Property and asset management,,1
31,DD7,N/D,SCS1,Head of Financial Business Partnering,"Head of Financial Business Partnering the DGs: Policy Delivery and Strategy, Evidence & Customers. Responsible for supporting Directors on financial and performance issues - including the Defra Network Bodies as appropriate.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Finance,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D2,1472000.0,1.0,80000,84999,0,Finance,,1
32,DD8,N/D,SCS1,Deputy Director Value Management,"Performance reporting to the Supervisory Board and Management Committee, monthly Defra management accounts, integrated business planning, Departmental strategic risk reporting, Corporate Governance Code, production of the annual Governance Statement, financial compliance to ‘Managing Public Money’, liaison with NAO on ‘Value for Money’ studies, and the secretariat role for Supervisory Board, Management Committee and Audit Risk Committee.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Finance,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D2,986000.0,1.0,90000,94999,0,Finance,,1
33,DD9,N/D,SCS1,Head of Internal Audit and Assurance,"Independent assurance on risk management, internal control and governance to the Permanent Secretary and to the Defra Audit & Risk Committee. Working with the Internal Auditors and Audit & Risk Committees of Defra's Arms Length Bodies to develop an integrated approach to an aggregated assurance across all Defra's sponsored activities.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Finance,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D2,1230000.0,1.0,85000,89999,0,Internal Audit,,1
34,DD10,N/D,SCS1,Deputy Director Financial Transactions,"Preparing the Defra Annual Report and Accounts, Whole of Government Accounts on Oscar and Preparing the Main and Supplementary Estimates. Monthly Outturn and cash forecasts to HMT. Responsible for certain transparency data in respect of GPC and >£25K procurement, central requisitioning and monthly financial report publishing.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Finance,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D2,1809000.0,1.0,65000,69999,0,Finance,,1
35,DD11,N/D,SCS1,Deputy Director Financial Systems Reform,"Financial Systems Reform including Implementation of Transactions and Technical Services Team; Finance and Business support for Chief Operating Officer (IS, Commercial , Estates, HR, Shared Services)","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Finance,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D2,600000.0,1.0,80000,84999,0,Finance,,1
36,DD12,Vacant ,SCS1,"Deputy Director, Head of HR Operations","Complex casework, employee relations, workforce planning, resourcing/FSR, HR policy, pay & reward.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Human Resources,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D3,1073000.0,1.0,0,0,0,Human Resources,,1
37,DD13,N/D,SCS1,"Deputy Director, Defra HR Senior Business Partnering",HR Business Partnering,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Human Resources,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D3,943000.0,1.0,75000,79999,0,Human Resources,,1
38,DD14,N/D,SCS1,Deputy Director - Strategy and Transformation,"HR strategy, transformation and performance, supplier management, diversity and performance management.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Human Resources,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D3,844000.0,1.0,75000,79999,0,Human Resources,,1
39,DD15,Vacant ,SCS1,"Head of Knowledge, Transparency and Resilience","i) Services to help Defra staff best manage knowledge and information (e.g. email ways of working, knowledge transfer, information retention, sharing and collaboration advice), access to external information via the library, public access to information (e.g. FoI, EIR, publishing reports, research and raw information), advice on how to use the 'transparency agenda' to help Defra policy. (ii) Standards around information management, business continuity, emergency prepardness and response, security (information, building and personal). (iii) UK Location Programme, which encourages the public sector to make the most of geography and spatial data in policy development, delivery and operations.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Chief Information Officer,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D4,2480000.0,1.0,0,0,0,Operational Research,,1
40,DD17,N/D,SCS1,Defra Group Deputy CIO,"Working with the business, stakeholders and suppliers to plan, lead and deliver an improved ICT delivery approach by realizing the inherent opportunities of a more joined up approach across the Defra Network. Overseeing the operation and maintenance of the ICT services and commercial matters.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Chief Information Officer,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D4,1383000.0,1.0,75000,79999,0,Information Technology,,1
41,DD18,N/D,SCS1,Head of Business Effectiveness and Customer Engagement,"Member of Executive Team of the shared services function for Defra and its network with specific responsibility for Business Financials, Organisational Development, ICT and Business Communications including the Enquiry Centre","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Shared Services,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D5,0.0,1.0,70000,74999,0,Operational Delivery,,1
42,DD20,N/D,SCS1,Deputy Director Animal Welfare,Animal Welfare,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Animal Health & Welfare: Disease Control,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D6,784000.0,1.0,70000,74999,0,Policy,,1
43,DD21,N/D,SCS1,Chief Social Researcher; Evidence and Analysis Deputy Director,Chief Social Researcher; Evidence and Analysis,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Animal Health & Welfare: Disease Control,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D6,699000.0,1.0,75000,79999,0,Social Research,,1
44,DD22,N/D,SCS1,Deputy Director Animal Health and Welfare (Disease Control),Animal Health and Welfare (Disease Control),"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Animal Health & Welfare: Disease Control,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D6,1090000.0,1.0,80000,84999,0,Policy,,1
45,DD23,N/D,SCS1,"Deputy Director Animal Health: Surveillance, Global Trade and Zoonoses","Policy owner for aquatic animal health and aquaculture, import & export of animals and animal products,Vet Professional services, Zoonoses, Animal ByProducts and TSEs. Lead on science and evidence coordination for animal health & welfare, and business management & planning.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D7,2136000.0,1.0,70000,74999,0,Vets,,1
46,DD24,N/D,SCS1,"Deputy Director for Plant Health, Bees and Seeds","Policy on plant health (including ash dieback), plant varieties and seeds and honey bee health. Coordination of Defra's work on pollinators and leading development of a Pollinator Strategy.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","DCVO, Animal Health Scanning & Trade Policy",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D7,817000.0,1.0,60000,64999,0,Policy,,1
47,DD25,N/D,SCS1,Head of Atmosphere and Noise,Atmosphere and Noise,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Resource Atmosphere & Sustainability,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D9,1492000.0,1.0,60000,64999,0,Policy,,1
48,DD26,Eliminated,SCS1,Deputy Director Climate Change,Climate Change,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Resource Atmosphere & Sustainability,,defra.helpline@defra.gsi.gov.uk,D9,0.0,1.0,0,0,0,Policy,,1
49,DD27,N/D,SCS1,Deputy Director Analysis and Evidence,Supporting Resource Atmosphere and Sustainability Directorate and Food and Environmental Risk Directorate.,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Resource Atmosphere & Sustainability,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D10,693000.0,1.0,65000,69999,0,Policy,,1
50,DD28,N/D,SCS1,"Deputy Director, Waste Strategy and Management","Waste prevention and reuse, including carrier bags and food waste, energy from waste and landfill policy, EU waste issues, hazardous waste, waste strategy and stakeholders and the waste specialists.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Resource Atmosphere & Sustainability,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D9,0.0,0.59,35000,39999,0,Policy,Job share,1
51,DD28,N/D,SCS1,"Deputy Director, Waste Strategy and Management","Waste prevention and reuse, including carrier bags and food waste, energy from waste and landfill policy, EU waste issues, hazardous waste, waste strategy and stakeholders and the waste specialists.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Resource Atmosphere & Sustainability,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D9,0.0,0.7,45000,49999,0,Policy,Job share,1
52,DD30,N/D,SCS1,Head of Waste Strategy and Regulation,"Lead responsibilty for waste policy and regulation in relation to recycling, local authorities collection and other waste services; business (including producer responsibility); WEEE; batteries; packaging; quality of waste recylates; biowaste (Anaerobic digestion, composting).","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Resource Atmosphere & Sustainability,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D9,0.0,1.0,70000,74999,0,Policy,,1
53,DD31,N/D,SCS1,Deputy Director - (1) Head of Sustainable Development (2) Head of Waste Infrastructure Policy/Delivery,Sustainable Development; Waste Infrastructure Policy and Delivery,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Resource Atmosphere & Sustainability,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D9,982000.0,1.0,75000,79999,0,Policy,,1
54,DD32,N/D,SCS1,"Head, Chemicals and Emerging Technologies","International and domestic regimes for the regulation of chemicals, including the implementation of the EU REACH schemes. Regulatory implications of the development of material on a nano scale. Sponsorship of HSE’s work on pesticides. UK government lead on GM policy and regulation.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Food & Environmental Risk,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D10,1020000.0,1.0,70000,74999,0,Policy,,1
55,DD33,N/D,SCS1,"Deputy Director, Food Security and Food Standards","Responsible for: food security and sustainability, food information, food composition and standards and food chain resilience. Head of Horsemeat Incident Team.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Food & Environmental Risk,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D10,1219000.0,1.0,65000,69999,0,Policy,,1
56,0,N/D,SCS1,Not in post,,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",,,defra.helpline@defra.gsi.gov.uk,D10,0.0,0.65,35000,39999,0,Policy,On maternity leave,1
57,DD34,N/D,SCS1,"Deputy Director, Food Policy, Competitiveness and Growth","Food Policy, Competitiveness and Growth","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Food & Environmental Risk,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D10,878000.0,1.0,75000,79999,0,Policy,,1
58,DD35,N/D,SCS1,Head of Sustainable Business,"Defra's interests in business resource efficiency, sustainable consumption and construction, sustainable products and supply chains, energy using products, and social research into consumer and business attitudes to more sustainable lifestyles and products. Sponsorship of WRAP (the Waste Resources Action Programme). Lead on Defra's interests in climate change mitigation and adaptation. ","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Resource Atmosphere & Sustainability,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D9,1142000.0,1.0,65000,69999,0,Policy,,1
59,DD37,N/D,SCS1,"Deputy Director, Marine Environment Strategy",UK implementation of Marine Strategy Framework Directive and OSPAR convention; policy on marine licensing and other (non-fishing) uses of the sea; Defra corporate customer for Cefas; UK Marine Science Coordination Committee.,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Marine & Fisheries,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D11,972000.0,1.0,70000,74999,0,Policy,,1
60,DD38,N/D,SCS1,Deputy Chief Scientific Adviser/EA DD Marine; WFRM,Evidence and Analysis; Marine Evidence and Analysis; WFRM Deputy CSA,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Marine & Fisheries,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D11,0.0,1.0,60000,64999,0,Science and Engineering,,1
61,DD39,N/D,SCS1,"Deputy Director, Head of Sea Fisheries Conservation","Common Fisheries Policy reform implementation, CFP management (TACs/quotas and days at sea), discards policy, fisheries science, international fisheries incl agreements with third countries, fisheries enforcement and compliance and preventing Illegal, Unregulated and Unreported (IUU) fishing.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Marine & Fisheries,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D11,786000.0,1.0,60000,64999,0,Policy,,1
62,DD40,N/D,SCS1,Head of Marine Planning and Sustainable Fisheries,"Responsibility for policy on reforming domestic fisheries management, implementation of Marine Planning (including negotiations on the EC’s proposed Marine Spatial Planning Directive), negotiation on and implementation of the European Maritime Fisheries Fund, sponsorship of the Sea Fish Industry Authority, Inshore Fisheries and Conservation Authorities and the Marine Management Organisation. ","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Marine & Fisheries,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D11,976000.0,1.0,70000,74999,0,Policy,,1
63,DD41,N/D,SCS1,"Deputy Director, Marine Biodiversity","Marine Biodiversity Sub Programme: Marine Biodiversity, Natura 2000 network, Marine Conservation Zones, Whaling - UK Commissioner to the International Whaling Commission, Marine species conservation.","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs",Marine & Fisheries,08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D11,579000.0,1.0,70000,74999,0,Policy,,1
64,DD42,N/D,SCS1,"Deputy Director, CAP Direct Payments Policy",Coordination of policy issues on EU CAP direct payments for farmers. Agency customer role for RPA.,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D12,297000.0,0.58,45000,49999,0,Policy,,1
65,DD43,N/D,SCS1,Evidence Deputy Director,"Providing leadership for evidence across Sustainable Land Livestock Farming directorate and Rural Development, Sustainable Communities and Crops directorate, with particular focus on sustainable and competitive farming and sustainable land and soils","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D13,1781000.0,1.0,70000,74999,0,Statisticians,,1
66,DD44,N/D,SCS1,"Deputy Director, CAP Implementation",CAP Implementation,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D12,330000.0,1.0,70000,74999,0,Policy,,1
67,DD45,N/D,SCS1,"Deputy Director, Crops & Horticulture Policy Delivery",Oversight of domestic and EU policy on crops and horticulture.,"Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs","Rural Development, Sustainable Communities & Crops",08459 33 55 77,defra.helpline@defra.gsi.gov.uk,D12,569000.0,0.65,35000,39999,0,Policy,,1
