,Post Unique Reference,Name,Grade,Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),,Professional/Occupational Group,Notes,Valid?
10,OD105,Simon Bowles,SCS3,Chief Finance Officer,"The role of the Finance Directorate is to deliver an affordable and sustainable cost base providing value for money for the taxpayer by; improving financial management across HMRC, instilling cost consciousness throughout the department and ensuring a single consistent view of investment activity across HMRC. It is also responsible for performance reporting within HMRC.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Finance,N/D,ContactUs@hmrc.gsi.gov.uk,ODR2,980000.0,1.0,185000,189999,0,Finance,,1
11,OD106,Jennie Granger,SCS3,Director General Enforcement & Compliance,"The Director General of Enforcement and Compliance has overall responsibility for a group of directorates whose staff ensure that HMRC successfully collects the full and correct amount of money due from UK taxpayers, investigates offences against the tax system and takes action to identify and mitigate potential threats.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,E&C Central Services,N/D,ContactUs@hmrc.gsi.gov.uk,ODR1,1630000.0,1.0,150000,154999,0,Programme and Project Management (PPM),Includes salary costs from OD321,1
12,OD107,Mark Dearnley,SCS3,Director General Chief Digital & Information Officer,"IMS is responsible for: Managing and developing the Information Technology (IT), systems and infrastructure, for HMRC.  Maintaining over 650 IT systems which HMRC uses to collect around £457bn in taxes and to administer over £30bn in benefits and credits payments.  Managing, with our IT suppliers, the day to day IT requirements of HMRC – this includes support to supporting over 85,000 computers, laptops and mobile devices.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Information Management Services,N/D,ContactUs@hmrc.gsi.gov.uk,ODR2,8640000.0,1.0,180000,184999,0,Law,"Includes salary costs from OD338, OD466",1
13,OD108,William Hague,SCS3,Chief People Officer,"HR's aim is to ensure that HMRC has at the heart of everything it does our people, the community, the environment and our customers. We create a working environment which motivates and develops our people to give of their best and take pride in working for HMRC in order to contribute to the transformation of our business.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,HR,N/D,ContactUs@hmrc.gsi.gov.uk,ODR2,10326000.0,1.0,135000,139999,0,Human Resources,,1
14,OD109,Jim Harra,SCS3,Director General Business Tax,"The Business Tax part of HMRC combines the product and process ownership and design of the main business taxes, plus strategy for Small and Medium Enterprises and large businesses, and the Large Business Service which deals with the affairs of the 800 biggest multinationals. We are also responsible for running Businesslink.gov – the cross-Government web service for businesses – and cross-HMRC IT programmes for business.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,BT Corporate Centre,N/D,ContactUs@hmrc.gsi.gov.uk,ODR1,16125000.0,1.0,130000,134999,0,Operational Delivery,Includes salary costs from OD164,1
15,OD110,Anthony Inglese,SCS3,General Council & Solicitor,"Solicitor's Office provides legal services to the whole of HMRC. This includes the conduct of tribunal and civil litigation, the provision of legal advice to the Board; work on new legislation, draft statutory instruments and other legal documents, on a very full range of services.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Solicitor's Office,N/D,ContactUs@hmrc.gsi.gov.uk,ODR2,5209000.0,1.0,135000,139999,0,Law,Includes salary costs from OD102,1
16,OD111,Tom Smith,SCS2,"Director Customer, Strategy & Change Policy","Benefits and Credits make sure that the money is available to fund the UK's public services. We help families and individuals with targeted financial support, working to protect public finances and help eradicate child poverty and make work pay.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Benefits & Credits,N/D,ContactUs@hmrc.gsi.gov.uk,OD104,1882000.0,1.0,85000,89999,0,Operational Delivery,,1
17,OD112,N/D,SCS1,"Deputy Director Customer, Strategy & Change Policy","Benefits and Credits make sure that the money is available to fund the UK's public services. We help families and individuals with targeted financial support, working to protect public finances and help eradicate child poverty and make work pay.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Benefits & Credits,N/D,ContactUs@hmrc.gsi.gov.uk,OD111,1789000.0,1.0,0,0,0,Operational Delivery,,1
18,OD113,N/D,SCS1,Deputy Director Product & Process Owner & Policy,"Benefits and Credits make sure that the money is available to fund the UK's public services. We help families and individuals with targeted financial support, working to protect public finances and help eradicate child poverty and make work pay.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Benefits & Credits,N/D,ContactUs@hmrc.gsi.gov.uk,OD111,1451000.0,1.0,0,0,0,Operational Delivery,,1
19,OD114,N/D,SCS1,Customer Relationship Manager,"The Large Business Service (LBS) is responsible for over 790 of the largest businesses that pay a significant proportion of the total business taxes and duties that HMRC collects. Local Compliance manages the other 9,600 large businesses – known as large and complex.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Large Business Service,N/D,ContactUs@hmrc.gsi.gov.uk,OD193,0.0,1.0,0,0,0,Tax Professionals,Small team - salary costs added to OD193,1
20,OD115,N/D,SCS1,HR Director - B&C,"Benefits and Credits make sure that the money is available to fund the UK's public services. We help families and individuals with targeted financial support, working to protect public finances and help eradicate child poverty and make work pay.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Benefits & Credits,N/D,ContactUs@hmrc.gsi.gov.uk,OD104,616000.0,1.0,0,0,0,Operational Delivery,,1
21,OD116,N/D,SCS1,Deputy Director B & C Exchequer Losses,"Benefits and Credits make sure that the money is available to fund the UK's public services. We help families and individuals with targeted financial support, working to protect public finances and help eradicate child poverty and make work pay.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Benefits & Credits,N/D,ContactUs@hmrc.gsi.gov.uk,OD117,8976000.0,1.0,0,0,0,Operational Delivery,,1
22,OD117,Paul Gerrard,SCS2,Director B&C Operations,"Benefits and Credits make sure that the money is available to fund the UK's public services. We help families and individuals with targeted financial support, working to protect public finances and help eradicate child poverty and make work pay.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Benefits & Credits,N/D,ContactUs@hmrc.gsi.gov.uk,OD104,86569000.0,1.0,85000,89999,0,Operational Delivery,,1
23,OD118,Eliminated,SCS1,Deputy Director B & C Customer Services & Channel Delivery,"Benefits and Credits make sure that the money is available to fund the UK's public services. We help families and individuals with targeted financial support, working to protect public finances and help eradicate child poverty and make work pay.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Benefits & Credits,,ContactUs@hmrc.gsi.gov.uk,OD117,0.0,1.0,0,0,0,Operational Delivery,,1
24,OD121,N/D,SCS1,Deputy Director Large Business Change,"The Business Tax Change Portfolio includes programmes relating to Large Business, SMEs, Excise and Customs, Managing Avoidance Risk and Agent Strategy, as well as Business Tax’s own Efficiency, Organisational Development and PaceSetter Roll-Out programmes.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,BT Change,N/D,ContactUs@hmrc.gsi.gov.uk,OD473,430000.0,1.0,0,0,0,Operational Delivery,,1
25,OD122,N/D,SCS1,Lead C&F Engagement SME,"The Business Tax Change Portfolio includes programmes relating to Large Business, SMEs, Excise and Customs, Managing Avoidance Risk and Agent Strategy, as well as Business Tax’s own Efficiency, Organisational Development and PaceSetter Roll-Out programmes.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,BT Change,N/D,ContactUs@hmrc.gsi.gov.uk,OD473,1247000.0,1.0,0,0,0,Operational Delivery,,1
26,OD123,N/D,SCS1,Agent Strategy Change Programme Director,"The Business Tax Change Portfolio includes programmes relating to Large Business, SMEs, Excise and Customs, Managing Avoidance Risk and Agent Strategy, as well as Business Tax’s own Efficiency, Organisational Development and PaceSetter Roll-Out programmes.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,BT Change,N/D,ContactUs@hmrc.gsi.gov.uk,OD473,0.0,0.96,0,0,0,Operational Delivery,Small team - salary costs added to OD473,1
27,OD126,N/D,SCS1,BT Change Delivery Programme (Customs),"The Business Tax Change Portfolio includes programmes relating to Large Business, SMEs, Excise and Customs, Managing Avoidance Risk and Agent Strategy, as well as Business Tax’s own Efficiency, Organisational Development and PaceSetter Roll-Out programmes.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,BT Change,N/D,ContactUs@hmrc.gsi.gov.uk,OD473,724000.0,1.0,0,0,0,Operational Delivery,,1
28,OD127,N/D,SCS1,Corporation Tax Product Owner - Financial Products and Services,"CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD135,1284000.0,1.0,0,0,0,Tax Professionals,,1
29,OD128,N/D,SCS1,Head of Treaty Negotiator Team,"CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD137,538000.0,1.0,0,0,0,Tax Professionals,,1
30,OD130,N/D,SCS1,Head of International Tax Structure,"CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD141,0.0,1.0,0,0,0,Tax Professionals,Small team - salary costs added to OD141,1
31,OD131,N/D,SCS1,"CT Product Owner - CT Structure, Incentives and Reliefs","CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD135,1435000.0,1.0,0,0,0,Tax Professionals,,1
32,OD132,N/D,SCS1,Head of Anti Avoidance Group,"CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD136,0.0,1.0,0,0,0,Tax Professionals,Small team - salary costs added to OD136,1
33,OD133,N/D,SCS1,Head of Joint International Tax Shelter Information Centre,"CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD137,366000.0,1.0,0,0,0,Tax Professionals,,1
34,OD135,N/D,SCS1,Deputy Director CT Product & Process Owner,"CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD136,476000.0,1.0,0,0,0,Tax Professionals,Includes salary costs from OD145,1
35,OD136,Judith  Knott,SCS2,"Director Corporation Tax, International & Anti Avoidance","CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD109,712000.0,1.0,95000,99999,0,Tax Professionals,Includes salary costs from OD132,1
36,OD137,N/D,SCS1,Deputy Director International Relations,"CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD136,368000.0,1.0,0,0,0,Tax Professionals,,1
37,OD139,N/D,SCS1,"Senior Transfer Pricing and International Advisor, CTISA","CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD144,0.0,1.0,0,0,0,Tax Professionals,Small team - salary costs added to OD144,1
38,OD140,N/D,SCS1,Head of CTISA Litigation,"CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD132,475000.0,1.0,0,0,0,Tax Professionals,,1
39,OD141,N/D,SCS1,Deputy Director International Tax Policy & Structure,"CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD136,434000.0,1.0,0,0,0,Tax Professionals,Includes salary costs from OD130,1
40,OD142,N/D,SCS1,"Deputy Director AAG, CTISA","CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD132,2537000.0,1.0,0,0,0,Tax Professionals,,1
41,OD143,N/D,SCS1,Head of Trading and Property Income Tax and Capital - TAPICA (Product Owner),"CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD135,1531000.0,1.0,0,0,0,Tax Professionals,,1
42,OD144,N/D,SCS1,Deputy Director Transfer Pricing,"CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD136,899000.0,1.0,0,0,0,Tax Professionals,Includes salary costs from OD139,1
43,OD145,N/D,SCS1,CT Cross Cutting and Anti Avoidance Specialist,"CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD135,0.0,1.0,0,0,0,Tax Professionals,Small team - salary costs added to OD135,1
44,OD146,N/D,SCS1,Corporation Tax Process Owner,"CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD135,788000.0,1.0,0,0,0,Tax Professionals,,1
45,OD147,N/D,SCS1,Deputy Director Employers & Agent Strategy (Business Engagement),BC&S role is to understand HMRC's business customers and to use that understanding: to be accountable for developing strategies to improve the development and delivery of HMRC's services; to better engage with business customers; and to deliver programmes that advance the strategy.,Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business Customer & Strategy,N/D,ContactUs@hmrc.gsi.gov.uk,OD151,2412000.0,1.0,0,0,0,Policy,,1
46,OD148,N/D,SCS1,Head of Large Business & Customer Strategy Business Unit,BC&S role is to understand HMRC's business customers and to use that understanding: to be accountable for developing strategies to improve the development and delivery of HMRC's services; to better engage with business customers; and to deliver programmes that advance the strategy.,Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business Customer & Strategy,N/D,ContactUs@hmrc.gsi.gov.uk,OD151,381000.0,1.0,0,0,0,Policy,,1
47,OD150,N/D,SCS1,Deputy Director Small & Medium Enterprise Customers & Strategy,BC&S role is to understand HMRC's business customers and to use that understanding: to be accountable for developing strategies to improve the development and delivery of HMRC's services; to better engage with business customers; and to deliver programmes that advance the strategy.,Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business Customer & Strategy,N/D,ContactUs@hmrc.gsi.gov.uk,OD151,5298000.0,1.0,0,0,0,Policy,,1
48,OD151,Theresa Middleton,SCS2,Director Business Tax Customer & Strategy,BC&S role is to understand HMRC's business customers and to use that understanding: to be accountable for developing strategies to improve the development and delivery of HMRC's services; to better engage with business customers; and to deliver programmes that advance the strategy.,Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business Customer & Strategy,N/D,ContactUs@hmrc.gsi.gov.uk,OD109,370000.0,1.0,95000,99999,0,Policy,"Includes salary costs from OD204, OD491, OD492",1
49,OD153,N/D,SCS1,"Head, Business Customer Experience Team",BC&S role is to understand HMRC's business customers and to use that understanding: to be accountable for developing strategies to improve the development and delivery of HMRC's services; to better engage with business customers; and to deliver programmes that advance the strategy.,Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Business Customer & Strategy,N/D,ContactUs@hmrc.gsi.gov.uk,OD151,588000.0,1.0,0,0,0,Policy,,1
50,OD155,N/D,SCS1,"Deputy Director Alcohol, Tobacco & Gambling Product & Process Owner","Indirect Tax Directorate is responsible for the policy and process design, targeting, monitoring and assuring the delivery of VAT, Insurance Premium Tax, Environmental taxes, Transport taxes, Alcohol, Tobacco, and Gambling.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Indirect Tax Directorate,N/D,ContactUs@hmrc.gsi.gov.uk,OD228,1972000.0,1.0,0,0,0,Tax Professionals,,1
51,OD156,Vacant,SCS1,Deputy Director Customs Product & Process Owner (1),"Customs are accountable for the design, integrity and management of customs, excise and stamp duties and environmental taxes, including HMRC’s relationship with UKBA. We also produce trade-related national statistics and supervise four business sectors under the money laundering regulations.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Customs Directorate,,ContactUs@hmrc.gsi.gov.uk,OD161,0.0,1.0,0,0,0,Policy,,1
52,OD159,N/D,SCS1,"Deputy Director Customs, Product & Process Owner (2)","Customs are accountable for the design, integrity and management of customs, excise and stamp duties and environmental taxes, including HMRC’s relationship with UKBA. We also produce trade-related national statistics and supervise four business sectors under the money laundering regulations.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Customs Directorate,N/D,ContactUs@hmrc.gsi.gov.uk,OD161,2859000.0,1.0,0,0,0,Tax Professionals,,1
53,OD161,N/D,SCS1,Director of Customs,"Customs are accountable for the design, integrity and management of customs, excise and stamp duties and environmental taxes, including HMRC’s relationship with UKBA. We also produce trade-related national statistics and supervise four business sectors under the money laundering regulations.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Customs Directorate,N/D,ContactUs@hmrc.gsi.gov.uk,OD109,5826000.0,1.0,0,0,0,Tax Professionals,,1
54,OD162,N/D,SCS1,"Deputy Director Stamps & MLR Product, Process & Operations Owner","CT are responsible for policy and design of Corporation & Business Income Tax products and processes. Working with customer and operations owners on targeting, monitoring and assuring the delivery of those taxes. Providing policy and technical advice, plus operational services.
International: maintain and develop the UK's cross-border regime for direct business tax, in line with HMRC's objectives to close the tax gap.  Improve customer experience and the UK business environment.
AAG: lead the prevention, detection and counteraction of avoidance across all tax regimes. We aim to make those who try to avoid tax pay their fair share.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,CTISA,N/D,ContactUs@hmrc.gsi.gov.uk,OD136,2648000.0,1.0,0,0,0,Tax Professionals,,1
55,OD163,N/D,SCS1,Deputy Director Environmental & Transport Taxes Product & Process Owner,"Indirect Tax Directorate is responsible for the policy and process design, targeting, monitoring and assuring the delivery of VAT, Insurance Premium Tax, Environmental taxes, Transport taxes, Alcohol, Tobacco, and Gambling.",Her Majesty's Revenue and Customs,Her Majesty's Revenue and Customs,Indirect Tax Directorate,N/D,ContactUs@hmrc.gsi.gov.uk,OD228,862000.0,0.6,0,0,0,Tax Professionals,,1
