,Post Unique Reference,Name,Grade,Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),,Professional/Occupational Group,Notes,Valid?
22,DFE-1044,N/D,SCS1,Deputy Director,"The Deputy Director of Technical & Property leads a team that provides comprehensive technical and property advice and support to all capital programmes, with a focus on efficiency and continuous improvement. The team is responsible for the delivery of the Property Data Survey Programme which involves the high level survey of circa 23,000 education establishments which will be considered as part of future Capital allocations.",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1135,279292.5,1.0,0,0,0,Operational Delivery,,1
23,DFE-1024,N/D,SCS1A,Deputy Director,"The Director of the Programme Delivery Division is responsible for delivering all centrally managed schools capital programmes and has the objective of delivering investment to time and budget. The division employs programme managers, technical experts and support staff. Manages the delivery leads for Academies (including the Academies Capital Maintenance Fund), Free Schools, University Training Schools, University Technical Colleges, Studio Schools and the Building Schools for the Future & Priority School Building programmes. Education lead for the Government Construction Strategy, ensuring DfE’s interests are represented appropriately as part of the cross-Departmental review of construction projects and procurement.",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1135,1573289.2,1.0,0,0,0,Operational Delivery,,1
24,DFE-1026,N/D,SCS1A,Deputy Director,"The Director of the Planning & Funding Division oversees the Funding, Assets, Pupil Place Planning, Private Finance, Transaction & Procurement Advice and 16-19 Teams. The Director is responsible for strategic planning, capital allocations, legal and commercial matters, approvals for disposal of school playing fields, Basic Need data, payments for local authorities and capital payments to the Voluntary Aided (VA) sector.",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1135,1636710.55,1.0,0,0,0,Operational Delivery,,1
25,DFE-1154,N/D,SCS1,Deputy Director,"Deputy Director, Priority School Building Programme",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1024,2079512.51,1.0,0,0,0,Operational Delivery,,1
26,DFE-1161,N/D,SCS1,Deputy Director,"The Deputy Director for Targeted Capital Programmes is responsible for the day to day management of the Targeted Capital Programme team, whilst reporting to the Divisional Director Programme Delivery. They lead an internal team of Project Directors to work with schools, sponsors, Academy Trusts, Local Authorities and other stakeholders to deliver the Academy capital build projects, the Academies Maintenance Fund, TBNP and the remaining BSF schemes.",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1024,436834.5,1.0,0,0,0,Operational Delivery,,1
27,DFE-1126,N/D,SCS1,Deputy Director,"The Deputy Director of Design Advice leads the team that works to ensure that the premises of new schools buildings are designed to an acceptable standard within affordability limits.  The  team is active at all points in the policy to delivery cycle: devising standards for school buildings, drafting regulations and guidance, supporting the implementation of projects and managing the evaluation of completed buildings to inform future policy. All of the work they  do has the potential to require liaison with the DfE Communications Team, management of external stakeholders and working with Private Office on Ministerial briefings. ",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1135,268150.2,1.0,0,0,0,Operational Delivery,,1
28,DFE-1061,N/D,SCS1,Deputy Director,"The Deputy Director of the Private Finance Team leads the team that is responsible for the commercial development and delivery of privately financed solutions as well as advice and assistance to operational privately financed deals. This role includes the development, management and ultimately the delivery of commercial input to the private finance arm of the Priority School Building Programme and the ongoing performance of the more delivery focused aspects of the traditional Private Finance Unit (PFU) role in respect of legacy education sector PFI contracts including BSF and pre-BSF schools PFI.",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1026,453971.41,1.0,0,0,0,Operational Delivery,,1
29,DFE-1192,N/D,SCS1,Deputy Director,"DD Education Funding Agency for Free Schools (sites, buildings and capital funding).",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1024,1853715.5,1.0,0,0,0,Operational Delivery,,1
30,DFE-1106,N/D,SCS1,Deputy Director,"The Head of Capital Funding ensures that there are comprehensive, efficient and effective systems for the allocation and payment of capital funding for schools and colleges. They work closely with the Director of the Planning & Funding Division in the development of strategy and systems for the management of capital funding. They also have an important role in managing and developing relationships on funding matters with senior officials in DfE, HMT and other Government Departments as necessary and engage with a range of external stakeholders including providers of school places such local authorities, dioceses and school trusts.  ",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1026,417219.775,1.0,0,0,0,Operational Delivery,,1
31,DFE-1020,Simon Parkes,SCS2,Director,"Chief Financial Officer.  Responsible for leading the EFA’s Finance, Assurance and Data and Systems functions to achieve their key priorities – funding education providers in England and ensuring that the money spent by the EFA is properly accounted for by recipients and that they maintain high standards of financial probity with public money.  Providing support to the Accounting Officer and ensuring the EFA secures value for money through developing the Agency’s management information; ensuring that the right information is available at the right time to support the EFA’s strategic decision making. ",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1136,1910057.6,1.0,135000,139999,0,Other,,1
32,DFE-1151,N/D,SCS1,Deputy Director,"Responsible for leading the EFA's finance division taking allocations of £54 billion of revenue and capital funding to academy trusts, local authority maintained schools, colleges, local authorities and commercial and charitable providers (over 8000 at August 2012) and pay monthly as required. We procure learning delivery and place funding agreements and contracts. We support budget holders through providing financial management information and interpreting it and prepare the EFA's annual financial statements. For 2013-14 these statements will include the accounts of over 3,500 academy trusts that we collect and consolidate.",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1020,1893434.225,1.0,0,0,0,Operational Delivery,,1
33,DFE-1108,N/D,SCS1,Deputy Director,"External Assurance Division: providing assurance to the Chief Executive, EFA, on the proper use of funds (£52 billion). Includes funds to schools (via direct support grant), academies, colleges (16-19 funding), private training/ independent specialist providers, including capital funding. Delivering assurance arrangements for the Teaching Agency, assessing the financial health of academies/colleges and supporting those in financial difficulty/financial intervention. Providing advice, assurance and financial viability matters to EFA colleagues. Responsibility for developing overall assurance arrangements, contributing widely to policy development, development of assurance arrangements for academies, and responsibility for the financial assessment of applications for free schools, UTCs, and special schools.",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1020,3177766.69,1.0,0,0,0,Operational Delivery,,1
34,DFE-1048,N/D,SCS1,Deputy Director,DD of Chief Financial Officer's Group,Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1020,309639.715,0.52,0,0,0,Operational Delivery,,1
35,DFE-1136,Peter Lauener,SCS3,Director General,"Chief Executive of the Education Funding Agency, within the DfE, and Accounting Officer for the EFA’s £52 billion budget. Responsible for the revenue and capital funding of education for 3 to 19 year olds and covering some disabled young people to age 25.  The EFA’s principal responsibilities are: to fund academies, free schools and university technical colleges; to distribute funding to local authorities to pass to their maintained schools; to fund providers of 16-19 education and training; to deliver schools capital programmes such as the Priority School Building Programme; and to administer capital funding allocated to local authorities.",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1001,1140074.5,1.0,140000,144999,0,Other,,1
36,DFE-1134,N/D,SCS1,Deputy Director,The role of the Maintained Schools Division includes: The collection of financial data for maintained schools; The calculation and payment of funding allocations to local authorities of the Dedicated Schools Grant and the Pupil Premium; Gaining assurance from local authorities of the proper use of the grants for schools paid to them; The implementation of the school funding reforms announced in March 2012 for 2013-14; and the assessment of the appropriate amounts to be recouped from local authorities for expenditure on Academies in their areas.,Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1136,1106035.25,1.0,0,0,0,Operational Delivery,,1
37,DFE-1137,Peter Mucklow,SCS2,Director,"Allocating and securing value for money for £7bn of annual revenue funding to 3300 schools, colleges and training providers for education and training of 16-19 year olds and disabled young people aged 19-25, and to the Skills Funding Agency for Apprenticeships for 16-18 year olds . Leading intervention in failing Sixth Form Colleges and charitable and private providers. Managing programmes to engage disadvantaged 16-18 year olds into education and training including Bursaries, Traineeships, and the Youth Contract. Leading and managing 170 staff in a dispersed delivery organisation in 10 cities across England.",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1136,741980.0,1.0,90000,94999,0,Operational Delivery,,1
38,DFE-1053,N/D,SCS1,Deputy Director,"Responsible for Young People's Programme service delivery in South West England, the East Midlands and the West Midlands. Ensure delivery of EFA programmes including ESF, Youth Contract; monitor and support local authorities in implementing arrangements for High Needs Student funding; intervene with inadequate providers, supporting replacement of poor provision and filling gaps in provision. National lead for the policy implementation and processes to manage provider failure, to deliver effective intervention to support improvement.",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1137,991981.615,1.0,0,0,0,Operational Delivery,,1
39,DFE-1142,N/D,SCS1,Deputy Director,"The role of DD Young People’s Group - Programmes and Development includes development of the EFA’s funding system for 16-19 year old students, 14-16 year olds in full time FE, and HNS aged 16-24; delivery of programmes to increase participation including Youth Contract, ESF and Youth Offenders in Custody; leading the EFA’s contribution to implementing Study Programmes and Raising the Participation Age; line/site management of YP staffing cadres; and national role in governance and corporate/development boards as determined by SCS 2.",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1137,566392.12,1.0,0,0,0,Operational Delivery,,1
40,DFE-1099,N/D,SCS1,Deputy Director,"The EFA Young People's  Funding Allocation and  Student  Support Division includes: the design, development, calculation, and allocation of all formula funding for 16-19 participation and for  Learner  Support (Bursaries, Care to Learn, Residential Bursaries, Dance and  Drama Awards). Allocations are  made to all providers delivering to young  people aged 16-19, and 16-25 for those with learning difficulties and disabilities, ( colleges, independent  specialist  colleges, maintained schools, Academies, UTCs, Studio  Schools, Free schools, Maths Schools, voluntary and charitable providers. For voluntary and charitable  providers this  includes reconciliation for  over and  under-delivery.",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1137,2119507.475,1.0,0,0,0,Operational Delivery,,1
41,DFE-1029,N/D,SCS1,Deputy Director,"Responsible for Young People’s Programme service delivery in Southern England, covering the South East, East of England and London. Ensure delivery of EFA programmes (ESF, Youth Contract, etc.); monitor and support LAs in implementing High Needs Students funding; intervenes with inadequate providers and supports replacement of poor provision and filling of any gaps in provision. National lead for EFA on Service Improvement. ",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1137,811439.56,1.0,0,0,0,Operational Delivery,,1
42,DFE-1148,N/D,SCS1,Deputy Director,"Responsible for Young People’s Programme service delivery in northern England, covering the North East, North West and Yorkshire. Ensure delivery of EFA programmes (ESF, Youth Contract, etc.); monitor and support LAs in implementing High Needs Students funding; intervenes with inadequate providers and supports replacement of poor provision and filling of any gaps in provision. National lead for EFA on 16 – 18 Apprenticeships and Traineeships. Management of Apprenticeships budget, and programme development. ",Department for Education,Education Funding Agency,Education Funding Agency,0370 000 2288,N/D,DFE-1137,877354.64,1.0,0,0,0,Operational Delivery,,1
43,DFE-1075,N/D,SCS1,Deputy Director,Responsible for co-ordinating the implementation of the DfE Review (published in November 2012),Department for Education,Department For Education,ALB Reform Group ,0370 000 2288,N/D,DFE-1011,485120.58,1.0,0,0,0,Policy,,1
44,DFE-1107,N/D,SCS1,Deputy Director,"Head of Business Solutions Unit.  Responsible for developing the DfE IT Strategy; the leadership of Projects and Programmes through the IT portfolio; IT enabled Business Change services; and ownership of the DfE enterprise architecture. As Chief Knowledge Officer, the role is responsible for the Knowledge Management strategy, the management of the intranet, KM systems and services and training services.",Department for Education,Department For Education,Chief Information Officer Group,0370 000 2288,N/D,DFE-1009,2176580.26,1.0,0,0,0,Information Technology,,1
45,DFE-1094,N/D,SCS1,Deputy Director,"Head of IT Operations. Responsible for the management and delivery of all of the Department’s internal IT systems and services including the desktop, email, filing systems, printing, Videoconferencing and telephony. It is IT Operation's job to ensure that systems are modern, responsive and reliable and that everyone in DFE and its executive agencies has the technology tools they need to do their job and to collaborate effectively with colleagues inside and outside the Department.",Department for Education,Department For Education,Chief Information Officer Group,0370 000 2288,N/D,DFE-1009,2818665.94,1.0,0,0,0,Information Technology,,1
46,DFE-1115,N/D,SCS1,Deputy Director,The Service Management Unit (SMU) manages the delivery and support of a wide range of internal and externally-provided IT Services using processes and procedures based on ITIL v3 standards. Our customers include: internal departmental staff: other Departments: Arms Length Bodies: Local Authorities and other education delivery partners.  Our services range from departmental email and video-conferencing through to key public facing services such as the Online Free School Meals Eligibility Checking Service (OFSM - ECS).,Department for Education,Department For Education,Chief Information Officer Group,0370 000 2288,N/D,DFE-1009,2258941.405,1.0,0,0,0,Programme and Project Management (PPM),,1
47,DFE-1178,N/D,SCS1,Deputy Director,"Joint Head of Business Partner division.  Business Partner for the Education Standards Directorate and the corporate centre in DfE, supporting discussion/decision making within the senior management teams. Overview of finances, including, management information on programme and administrative costs, guidance on accounting , propriety/value for money; strategic financial analysis; engagement in the Department’s financial exercises.  Provision of financial services for the NCTL and STA.  ",Department for Education,Department For Education,Finance and Commercial Group ,0370 000 2288,N/D,DFE-1009,864241.76,1.0,0,0,0,Finance,,1
48,DFE-1062,N/D,SCS1,Deputy Director,"Deputy Director Financial Management Division. To ensure that the Department provides local and dedicated high quality professional financial control and support to three of the Department’s Executive Agencies (EAs) by embedding centrally provided flexible resources in to the Agencies. The teams are the focal point in each EA for finance and related matters and, through business partnering, ensure finance issues influence and shape business decisions.",Department for Education,Department For Education,Finance and Commercial Group ,0370 000 2288,N/D,DFE-1009,51261.5,1.0,0,0,0,Finance,,1
49,DFE-1042,N/D,SCS1,Deputy Director,DD Finance and Commercial Group,Department for Education,Department For Education,Finance and Commercial Group ,0370 000 2288,N/D,DFE-1009,1228058.4,1.0,0,0,0,Finance,,1
50,DFE-1009,Simon Judge,SCS2,Director,"Finance Director for the Department. The central finance, estates and commercial teams report to this role, which also has board oversight of IT.",Department for Education,Department For Education,Finance and Commercial Group ,0370 000 2288,N/D,DFE-1001,1885240.635,1.0,95000,99999,0,Finance,,1
51,DFE-1127,N/D,SCS1,Deputy Director,"Joint Head of Business Partner division.  Business Partner for the Education Standards Directorate and the corporate centre in DfE, supporting discussion/decision making within the senior management teams. Overview of finances, including, management information on programme and administrative costs, guidance on accounting , propriety/value for money; strategic financial analysis; engagement in the Department’s financial exercises.  Provision of financial services for the NCTL and STA.  ",Department for Education,Department For Education,Finance and Commercial Group ,0370 000 2288,N/D,DFE-1009,1154659.68,0.86,0,0,0,Finance,,1
52,DFE-1022,N/D,SCS1A,Deputy Director,"Deputy Director, Information Systems and Professionalism Division and Head of Finance Profession. I lead on DfE’s Transactional Shared Services and corporate MI systems which involves managing the current operational arrangements and also a programme to drive out strategic improvement. I also lead on the publication of finance, procurement and workforce MI. As Head of Finance Profession I support all qualified and trainee finance staff in DfE to drive up capability.",Department for Education,Department For Education,Finance and Commercial Group ,0370 000 2288,N/D,DFE-1009,1260106.54,1.0,0,0,0,Finance,,1
53,DFE-1035,N/D,SCS1,Deputy Director,"Deputy Director having overall responsibility for the Property Asset Management Unit (PAMU) and Departmental Security Unit (DSU) for the Department of Education and the Department for Communities and Local Government. PAMU and DSU responsibilities include estate/property strategy and management, contract management, programme and project management, sustainable operations, fire, health and safety and facilities management, business continuity and security management, protective and information technology security.  

",Department for Education,Department For Education,Finance and Commercial Group ,0370 000 2288,N/D,DFE-1009,1545887.475,1.0,0,0,0,Property and asset management,,1
54,DFE-1031,N/D,SCS1,Deputy Director,Deputy Director Commercial Division.  Responsible for ensuring that the commercial and procurement activity of the Department and its Agencies supports Departrmental priorities and delivers outstanding value for money.  Also responsible for developing commercial solutions for schools.,Department for Education,Department For Education,Finance and Commercial Group ,0370 000 2288,N/D,DFE-1009,1826062.49,1.0,0,0,0,Finance,,1
55,DFE-1036,N/D,SCS1,Deputy Director,Deputy Director - Finance and Commercial Group,Department for Education,Department For Education,Finance and Commercial Group ,0370 000 2288,N/D,DFE-1009,0.0,1.0,0,0,0,Finance,,1
56,DFE-1179,N/D,SCS1,Deputy Director,"Provide a centralised end to end finance function on spend for the divisions and groups across both IFD and ESD as well as first line support to them on all RM systems related issues on finance. Manage the department’s financial interface with EFA on their funding, lead on business planning, supporting budget managers and provide advice/guidance and the point of contact on governance and financial issues for IFD.",Department for Education,Department For Education,Finance and Commercial Group ,0370 000 2288,N/D,DFE-1009,33814.0,1.0,0,0,0,Finance,,1
57,DFE-1153,N/D,SCS1,Deputy Director,"Deputy Director for HR Services: HR professional responsible for the strategy, delivery and continuous improvement of HR services to the Department and its Agencies. Also Darlington Head of Site leading on relocation and creation of Darlington Public Sector Hub.",Department for Education,Department For Education,People and Change Group,0370 000 2288,N/D,DFE-1011,560003.93,1.0,0,0,0,Human Resources,,1
58,DFE-1088,N/D,SCS1,Deputy Director,"Deputy Director for Redeployment: Leading on the department’s approach to redeployment, redundancy avoidance such as Voluntary Exit and, if necessary, redundancy during a period of major change including a significant downsize and the closure of 3 Sites. ",Department for Education,Department For Education,People and Change Group,0370 000 2288,N/D,DFE-1011,2766074.325,0.94,0,0,0,Human Resources,,1
59,DFE-1091,N/D,SCS1,Deputy Director,"Deputy Director for Organisational Change and Communications: Leading the People Strand of the DfE Review, our engagement strategy with trade unions, staff engagement and internal communications. Also leading the restructure of the HR Group.",Department for Education,Department For Education,People and Change Group,0370 000 2288,N/D,DFE-1011,494635.815,1.0,0,0,0,Human Resources,,1
60,DFE-1011,Janette Durbin,SCS2,Director,"Leading HR strategy and delivery of HR services to the Department for Education, including Executive Agencies.  The HR Director is also responsible for internal communications within the Department.",Department for Education,Department For Education,People and Change Group,0370 000 2288,N/D,DFE-1001,435372.0,1.0,90000,94999,0,Human Resources,,1
61,DFE-1186,N/D,SCS1,Deputy Director,Deputy Director - Human Resources Strategy Division,Department for Education,Department For Education,People and Change Group,0370 000 2288,N/D,DFE-1011,568787.0,0.83,0,0,0,Human Resources,,1
62,DFE-1050,N/D,SCS1,Deputy Director,Deputy Director for HR Business Partnering and Learning and Talent. HR Professional responsible for managing the HR Business Partnering service across the Department. Also for leading on the raising capability agenda through learning and talent interventions.,Department for Education,Department For Education,People and Change Group,0370 000 2288,N/D,DFE-1011,412821.115,1.0,0,0,0,Human Resources,,1
