,Post Unique Reference,Name,Grade,Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),,Professional/Occupational Group,Notes,Valid?
10,190042,N/D,SCS1,Head of NGEC/HESTIA ,"Accountable to DSD and responsible for identifying the most cost effective mix of contract models for estate solutions to meet the future needs of defence and to undertake procurement and transition of service delivery from current contracts to new contracts including replacement of the Regional Prime Contracts, the procurement of National Training Estate and National Housing Prime Contracts, Project Frameworks and HESTIA Soft FM (Facility Management) contracts.",Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,0121 311 2140,DIO Sec-Groupmailbox@mod.uk,149394,0.0,1.0,0,0,0,Procurement,,1
11,198403,N/D,SCS1, Head of Estate Strategy,"Accountable to DSAPT and responsible for delivering a Footprint Strategy that determines the right sized, fit for purpose and affordable infrastructure to support the delivery of Future Force 2020 (FF2020). Development of a strategic laydown plan that reflects the new structures of Command environments including the return of the Army from Germany and the Future Reserves structures. Regard to the current and future utilisation of the estate and the funding and phasing of transition against the delivery of both MOD and wider Government policy and targets.",Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,0121 311 2140,DIO Sec-Groupmailbox@mod.uk,1683968,0.0,1.0,0,0,0,Planning,,1
12,198927,N/D,SCS1,Head of Commercial for Strategic Business Partnering,"Accountable to Director Business Partnering and responsible for managing the procurement of the Strategic Business Partner; negotiations, commercial assurance and construction of the commercial deal.",Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,0121 311 2140,DIO Sec-Groupmailbox@mod.uk,196904,0.0,1.0,0,0,0,Procurement,,1
13,199353,N/D,SCS1,Chief Information Process Officer,"Accountable to CE and responsible for process, information and design of the DIO’s Operating Model. Responsible for continuous improvement supporting the aim to ensure it is the most effective and efficient organisation design commensurate with delivering world class infrastructure services. Member of the ECIB.",Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,0121 311 2140,DIO Sec-Groupmailbox@mod.uk,26677,0.0,1.0,0,0,0,Knowledge and Information Management (KIM),,1
14,200819,N/D,SCS1,Head of Projects,Accountable to Director of Programme and Projects Delivery and responsible for the execution of all basing projects relating to the Footprint Strategy including the return of Army units to the UK from Germany. Manages relationships with key users and suppliers in order to ensure performance is optimised.,Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,0121 311 2140,DIO Sec-Groupmailbox@mod.uk,1746453,0.0,1.0,0,0,0,Programme and Project Management (PPM),,1
15,199426,N/D,SCS1,Head of Strategic Programmes,"Accountable to CE and responsible for a range of wider government initiatives including membership of the Government Construction Board (GCB), chair of the GCB Performance Task Group, management of the interface with other government departments on the MOD’s estate rationalisation and disposal strategy and programme and a Crown Representative working for the Cabinet Office Efficiency and Reform Group. ",Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,0121 31102140,DIO Sec-Groupmailbox@mod.uk,26677,0.0,1.0,0,0,0,Programme and Project Management (PPM),,1
16,1683968,Major General Nicholas Ashmore,OF-7,Director Strategic Asset Management and Programming team,"Accountable to CE and responsible for ensuring the entirety of the Operational requirement for the command environments is captured, tested, planned for and programmed. Acts as Military specialist to advise on the infrastructure Defence Lines of Development (DLoD) requirements. Steers strategy/policy in the context of the effective utilisation, rationalisation and commercialisation of Defence infrastructure and drives the Footprint Strategy to determine basing solutions for FF2020. Member of the DIB, ECIB and DIO IAC.",Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,0121 311 2140,DIO Sec-Groupmailbox@mod.uk,26677,0.0,1.0,110000,114999,0,Military,,1
17,1746453,Air Vice Marshall Elaine West,OF-7,Director of Programme and Projects Delivery,"Accountable to CE and responsible for the management of property, infrastructure and related services to ensure strategic management of the Defence Estate, optimising investment, and enabling military capability and Defence outputs to best effect. Responsible for the delivery of all routine and Basing infrastructure capital investment programmes and associated projects, together with property disposals and acquisitions across the Infrastructure DLoD. Engagement with senior industry partners and overseeing supplier relationships (Principle Support Providers and Contractors), providing strategic oversight and performance management. Member of the ECIB. Chairs the Projects Delivery Committee.",Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,0121 311 2140,DIO Sec-Groupmailbox@mod.uk,26677,0.0,1.0,105000,109999,0,Military,,1
18,1690687,N/D,OF-6,Head of Service Delivery Total Facilities Management,"Accountable to DSD and responsible for managing the delivery of FM contracts within the UK. Responsibilities include Hard & Soft FM, infrastructure PFIs and FM contracts which support United States Visiting Forces (USVF). Member of the SDC.",Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,0121 311 2140,DIO Sec-Groupmailbox@mod.uk,149394,0.0,1.0,0,0,0,Military,,1
19,1692489,N/D,OF-6,Head of Service Delivery Training,"Accountable to DSD and responsible for the delivery of the Training Service across the training estate worldwide, training for force elements at readiness and for contingent operations. Accountable for the safe management and control of DIO ranges and training areas and responsible for managing relationships with key MOD users, other government department users, suppliers and wider non-MOD stakeholders. Member of the SDC.",Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,0121 311 2140,DIO Sec-Groupmailbox@mod.uk,149394,0.0,1.0,0,0,0,Military,,1
20,1708879,N/D,OF-6,Head of Service Delivery Accommodation,"Accountable to DSD and responsible for the delivery of Service Family Accommodation (SFA) and Single Living Accommodation (SLA). Responsible for provision of effective and comprehensive planned and response maintenance services, accommodation allocation, management of moves, delivery of the SFA improvement and upgrade programme and the provision of substitute accommodation where no suitable SFA or SLA is available. Member of the SDC.",Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,0121 311 2140,DIO Sec-Groupmailbox@mod.uk,149394,0.0,1.0,0,0,0,Military,,1
21,Awaiting_Recruitment_Action,Vacant,OF-6,Head of Programming Strategic Asset Management and Programming Team Infrastructure Programming,Awaiting Recruitment Action,Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,,DIO Sec-Groupmailbox@mod.uk,1683968,0.0,1.0,0,0,0,Military,,1
22,Awaiting_Recruitment_Action,Vacant,SCS1,Head of Portfolio,Awaiting Recruitment Action,Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,,DIO Sec-Groupmailbox@mod.uk,26677,0.0,1.0,0,0,0,Programme and Project Management (PPM),,1
23,Eliminated,Eliminated,SCS1,Head of Secretariat,Eliminated,Ministry of Defence,Ministry of Defence,Defence Infrastructure Organisation,,DIO Sec-Groupmailbox@mod.uk,26677,0.0,1.0,0,0,0,Operational Delivery,,1
